hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,578873279,-2121818.0,-0.0,-0.07
asels,10549413794,-258078975.0,-2.0,-9.76
reedr,80680978,-2000576.0,-2.0,-0.14
miatk,2003029297,120183015.0,6.0,2.31
sdttr,166973072,-16269015.0,-10.0,-2.07
ingrm,15614435,-1408795.0,-9.0,-33.47
atatp,123730540,-6496840.0,-5.0,-15.11
alctl,44604858,-10112747.0,-23.0,-25.44
karel,48892883,-443807.0,-1.0,-0.07
aztek,13313307,-572039.0,-4.0,-0.16
httbt,11618453,-685039.0,-6.0,-2.09
logo,171963219,21257126.0,12.0,17.5
ardyz,217553596,-184610.0,-0.0,-0.07
indes,55490665,-4799564.0,-9.0,-1.03
mobtl,64271381,13547406.0,21.0,2.77
penta,18931947,-3206226.0,-17.0,-2.23
netas,123967509,-8024680.0,-6.0,-6.32
arena,9605983,-1018680.0,-11.0,-2.12
escom,95030375,-4435232.0,-5.0,-0.25
papil,102432949,10563361.0,10.0,1.35
forte,177454460,27921217.0,16.0,18.58
link,56494589,-2644895.0,-5.0,-0.25
vbtyz,78378055,-854946.0,-1.0,-0.41
fonet,46085063,270845.0,1.0,0.03
mtrks,23275547,3393286.0,15.0,4.62
edata,69267185,-12482021.0,-18.0,-2.98
kfein,13199912,-240778.0,-2.0,-0.15
pkart,74419635,-16388574.0,-22.0,-26.44
obase,10349774,-678941.0,-7.000000000000001,-2.37
kront,46658867,-5555645.0,-12.0,-2.63
smart,15154997,182027.0,1.0,0.27
dgate,11970682,1840223.0,15.0,13.68
despc,10030132,-1797995.0,-18.0,-7.12
manas,2693849202,292255702.0,11.0,3.75
odine,30281916,0.0,0.0,0.0
patek,1080215798,260054685.0,24.0,5.45
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,79410987,7798670.0,10.0,9.29
ekgyo,7810220729,-1460171829.0,-19.0,-3.95
zrgyo,12257472,1207772.0,10.0,1.94
srvgy,36886045,-2970429.0,-8.0,-0.2
rygyo,66010731,-20796318.0,-32.0,-14.05
isgyo,63004573,-644080.0,-1.0,-0.26
basgz,13987193,-583112.0,-4.0,-1.9
aksgy,58137115,-3354751.0,-6.0,-0.58
ozkgy,27480721,3187935.0,12.0,1.54
dggyo,3669662,-1075835.0,-28.999999999999996,-9.84
psgyo,312591961,-16084645.0,-5.0,-0.16
yggyo,26119991,6950182.0,27.0,59.52
