tekno,13686517364.6,2002251535.7,14.6,19,16
gyo,8618034566.8,-740966783.7,-8.6,18,28
banka,26234720096.7,-2346413180.6,-8.9,1,7
bist30,96157073155.9,141137862.2,0.1,10,13
harz,42293253571.6,-730442573.8,-1.7,33,60
bist500,147973461032.1,2608147538.3,1.8,173,214
enerji,18411676274.3,1065080024.8,5.8,11,20
bist100,141204932089.4,429135239.7,0.3,41,46
fonlar,137852008.0,50962342.8,37.0,2,5
fin_sigorta,7862471421.3,-189777810.0,-2.4,5,6
cim_ins,2557554289.7,-33798672.8,-1.3,6,17
bist_100_disi,40157641801.6,1620147553.0,4.0,142,178
