hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,294598490,-12190643.0,-4.0,-2.79
asels,6876177786,-482740008.0,-7.000000000000001,-14.57
reedr,171351426,-2089535.0,-1.0,-0.12
miatk,810348611,-31703029.0,-4.0,-1.52
sdttr,103383157,-518029.0,-1.0,-0.92
ingrm,16737753,-1621797.0,-10.0,-39.65
atatp,164141499,-5349899.0,-3.0,-4.51
alctl,39127273,-2115922.0,-5.0,-6.17
karel,37868615,-2317070.0,-6.0,-0.54
aztek,227847800,24815412.0,11.0,5.81
httbt,29891998,-3246307.0,-11.0,-5.17
logo,224562973,-18645953.0,-8.0,-13.01
ardyz,84317114,4857539.0,6.0,1.45
indes,36104111,-1852188.0,-5.0,-0.4
mobtl,53970183,-3050619.0,-6.0,-0.4
penta,28893741,1896733.0,7.000000000000001,0.95
netas,113659861,9680943.0,9.0,6.53
arena,26994043,418360.0,2.0,0.45
escom,258884913,12741584.0,5.0,0.17
papil,168336461,2336521.0,1.0,0.22
forte,172958244,12320617.0,7.000000000000001,5.59
link,291632352,57290989.0,20.0,63.12
vbtyz,10948122,952369.0,9.0,1.59
fonet,352586127,27186024.0,8.0,1.45
mtrks,22223715,-3483026.0,-16.0,-3.85
edata,29519761,244005.0,1.0,0.04
kfein,26753394,3349860.0,13.0,1.2
pkart,55229355,-7169544.0,-13.0,-10.48
obase,12444536,2345235.0,19.0,6.74
kront,25518897,2816304.0,11.0,1.59
smart,21468584,-1165533.0,-5.0,-1.33
dgate,36452563,697728.0,2.0,1.33
despc,9801560,1792619.0,18.0,10.52
manas,127316318,-7727850.0,-6.0,-0.41
odine,230132158,16909848.0,7.000000000000001,13.92
patek,1199930139,-193324119.0,-16.0,-4.73
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,167627683,-10799670.0,-6.0,-4.74
ekgyo,4290011354,508281653.0,12.0,2.15
zrgyo,21769025,-590890.0,-3.0,-0.61
srvgy,75321294,-8538130.0,-11.0,-0.34
rygyo,50060970,3492576.0,7.000000000000001,1.4
isgyo,66438231,16300009.0,25.0,4.67
basgz,59570242,13988832.0,23.0,9.17
aksgy,47046745,6810790.0,14.000000000000002,1.06
ozkgy,99183742,-23294395.0,-23.0,-3.24
dggyo,1291557,-25467.0,-2.0,-0.62
psgyo,4790100658,-298867687.0,-6.0,-0.22
yggyo,30064717,-3591923.0,-12.0,-15.0
akmgy,2400076,-726473.0,-30.0,-68.76
asgyo,63709837,15807414.0,25.0,2.73
hlgyo,106834022,-9665899.0,-9.0,-0.32
adgyo,49901323,-16239465.0,-33.0,-15.76
akfgy,66004261,8046065.0,12.0,0.31
tsgyo,21861992,-2737073.0,-13.0,-0.91
surgy,106587995,-12141687.0,-11.0,-5.16
klgyo,165581852,-4449459.0,-3.0,-0.18
algyo,60024436,3051360.0,5.0,1.19
kzbgy,236753415,-37602231.0,-16.0,-2.47
sngyo,101789042,11348388.0,11.0,0.51
vkgyo,59715596,2881389.0,5.0,0.11
pekgy,6496081560,229415094.0,4.0,0.38
fzlgy,101693467,1464734.0,1.0,0.21
begyo,106948035,-10214131.0,-10.0,-0.54
segyo,22659095,-889654.0,-4.0,-0.17
tehol,3953323615,861767166.0,22.0,13.05
nugyo,25392482,149309.0,1.0,0.06
agyo,2162484,852029.0,39.0,2.92
dzgyo,31856764,3604239.0,11.0,0.76
msgyo,14472308,-1521373.0,-11.0,-0.63
mrgyo,110803492,3270235.0,3.0,0.09
krgyo,31681245,5745726.0,18.0,0.55
ozgyo,24258726,992792.0,4.0,0.12
kgyo,39220136,17712980.0,45.0,2.04
ygyo,7229771,0.0,0.0,0.0
avgyo,41991987,-2547831.0,-6.0,-1.02
tdgyo,15717058,1832864.0,12.0,2.44
atagy,3115864,-36440.0,-1.0,-0.16
idgyo,5362878,-627405.0,-12.0,-0.41
mhrgy,22362571,2606169.0,12.0,0.44
avpgy,77525050,-11283750.0,-15.0,-8.45
vrgyo,82280443,4571190.0,6.0,0.17
kzgyo,16307166,1465290.0,9.0,1.92
eygyo,49732949,2949002.0,6.0,0.28
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,7259704030,-186613531.0,-3.0,-3.06
isctr,5209430638,400961683.0,8.0,0.91
halkb,1182985730,65151084.0,6.0,1.4
vakbn,1041583639,8766760.0,1.0,0.19
akbnk,6137983124,469143887.0,8.0,4.11
skbnk,335939334,32072462.0,10.0,0.63
albrk,161615918,21660814.0,13.0,1.03
ykbnk,7262581800,48174709.0,1.0,0.19
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,298382110,-7094525.0,-2.0,-1.84
arclk,552535824,19249329.0,3.0,3.78
asels,6876177786,-482740008.0,-7.000000000000001,-14.57
astor,1553179455,160769972.0,10.0,9.41
bimas,2478942203,74118347.0,3.0,16.42
ekgyo,4290011354,508281653.0,12.0,2.15
enkai,1544404775,217401489.0,14.000000000000002,10.09
eregl,7593140902,1768536423.0,23.0,6.21
froto,1546971837,-111375380.0,-7.000000000000001,-6.57
gubrf,623833708,-37926613.0,-6.0,-16.85
hekts,428015113,21470936.0,5.0,0.17
kchol,4881410512,402466918.0,8.0,13.01
kozal,1764818830,11725538.0,1.0,0.16
kozaa,474698162,92296444.0,19.0,17.44
krdmd,1651911530,286880327.0,17.0,4.29
odas,204209985,-14557494.0,-7.000000000000001,-0.37
petkm,2454368239,220679708.0,9.0,1.82
pgsus,5046415552,-45548022.0,-1.0,-1.88
sahol,2402861636,-6750195.0,-0.0,-0.22
sasa,5677428461,-89341216.0,-2.0,-0.05
sise,2016823148,290352442.0,14.000000000000002,4.92
tavhl,442568827,57368606.0,13.0,29.06
tcell,4147328938,703656610.0,17.0,15.84
thyao,12609406826,900398661.0,7.000000000000001,21.57
toaso,1594296592,55562043.0,3.0,8.85
tuprs,3653304146,331354148.0,9.0,16.06
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,53597282,1534292.0,3.0,0.37
a1cap,316470210,-7355219.0,-2.0,-0.3
adgyo,49901323,-16239465.0,-33.0,-15.76
agrot,76425566,-2844531.0,-4.0,-0.27
ahgaz,109611287,6893862.0,6.0,1.62
akfye,62882239,6379228.0,10.0,1.72
alfas,82194285,-11237282.0,-14.000000000000002,-5.72
asgyo,63709837,15807414.0,25.0,2.73
atakp,32064167,-3168134.0,-10.0,-5.13
astor,1553179455,160769972.0,10.0,9.41
aztek,227847800,24815412.0,11.0,5.81
barma,32875763,8652453.0,26.0,5.0
begyo,106948035,-10214131.0,-10.0,-0.54
bieny,142578322,-11431257.0,-8.0,-3.25
bigch,8987633,-1631691.0,-18.0,-10.88
binho,365779472,-43594667.0,-12.0,-1.15
bmstl,89964764,-599224.0,-1.0,-0.43
borls,125955339,42929.0,0.0,0.01
brkvy,41675290,4910193.0,12.0,8.82
bvsan,535493828,-118384697.0,-22.0,-31.0
bydnr,7864706,1509633.0,19.0,4.02
cates,16412116,2751617.0,17.0,5.1
conse,18931989,1496829.0,8.0,0.25
cvkmd,774451571,83445454.0,11.0,2.11
cwene,406186887,20547590.0,5.0,1.21
dapgm,638399685,15937669.0,2.0,0.32
dmrgd,38700131,8844404.0,23.0,5.91
