hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,326907235,-55287671.0,-17.0,-2.85
asels,7929265808,-642077438.0,-8.0,-31.95
reedr,91608548,-8835754.0,-10.0,-0.68
miatk,3608462287,157766191.0,4.0,2.11
sdttr,370308077,-34068188.0,-9.0,-23.79
ingrm,30711029,-6902002.0,-22.0,-97.58
atatp,921658689,-45320063.0,-5.0,-9.81
alctl,30597031,-6192520.0,-20.0,-25.46
karel,182805433,-12612585.0,-7.000000000000001,-0.85
aztek,81523184,-8673958.0,-11.0,-0.48
httbt,18967549,-2316394.0,-12.0,-4.85
logo,131853949,3005730.0,2.0,3.47
ardyz,261232513,-28581694.0,-11.0,-6.22
indes,94660196,-24799058.0,-26.0,-2.94
mobtl,214277096,-563411.0,-0.0,-0.04
penta,44921368,-4070929.0,-9.0,-1.35
netas,32362219,-6415555.0,-20.0,-12.41
arena,164734066,-13440785.0,-8.0,-2.43
escom,147627898,-6565211.0,-4.0,-0.22
papil,120346891,-24077101.0,-20.0,-3.13
forte,115880342,-28569732.0,-25.0,-22.22
link,284710562,-34958119.0,-12.0,-0.78
vbtyz,200437562,-3087210.0,-2.0,-0.39
fonet,211209299,-6134540.0,-3.0,-0.16
mtrks,42616987,613280.0,1.0,0.34
edata,104546922,-22393267.0,-21.0,-3.88
kfein,257117614,-55346375.0,-22.0,-2.06
pkart,110053432,-3106067.0,-3.0,-3.93
obase,19952418,-3772478.0,-19.0,-6.8
kront,35994121,-2375106.0,-7.000000000000001,-1.14
smart,239877644,-37260153.0,-16.0,-5.51
dgate,71296769,-1485403.0,-2.0,-2.13
despc,24404568,-2125133.0,-9.0,-3.76
manas,538321528,35175884.0,7.000000000000001,1.71
odine,361500273,-68939313.0,-19.0,-230.17
patek,305338237,-20425047.0,-7.000000000000001,-1.44
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,228800785,-29093989.0,-13.0,-11.85
ekgyo,2650702596,-378460720.0,-14.000000000000002,-2.79
zrgyo,11328862,-1203633.0,-11.0,-2.01
srvgy,91804563,-3464904.0,-4.0,-0.11
rygyo,116771813,2412816.0,2.0,0.62
isgyo,97859349,-8460072.0,-9.0,-1.83
basgz,19575442,-1092725.0,-6.0,-2.68
aksgy,31939374,-6949247.0,-22.0,-1.98
ozkgy,68423259,-5161546.0,-8.0,-0.95
dggyo,5535993,-190326.0,-3.0,-1.12
psgyo,698633740,-118040640.0,-17.0,-0.51
yggyo,33520073,-13322136.0,-40.0,-92.36
akmgy,21596908,1424491.0,7.000000000000001,16.35
asgyo,154421533,-1641893.0,-1.0,-0.13
hlgyo,103484339,-17487359.0,-17.0,-0.97
adgyo,77102274,4312007.0,6.0,3.2
akfgy,68492376,-14940217.0,-22.0,-0.6
tsgyo,5137364,-158075.0,-3.0,-0.2
surgy,458628389,-14624612.0,-3.0,-2.14
klgyo,71444219,-2667247.0,-4.0,-0.18
algyo,1145648772,43692108.0,4.0,0.26
kzbgy,176198641,2799126.0,2.0,0.05
sngyo,118423348,-28973727.0,-24.0,-0.87
vkgyo,55593001,-6183611.0,-11.0,-0.3
pekgy,5163184187,-592443521.0,-11.0,-1.57
fzlgy,223191166,-52162558.0,-23.0,-3.21
begyo,25417710,-1806922.0,-7.000000000000001,-0.29
segyo,33930220,-2273060.0,-7.000000000000001,-0.31
pehol,2970845097,-366145608.0,-12.0,-3.66
nugyo,20583614,481389.0,2.0,0.21
agyo,6086580,-1248057.0,-21.0,-1.88
dzgyo,51839060,4935320.0,10.0,0.77
msgyo,11431703,457435.0,4.0,0.24
mrgyo,150717607,-14332522.0,-10.0,-0.15
krgyo,19891023,-2852080.0,-14.000000000000002,-0.38
ozgyo,72012126,-13476200.0,-19.0,-0.41
kgyo,272477215,-54206314.0,-20.0,-2.36
avgyo,12316884,-2069604.0,-17.0,-2.01
tdgyo,22451324,-6219041.0,-28.000000000000004,-3.82
atagy,2905315,-1081490.0,-37.0,-4.55
idgyo,13808503,-2501957.0,-18.0,-0.68
mhrgy,48083529,-8872414.0,-18.0,-0.8
avpgy,68647858,11088298.0,16.0,9.97
vrgyo,41864705,-6910227.0,-17.0,-0.36
kzgyo,25324406,-928234.0,-4.0,-0.87
eygyo,57809196,3592988.0,6.0,0.16
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3474004262,-758476481.0,-22.0,-27.8
isctr,5993320340,-584226587.0,-10.0,-1.31
halkb,1187698031,-167407178.0,-14.000000000000002,-5.35
vakbn,1056630806,-111880782.0,-11.0,-3.2
akbnk,6603853406,-821070550.0,-12.0,-8.4
skbnk,313506147,-44802615.0,-14.000000000000002,-1.94
albrk,144014642,-51934143.0,-36.0,-2.88
ykbnk,5170617858,-913854533.0,-18.0,-6.14
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,349062118,-66575509.0,-19.0,-17.76
arclk,246000534,-56684539.0,-23.0,-24.3
asels,7929265808,-642077438.0,-8.0,-31.95
astor,14394613298,-1126478108.0,-8.0,-26.95
bimas,3458104202,-271462256.0,-8.0,-30.68
ekgyo,2650702596,-378460720.0,-14.000000000000002,-2.79
enkai,762188388,-147809362.0,-19.0,-18.73
eregl,4657256403,-967601504.0,-21.0,-7.82
froto,3030300194,-395210819.0,-13.0,-11.16
gubrf,677040240,-39324334.0,-6.0,-32.14
hekts,1702113337,-155570674.0,-9.0,-0.36
kchol,5002715562,-849574342.0,-17.0,-32.25
trmet,388688978,-62125504.0,-16.0,-17.48
tralt,3919535497,-342426628.0,-9.0,-3.77
krdmd,2005679980,-36518065.0,-2.0,-0.71
odas,562064289,3021578.0,1.0,0.04
petkm,1050766291,-157984427.0,-15.0,-3.59
pgsus,1505692120,-366810059.0,-24.0,-41.23
sahol,2127660393,-433246729.0,-20.0,-18.48
sasa,9668663722,-1488249447.0,-15.0,-0.42
sise,2047511454,-413430182.0,-20.0,-9.11
tavhl,848938065,-106643882.0,-13.0,-31.97
tcell,2010890585,-277120877.0,-14.000000000000002,-14.66
thyao,16354582978,-3369713116.0,-21.0,-58.6
toaso,872908637,-17084887.0,-2.0,-5.63
tuprs,3564956240,-298376364.0,-8.0,-20.84
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,111742111,-15332552.0,-14.000000000000002,-2.62
a1cap,112063094,-6985213.0,-6.0,-0.63
adgyo,77102274,4312007.0,6.0,3.2
agrot,102312601,-10877240.0,-11.0,-0.31
ahgaz,164769354,-21261779.0,-13.0,-4.03
akfye,103560057,-6685726.0,-6.0,-1.37
alfas,883611019,-60796574.0,-7.000000000000001,-3.55
asgyo,154421533,-1641893.0,-1.0,-0.13
atakp,39905769,-3975248.0,-10.0,-5.45
astor,14394613298,-1126478108.0,-8.0,-26.95
aztek,81523184,-8673958.0,-11.0,-0.48
barma,190962129,-24509514.0,-13.0,-7.55
begyo,25417710,-1806922.0,-7.000000000000001,-0.29
bieny,79506292,-7639869.0,-10.0,-2.22
bigch,28424453,6102275.0,21.0,1.4
binho,194023791,-7128026.0,-4.0,-0.33
bmstl,254514805,34544340.0,14.000000000000002,10.88
borls,124090635,-32100058.0,-26.0,-1.5
brkvy,47548574,-11342704.0,-24.0,-21.8
bvsan,114985409,-5429567.0,-5.0,-5.83
bydnr,33466646,-5176099.0,-15.0,-5.86
cates,31182246,-5991890.0,-19.0,-7.18
conse,55488655,-5884134.0,-11.0,-0.31
cvkmd,1183811645,-105782621.0,-9.0,-3.75
cwene,620411092,-50232495.0,-8.0,-2.91
dapgm,456736447,-17720818.0,-4.0,-0.38
dmrgd,1027206861,-314726198.0,-31.0,-2.9
dofer,65249552,-2083163.0,-3.0,-1.09
ebebk,97091364,5634140.0,6.0,4.5
ekos,605649906,8681042.0,1.0,0.11
eksun,143152513,-9226679.0,-6.0,-0.48
enery,286821725,-44897543.0,-16.0,-1.34
ensri,149776488,-31376370.0,-21.0,-2.05
eupwr,2329531581,-186060078.0,-8.0,-5.91
euren,185523189,-23156989.0,-12.0,-0.59
eygyo,57809196,3592988.0,6.0,0.16
forte,115880342,-28569732.0,-25.0,-22.22
fzlgy,223191166,-52162558.0,-23.0,-3.21
gipta,400227294,-23615511.0,-6.0,-4.35
goknr,243172410,-33244343.0,-14.000000000000002,-3.16
grsel,113665928,-23228308.0,-20.0,-61.16
gznmi,133133241,-2904173.0,-2.0,-1.36
hatsn,253805528,6783451.0,3.0,1.31
hktm,54678561,-8688874.0,-16.0,-2.22
httbt,18967549,-2316394.0,-12.0,-4.85
imasm,127005376,-13678355.0,-11.0,-0.37
inves,105388604,-1487090.0,-1.0,-8.37
izenr,3559094610,-579615680.0,-16.0,-1.97
kayse,45130563,-6575247.0,-15.0,-0.67
kcaer,191251560,-7557708.0,-4.0,-0.47
klrho,844651398,-59181968.0,-7.000000000000001,-6.98
klser,39265507,-8687117.0,-22.0,-6.04
klsyn,79453353,-14499583.0,-18.0,-1.7
kmpur,131550014,-3059333.0,-2.0,-0.49
kopol,59794853,-7730357.0,-13.0,-0.74
krpls,48145851,-9777824.0,-20.0,-1.77
ktlev,3285741360,-224056710.0,-7.000000000000001,-8.14
kzgyo,25324406,-928234.0,-4.0,-0.87
lider,186169438,-72134832.0,-39.0,-49.17
macko,56114294,-6425360.0,-11.0,-4.99
makim,22427500,-6510998.0,-28.999999999999996,-5.01
marbl,38040071,-11006265.0,-28.999999999999996,-3.71
mekag,53107959,-307122.0,-1.0,-0.02
mhrgy,48083529,-8872414.0,-18.0,-0.8
obase,19952418,-3772478.0,-19.0,-6.8
ofsym,137853868,11928472.0,9.0,5.02
oncsm,205440919,-43377581.0,-21.0,-79.05
ozsub,70350028,3811870.0,5.0,1.49
paseu,957190770,-155675736.0,-16.0,-17.4
pcilt,166192766,-17835427.0,-11.0,-3.42
pltur,50670069,-8676467.0,-17.0,-3.93
pnlsn,128616573,-21021392.0,-16.0,-7.61
prdgs,45296389,-3641401.0,-8.0,-0.61
psgyo,698633740,-118040640.0,-17.0,-0.51
reedr,91608548,-8835754.0,-10.0,-0.68
rnpol,9193785,-1656963.0,-18.0,-0.42
rubns,75217078,-10704503.0,-14.000000000000002,-4.81
sdttr,370308077,-34068188.0,-9.0,-23.79
segyo,33930220,-2273060.0,-7.000000000000001,-0.31
skymd,46721310,-9578057.0,-21.0,-2.66
smrtg,718993318,-7332151.0,-1.0,-0.12
snica,70135798,-4996457.0,-7.000000000000001,-0.3
soke,67052481,-4893726.0,-7.000000000000001,-1.36
suntk,24643387,-2906305.0,-12.0,-3.94
suwen,19778068,-2594225.0,-13.0,-1.0
tabgd,161005410,-670354.0,-0.0,-1.13
tarkm,239672233,-7049548.0,-3.0,-14.97
taten,531156385,-132899991.0,-25.0,-3.97
tera,3117744846,-722020640.0,-23.0,-52.68
tnztp,36371434,-6718724.0,-18.0,-4.4
vrgyo,41864705,-6910227.0,-17.0,-0.36
yylgd,82565773,-12908930.0,-16.0,-1.82
patek,305338237,-20425047.0,-7.000000000000001,-1.44
OBAMS,788210573,-71581399.0,-9.0,-0.78
LMKDC,165223822,-34699946.0,-21.0,-7.77
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hubvc,9135101,-1882294.0,-21.0,-0.7
tatgd,59280395,-12072309.0,-20.0,-4.14
odas,562064289,3021578.0,1.0,0.04
cwene,620411092,-50232495.0,-8.0,-2.91
uluun,87223936,-27844417.0,-32.0,-2.88
AYDEM,46640418,2531946.0,5.0,1.34
conse,55488655,-5884134.0,-11.0,-0.31
ASELS,7929265808,-642077438.0,-8.0,-31.95
TUPRS,3564956240,-298376364.0,-8.0,-20.84
KCHOL,5002715562,-849574342.0,-17.0,-32.25
ARCLK,246000534,-56684539.0,-23.0,-24.3
EREGL,4657256403,-967601504.0,-21.0,-7.82
KRDMD,2005679980,-36518065.0,-2.0,-0.71
SAHOL,2127660393,-433246729.0,-20.0,-18.48
SASA,9668663722,-1488249447.0,-15.0,-0.42
ENJSA,239271045,-37404444.0,-16.0,-17.64
AKSA,264836509,-59738398.0,-23.0,-2.41
HEKTS,1702113337,-155570674.0,-9.0,-0.36
TKFEN,502683991,-133322946.0,-27.0,-33.93
SISE,2047511454,-413430182.0,-20.0,-9.11
EKGYO,2650702596,-378460720.0,-14.000000000000002,-2.79
SOKE,67052481,-4893726.0,-7.000000000000001,-1.36
KLKIM,58363686,-5499360.0,-9.0,-2.92
MEPET,17419529,-4694246.0,-27.0,-5.89
BJKAS,109096049,13333091.0,12.0,0.19
TUREX,158014774,-13434801.0,-9.0,-0.69
ALGYO,1145648772,43692108.0,4.0,0.26
GMSTR,663738111,-96791431.0,-15.0,-100.27
KUYAS,378503923,-71227995.0,-19.0,-15.41
ISGYO,97859349,-8460072.0,-9.0,-1.83
SELEC,122318967,-17183875.0,-14.000000000000002,-14.16
KRONT,35994121,-2375106.0,-7.000000000000001,-1.14
USDTR,43740181,13990803.0,32.0,1365.36
ISFIN,31835902,-5514630.0,-17.0,-3.4
BAGFS,54237402,-1465002.0,-3.0,-0.78
SARKY,296193289,-29174713.0,-10.0,-2.73
