hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,171840890,15559301.0,9.0,6.39
asels,3764907688,102761652.0,3.0,3.56
reedr,138863019,-14296334.0,-10.0,-1.19
miatk,195147659,-22632658.0,-12.0,-3.59
sdttr,75765472,12101297.0,16.0,27.33
ingrm,34891785,-6594957.0,-19.0,-69.27
atatp,64913890,-2128325.0,-3.0,-2.48
alctl,55764823,2979045.0,5.0,5.63
karel,34317668,-3582609.0,-10.0,-0.84
aztek,28891346,-5281780.0,-18.0,-7.07
httbt,21422506,-5350973.0,-25.0,-9.77
logo,220344582,-50062930.0,-23.0,-31.72
ardyz,45772588,-885987.0,-2.0,-0.52
indes,21801150,-5480736.0,-25.0,-1.65
mobtl,99206983,-341976.0,-0.0,-0.02
penta,28416192,-3408221.0,-12.0,-1.55
netas,25853812,-3322093.0,-13.0,-6.31
arena,74816251,-14848747.0,-20.0,-6.57
escom,29977192,-3529596.0,-12.0,-0.31
papil,556776005,2950018.0,1.0,0.18
forte,43524998,1352831.0,3.0,2.01
link,45378266,-1836554.0,-4.0,-20.82
vbtyz,40053336,4513911.0,11.0,2.14
fonet,48258401,572684.0,1.0,0.16
mtrks,21608191,-1690179.0,-8.0,-1.5
edata,28917234,-2399756.0,-8.0,-0.35
kfein,27618369,1354398.0,5.0,4.49
pkart,24215742,-3244644.0,-13.0,-9.31
obase,16603454,1162.0,0.0,0.0
kront,12566461,-1377669.0,-11.0,-1.77
smart,22583685,-7062744.0,-31.0,-7.36
dgate,32434966,-659576.0,-2.0,-1.39
despc,28224719,1173106.0,4.0,2.13
manas,31899132,1117443.0,4.0,0.19
odine,101125349,-8386923.0,-8.0,-6.21
patek,202657745,-16773351.0,-8.0,-5.76
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,63842938,-1750008.0,-3.0,-1.69
ekgyo,4233935558,178920814.0,4.0,0.59
zrgyo,89082505,-2392596.0,-3.0,-0.67
srvgy,173640551,-5393980.0,-3.0,-0.08
rygyo,160003855,28087387.0,18.0,2.25
isgyo,207463100,3771698.0,2.0,0.26
basgz,20650754,961144.0,5.0,1.6
aksgy,17633496,-22959.0,-0.0,-0.01
ozkgy,61149471,-658938.0,-1.0,-0.11
dggyo,7657547,-127376.0,-2.0,-0.52
psgyo,125675191,5770648.0,5.0,0.08
yggyo,17893143,-2132350.0,-12.0,-9.92
akmgy,6603066,-1204373.0,-18.0,-34.4
asgyo,29923387,-318481.0,-1.0,-0.11
hlgyo,67106968,-1198697.0,-2.0,-0.05
adgyo,37899451,888208.0,2.0,0.66
akfgy,47892985,-7584391.0,-16.0,-0.33
tsgyo,28746200,2685025.0,9.0,0.59
surgy,75908688,-214950.0,-0.0,-0.13
klgyo,83176871,-2039478.0,-2.0,-0.11
algyo,34491216,-4207480.0,-12.0,-2.18
kzbgy,202331557,-10954125.0,-5.0,-0.54
sngyo,96555757,-3904663.0,-4.0,-0.14
vkgyo,43841657,-1949590.0,-4.0,-0.08
