hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,732992925,-28870246.0,-4.0,-0.76
asels,12831003058,-1381955652.0,-11.0,-43.35
reedr,62983541,3689010.0,6.0,0.35
miatk,341976468,-45189274.0,-13.0,-4.01
sdttr,297375648,60703923.0,20.0,54.91
ingrm,9513102,1186805.0,12.0,49.64
atatp,331338935,61381198.0,19.0,58.1
alctl,79753588,6793533.0,9.0,10.59
karel,139701400,-38149134.0,-27.0,-2.43
aztek,19436670,-1254900.0,-6.0,-0.26
httbt,12462433,1618270.0,13.0,4.79
logo,67044859,-6921228.0,-10.0,-14.32
ardyz,685257036,-94293885.0,-14.000000000000002,-12.65
indes,116304556,-12718954.0,-11.0,-1.28
mobtl,51150286,-13137332.0,-26.0,-3.27
penta,19908048,949616.0,5.0,0.64
netas,524763915,66816121.0,13.0,12.84
arena,53443384,4558122.0,9.0,1.86
escom,123019535,-17666917.0,-14.000000000000002,-0.84
papil,77841641,36981341.0,48.0,6.26
forte,315993835,-13349717.0,-4.0,-5.52
link,83706315,5169257.0,6.0,0.35
vbtyz,163684110,18618638.0,11.0,4.32
fonet,93312459,-667920.0,-1.0,-0.04
mtrks,45788939,-9347414.0,-20.0,-7.15
edata,71093739,11905194.0,17.0,3.26
kfein,26779310,-1997800.0,-7.000000000000001,-0.62
pkart,51932642,890135.0,2.0,2.26
obase,17755045,-1565589.0,-9.0,-3.27
kront,27416435,-4478228.0,-16.0,-4.31
smart,25857411,-943385.0,-4.0,-0.91
dgate,31523185,-2508640.0,-8.0,-8.31
despc,77362646,13050506.0,17.0,7.16
manas,1179317971,507183625.0,43.0,14.01
odine,31425792,0.0,0.0,0.0
patek,1094042050,195345058.0,18.0,3.87
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,167591989,-22867606.0,-14.000000000000002,-13.26
ekgyo,3306212902,389442773.0,12.0,2.41
zrgyo,35126062,7459379.0,21.0,4.22
srvgy,41089078,-728003.0,-2.0,-0.05
rygyo,71463377,18074882.0,25.0,11.01
isgyo,60045815,18143389.0,30.0,8.38
basgz,29937464,-14420828.0,-48.0,-22.0
aksgy,60849178,-14071849.0,-23.0,-2.33
ozkgy,88966147,15149986.0,17.0,2.32
dggyo,3467988,-528556.0,-15.0,-5.2
psgyo,990090397,105029980.0,11.0,0.38
yggyo,32569914,-1583633.0,-5.0,-10.85
akmgy,17189980,-1651976.0,-10.0,-25.89
asgyo,72786722,-2214476.0,-3.0,-0.35
hlgyo,189604320,39846677.0,21.0,0.93
adgyo,59218729,10113622.0,17.0,11.06
akfgy,38648142,8034209.0,21.0,0.56
tsgyo,21250759,1301025.0,6.0,0.36
surgy,217121428,-2838363.0,-1.0,-0.44
klgyo,135782806,9332260.0,7.000000000000001,0.34
algyo,95986610,14966548.0,16.0,0.58
kzbgy,85481926,3049286.0,4.0,0.07
sngyo,112928785,23908671.0,21.0,0.72
vkgyo,57728380,4361291.0,8.0,0.15
pekgy,1961341904,218780143.0,11.0,1.69
fzlgy,247099704,-34776659.0,-14.000000000000002,-1.41
begyo,15564820,3023838.0,19.0,0.71
segyo,14184228,1559049.0,11.0,0.42
pehol,759712897,-131855477.0,-17.0,-8.74
nugyo,24153191,2034845.0,8.0,0.79
agyo,1638042,215181.0,13.0,0.97
dzgyo,8528732,1091723.0,13.0,0.92
msgyo,12926021,-1390954.0,-11.0,-0.63
mrgyo,261630230,4238628.0,2.0,0.02
krgyo,32586222,1502552.0,5.0,0.13
ozgyo,22243471,1549563.0,7.000000000000001,0.15
kgyo,179469307,-14370032.0,-8.0,-1.04
avgyo,14575662,-1325907.0,-9.0,-1.65
tdgyo,14969879,-1195117.0,-8.0,-1.35
atagy,1432374,203722.0,14.000000000000002,1.48
idgyo,4140600,1288048.0,31.0,0.96
mhrgy,7791365,-908759.0,-12.0,-0.4
avpgy,74423683,-3582524.0,-5.0,-2.55
vrgyo,15334540,-3352652.0,-22.0,-0.39
kzgyo,24835642,-1234236.0,-5.0,-0.98
eygyo,24690928,4675880.0,19.0,0.5
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,5901107691,-605516899.0,-10.0,-13.65
isctr,9614599914,-428019345.0,-4.0,-0.57
halkb,1344108184,-26357124.0,-2.0,-0.68
vakbn,1552534309,13245455.0,1.0,0.27
akbnk,13158763506,267969619.0,2.0,1.48
skbnk,1007050062,80986787.0,8.0,0.51
albrk,274839218,-11490480.0,-4.0,-0.38
ykbnk,9078266611,-324480360.0,-4.0,-1.3
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,726423190,-60914956.0,-8.0,-8.81
arclk,121455241,7771456.0,6.0,5.96
asels,12971447988,-1383055044.0,-11.0,-42.92
astor,10823868819,574997152.0,5.0,18.27
bimas,3267845582,-172341090.0,-5.0,-21.7
ekgyo,3306212902,389442773.0,12.0,2.41
enkai,901885285,-36547907.0,-4.0,-3.39
eregl,6599650821,-343857809.0,-5.0,-2.01
froto,1454051474,-87450048.0,-6.0,-4.86
gubrf,4250571106,561723109.0,13.0,64.47
hekts,986163883,-45494282.0,-5.0,-0.13
kchol,6614807610,-716791906.0,-11.0,-24.1
trmet,1404963668,32788062.0,2.0,3.43
tralt,7736518735,-328877482.0,-4.0,-2.39
krdmd,2429089998,4489148.0,0.0,0.08
odas,286098118,12873565.0,4.0,0.32
petkm,1603483525,144677222.0,9.0,1.88
pgsus,1355939114,17038736.0,1.0,1.89
sahol,4652817701,406155158.0,9.0,8.25
sasa,5913315536,164390011.0,3.0,0.07
sise,1766633746,-40610111.0,-2.0,-0.92
tavhl,823538308,-87301053.0,-11.0,-29.61
tcell,3442742554,-186807328.0,-5.0,-5.65
thyao,17473218420,-1114989130.0,-6.0,-19.29
toaso,1134078342,-72020168.0,-6.0,-17.83
tuprs,8970158400,-525292492.0,-6.0,-23.62
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,65894698,9520471.0,14.000000000000002,1.47
a1cap,47920310,-2313804.0,-5.0,-0.4
adgyo,59218729,10113622.0,17.0,11.06
agrot,1649851124,-150300290.0,-9.0,-0.21
ahgaz,168467968,-40136324.0,-24.0,-7.87
akfye,197814467,-31152295.0,-16.0,-3.77
alfas,135687737,8814792.0,6.0,2.8
asgyo,72786722,-2214476.0,-3.0,-0.35
atakp,16083460,1939124.0,12.0,5.49
astor,10823868819,574997152.0,5.0,18.27
aztek,19436670,-1254900.0,-6.0,-0.26
barma,14316769,0.0,0.0,0.0
begyo,15564820,3023838.0,19.0,0.71
bieny,134621757,-14610302.0,-11.0,-2.34
bigch,39160485,-11439601.0,-28.999999999999996,-1.8
binho,378403153,23297604.0,6.0,0.67
bmstl,90221298,-9016908.0,-10.0,-4.5
borls,64108990,-2841067.0,-4.0,-0.21
brkvy,21440690,-659851.0,-3.0,-2.42
bvsan,56142412,-193145.0,-0.0,-0.36
bydnr,29315108,-1969746.0,-7.000000000000001,-2.67
cates,173186816,16822743.0,10.0,6.11
conse,14188314,2337170.0,16.0,0.38
cvkmd,668815800,-37781774.0,-6.0,-0.93
cwene,2548027794,551854277.0,22.0,7.92
dapgm,852307433,48588396.0,6.0,0.51
dmrgd,267396053,-17403020.0,-7.000000000000001,-0.73
dofer,13719338,-2379705.0,-17.0,-5.1
ebebk,68186443,-5420937.0,-8.0,-6.51
ekos,85574224,-6429257.0,-8.0,-0.42
eksun,21122478,-2112528.0,-10.0,-0.64
enery,184796104,21657078.0,12.0,1.03
ensri,59940973,-2671560.0,-4.0,-0.23
eupwr,2328084779,-592891467.0,-25.0,-23.73
euren,105772645,6934900.0,7.000000000000001,0.26
eygyo,24690928,4675880.0,19.0,0.5
forte,320051581,-15894089.0,-5.0,-6.49
fzlgy,247099704,-34776659.0,-14.000000000000002,-1.41
gipta,134639736,0.0,0.0,0.0
goknr,233606097,-38023461.0,-16.0,-2.98
grsel,107603022,-8237676.0,-8.0,-24.44
gznmi,107343687,-23340087.0,-22.0,-12.65
