tekno,5554622129.4,-462533876.9,-8.3,11,25
gyo,6892882103.0,403617269.8,5.9,18,28
banka,14243220680.2,-635361874.6,-4.5,5,3
bist30,35702286098.6,166869340.2,0.5,13,13
harz,15564898576.8,-512864604.1,-3.3,31,64
bist500,76043863410.8,-1166049985.3,-1.5,150,248
enerji,3622415872.1,-52337390.7,-1.4,9,23
bist100,50538704711.2,-332165042.2,-0.7,42,50
fonlar,1995376526.1,-150578142.1,-7.5,3,8
fin_sigorta,1477067203.2,84424354.3,5.7,9,2
cim_ins,4080339010.5,-95112510.0,-2.3,10,13
bist_100_disi,36950074216.3,-882132372.9,-2.4,117,210
