hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,412963512,-24876466.0,-6.0,-4.57
asels,3695325689,-294169880.0,-8.0,-14.39
reedr,396945133,73532827.0,19.0,1.89
miatk,1407611419,112191414.0,8.0,3.2
sdttr,138848313,-11140912.0,-8.0,-14.69
ingrm,19521507,4890199.0,25.0,101.18
atatp,617284426,-8397520.0,-1.0,-1.8
alctl,104229651,-16419851.0,-16.0,-18.18
karel,162295825,16482610.0,10.0,0.96
aztek,61828108,12744551.0,21.0,9.52
httbt,62857073,-4191937.0,-7.000000000000001,-3.31
logo,191271811,11655480.0,6.0,10.99
ardyz,118860641,-13131362.0,-11.0,-3.21
indes,41456113,-4340853.0,-10.0,-0.86
mobtl,450059067,67057618.0,15.0,1.26
penta,85163240,-1077198.0,-1.0,-0.21
netas,341461257,47558844.0,14.000000000000002,10.51
arena,60078318,6175489.0,10.0,3.64
escom,51429959,6775510.0,13.0,0.44
papil,260222414,-10862727.0,-4.0,-0.75
forte,124883529,3993727.0,3.0,2.72
link,186813937,-27512546.0,-15.0,-102.61
vbtyz,51359169,5426937.0,11.0,2.45
fonet,104984204,13917059.0,13.0,2.13
mtrks,52368582,10474538.0,20.0,5.12
edata,122025937,8059303.0,7.000000000000001,0.37
kfein,95495924,1941481.0,2.0,0.22
pkart,79621245,14419863.0,18.0,15.56
obase,15233122,-3044188.0,-20.0,-8.43
kront,79099649,4821474.0,6.0,0.89
smart,37498252,2983375.0,8.0,2.25
dgate,45978022,-3241085.0,-7.000000000000001,-6.11
despc,28863200,-990065.0,-3.0,-2.13
manas,44220812,2088119.0,5.0,0.42
odine,115221081,-5674626.0,-5.0,-7.04
patek,1479199212,-136169692.0,-9.0,-2.25
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,127016458,-15640620.0,-12.0,-8.78
ekgyo,3949909013,674202809.0,17.0,3.56
zrgyo,36309526,-1095118.0,-3.0,-0.71
srvgy,132607403,-1116517.0,-1.0,-0.03
rygyo,122461116,20675330.0,17.0,4.01
isgyo,235808289,50612587.0,21.0,4.24
basgz,47487749,3275113.0,7.000000000000001,2.41
aksgy,93575615,-26249445.0,-28.000000000000004,-2.12
ozkgy,63199477,-10497263.0,-17.0,-2.27
dggyo,6293426,-728669.0,-12.0,-4.03
psgyo,649723100,-50046599.0,-8.0,-0.23
yggyo,38118154,12366351.0,32.0,31.23
akmgy,5545325,-1210533.0,-22.0,-49.51
asgyo,175722888,13217007.0,8.0,0.96
hlgyo,517646288,-27221565.0,-5.0,-0.23
