hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,271648490,-21463443.0,-8.0,-1.26
asels,11397105987,1229291559.0,11.0,31.87
reedr,99609173,404274.0,0.0,0.03
miatk,919607257,99661216.0,11.0,4.09
sdttr,111064428,-6211131.0,-6.0,-10.81
ingrm,18477488,1180502.0,6.0,27.48
atatp,144880385,-19447734.0,-13.0,-20.59
alctl,59528706,-1846391.0,-3.0,-4.35
karel,175901607,3204255.0,2.0,0.17
aztek,26578858,-49708.0,-0.0,-0.01
httbt,45870711,4325404.0,9.0,4.24
logo,106169858,-4970002.0,-5.0,-7.32
ardyz,156537356,-988838.0,-1.0,-0.28
indes,29966575,-3967962.0,-13.0,-1.12
mobtl,95234004,-20282862.0,-21.0,-2.22
penta,41336567,4042441.0,10.0,1.42
netas,19947378,4695817.0,24.0,15.15
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,271648490,-21463443.0,-8.0,-1.26
asels,11397105987,1229291559.0,11.0,31.87
reedr,99609173,404274.0,0.0,0.03
miatk,919607257,99661216.0,11.0,4.09
sdttr,111064428,-6211131.0,-6.0,-10.81
ingrm,18477488,1180502.0,6.0,27.48
atatp,144880385,-19447734.0,-13.0,-20.59
alctl,59528706,-1846391.0,-3.0,-4.35
karel,175901607,3204255.0,2.0,0.17
aztek,26578858,-49708.0,-0.0,-0.01
httbt,45870711,4325404.0,9.0,4.24
logo,106169858,-4970002.0,-5.0,-7.32
ardyz,156537356,-988838.0,-1.0,-0.28
indes,29966575,-3967962.0,-13.0,-1.12
mobtl,95234004,-20282862.0,-21.0,-2.22
penta,41336567,4042441.0,10.0,1.42
netas,19947378,4695817.0,24.0,15.15
arena,35584356,6199022.0,17.0,4.93
escom,157609910,9209213.0,6.0,0.23
papil,182641923,-10837776.0,-6.0,-1.09
forte,159993518,18018610.0,11.0,10.21
link,396960170,-11436576.0,-3.0,-7.02
vbtyz,147152389,-25651646.0,-17.0,-3.81
fonet,120065408,-4848539.0,-4.0,-0.13
mtrks,30805071,-2669974.0,-9.0,-1.98
edata,465402269,8091593.0,2.0,0.18
kfein,158839046,34595555.0,22.0,2.17
pkart,12488912,1532937.0,12.0,8.91
obase,8512154,-773373.0,-9.0,-3.61
kront,31194173,7957815.0,26.0,4.08
smart,17211859,1044476.0,6.0,1.43
dgate,16958574,-1529697.0,-9.0,-6.47
despc,15337960,1839881.0,12.0,5.85
manas,988431332,-123757232.0,-13.0,-1.54
odine,43281330,-26024.0,-0.0,-0.21
patek,553284776,58682036.0,11.0,2.22
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,53121608,6470562.0,12.0,10.14
ekgyo,3526928248,-694805225.0,-20.0,-4.8
zrgyo,45401550,8177852.0,18.0,4.17
srvgy,84094416,-3162089.0,-4.0,-0.13
rygyo,98893438,21257641.0,21.0,6.48
isgyo,45566034,9761917.0,21.0,5.07
basgz,9321673,-151248.0,-2.0,-0.73
aksgy,46480468,3574428.0,8.0,0.67
ozkgy,107182747,-32701816.0,-31.0,-4.54
dggyo,5584678,1362302.0,24.0,7.82
psgyo,422380856,-32085022.0,-8.0,-0.2
yggyo,26787164,-1393842.0,-5.0,-7.91
akmgy,8108949,-2019584.0,-25.0,-54.75
asgyo,25165311,1446220.0,6.0,0.66
hlgyo,172917063,-9654291.0,-6.0,-0.26
adgyo,61298212,4915639.0,8.0,5.05
akfgy,68223573,-5258.0,-0.0,-0.0
tsgyo,13715110,2019872.0,15.0,1.15
surgy,877732137,19823103.0,2.0,1.23
klgyo,231604152,29046796.0,13.0,0.88
algyo,158759916,16068520.0,10.0,0.55
kzbgy,270894791,36935573.0,14.000000000000002,1.83
sngyo,128141692,24399821.0,19.0,0.96
vkgyo,89790678,8825966.0,10.0,0.29
pekgy,3003792835,337104017.0,11.0,1.2
fzlgy,193459338,2086750.0,1.0,0.14
begyo,66764430,-13948926.0,-21.0,-0.99
segyo,78329680,3696373.0,5.0,0.24
pehol,2679056030,-28485292.0,-1.0,-0.15
nugyo,28440154,-1093749.0,-4.0,-0.41
agyo,1873570,292796.0,16.0,1.21
dzgyo,23585334,-4812323.0,-20.0,-1.85
msgyo,13075139,-17625.0,-0.0,-0.01
mrgyo,303877391,39100887.0,13.0,0.35
krgyo,54198453,3194936.0,6.0,0.19
ozgyo,29055872,1598009.0,5.0,0.12
kgyo,88225506,14701520.0,17.0,1.21
ygyo,11923551,0.0,0.0,0.0
avgyo,24669924,-2729430.0,-11.0,-1.41
tdgyo,23547018,-3636188.0,-15.0,-3.89
atagy,5124680,560778.0,11.0,1.5
idgyo,9342131,-59122.0,-1.0,-0.03
mhrgy,31916254,4182126.0,13.0,0.5
avpgy,49344612,4863805.0,10.0,5.44
vrgyo,93691901,6752094.0,7.000000000000001,0.18
kzgyo,36818804,7131428.0,19.0,5.1
eygyo,17008321,-1164189.0,-7.000000000000001,-0.24
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,5483853276,16716460.0,0.0,0.48
isctr,11296725631,79752481.0,1.0,0.12
halkb,2422551438,336837539.0,14.000000000000002,6.29
vakbn,3113123419,-174273543.0,-6.0,-2.08
akbnk,8489479824,-1707913286.0,-20.0,-16.96
skbnk,570175465,104623762.0,18.0,1.79
albrk,194698349,7878088.0,4.0,0.37
ykbnk,5968665811,3005023.0,0.0,0.02
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,754779430,-1214101.0,-0.0,-0.18
arclk,367900576,11789648.0,3.0,3.96
asels,11397105987,1229291559.0,11.0,31.87
astor,5968036965,639204893.0,11.0,17.58
bimas,3994538424,-287934516.0,-7.000000000000001,-50.41
ekgyo,3526928248,-694805225.0,-20.0,-4.8
enkai,912338980,-25035512.0,-3.0,-2.63
eregl,5798190130,-726146909.0,-13.0,-3.69
froto,3426492252,-202919546.0,-6.0,-6.89
gubrf,1467340766,50158406.0,3.0,17.86
hekts,438387646,-24121849.0,-6.0,-0.18
kchol,7942199197,-696769378.0,-9.0,-18.37
trmet,980705296,14253171.0,1.0,1.94
tralt,8652996781,1313958504.0,15.0,7.65
krdmd,1513284658,218213097.0,14.000000000000002,4.35
odas,381365713,39509084.0,10.0,0.63
petkm,1919993008,176785365.0,9.0,1.75
pgsus,6012417032,-345002342.0,-6.0,-12.03
sahol,3288077272,-332517022.0,-10.0,-10.57
sasa,4535000355,-219618466.0,-5.0,-0.12
sise,4058443701,-384911078.0,-9.0,-4.53
tavhl,591018590,-138200222.0,-23.0,-84.02
tcell,4365613155,779236676.0,18.0,20.95
thyao,17322796118,1104551209.0,6.0,21.09
toaso,2401526677,-331013693.0,-14.000000000000002,-43.81
tuprs,6167258295,-911768019.0,-15.0,-32.1
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,147376291,-23066620.0,-16.0,-2.16
a1cap,313492561,55180886.0,18.0,2.95
adgyo,61298212,4915639.0,8.0,5.05
agrot,138026543,18061203.0,13.0,0.43
ahgaz,162793584,438773.0,0.0,0.07
akfye,178658743,9568088.0,5.0,1.06
alfas,69110135,-1276303.0,-2.0,-0.78
asgyo,25165311,1446220.0,6.0,0.66
atakp,62861163,-661704.0,-1.0,-0.61
astor,5968036965,639204893.0,11.0,17.58
aztek,26578858,-49708.0,-0.0,-0.01
barma,98665533,-17179571.0,-17.0,-7.83
begyo,66764430,-13948926.0,-21.0,-0.99
bieny,87413886,-1849857.0,-2.0,-0.52
bigch,77542759,-11202742.0,-14.000000000000002,-8.14
binho,2080401089,716836032.0,34.0,3.95
bmstl,163839742,4736597.0,3.0,3.23
borls,80218939,-8010431.0,-10.0,-0.28
