hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,535963478,13666668.0,3.0,0.41
asels,8804717154,-724565285.0,-8.0,-32.29
reedr,128746498,-13015777.0,-10.0,-0.73
miatk,3081728541,-28269167.0,-1.0,-0.45
sdttr,477393435,49945015.0,10.0,26.19
ingrm,13108174,-1000263.0,-8.0,-31.7
atatp,368176366,-52222610.0,-14.000000000000002,-31.71
alctl,126661066,-909131.0,-1.0,-1.15
karel,359271905,-57096931.0,-16.0,-1.68
aztek,74721484,-3726146.0,-5.0,-0.26
httbt,11774359,368066.0,3.0,1.3
logo,136885079,1825857.0,1.0,1.92
ardyz,280707313,-40049677.0,-14.000000000000002,-8.48
indes,116270233,-13839221.0,-12.0,-1.39
mobtl,55918170,-5901712.0,-11.0,-1.51
penta,25777350,-6282093.0,-24.0,-3.65
netas,306832209,-13607796.0,-4.0,-3.15
arena,139038652,27538714.0,20.0,5.73
escom,959022916,-56549697.0,-6.0,-0.37
papil,311869391,41024485.0,13.0,1.97
forte,75116124,-3530272.0,-5.0,-4.26
link,175279528,-569158.0,-0.0,-0.02
vbtyz,124853667,-8544087.0,-7.000000000000001,-2.12
fonet,244403942,-13581861.0,-6.0,-0.3
mtrks,78839807,-3191522.0,-4.0,-1.19
edata,189758856,12168113.0,6.0,1.3
kfein,106578337,-4292600.0,-4.0,-0.43
pkart,424876395,8418907.0,2.0,2.8
obase,36558685,-4769789.0,-13.0,-5.37
kront,62805290,2816556.0,4.0,0.97
smart,41527762,2285927.0,6.0,1.87
dgate,60006581,7447053.0,12.0,14.83
despc,134320387,22718039.0,17.0,7.76
manas,638881473,19806341.0,3.0,0.92
odine,571876830,27403595.0,5.0,81.48
patek,638944975,-13947959.0,-2.0,-0.53
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,84399190,-10271873.0,-12.0,-11.97
ekgyo,2944814887,-87329774.0,-3.0,-0.64
zrgyo,92046532,-10243485.0,-11.0,-1.96
srvgy,109972390,5283932.0,5.0,0.14
rygyo,42631252,-7980311.0,-19.0,-6.02
isgyo,17996671,1812856.0,10.0,2.06
basgz,47641327,9158158.0,19.0,10.02
aksgy,19013464,-5738447.0,-30.0,-2.82
ozkgy,78055029,1945550.0,2.0,0.38
dggyo,7875261,-1798161.0,-23.0,-8.1
psgyo,5576192991,839874483.0,15.0,0.57
yggyo,37770190,6246755.0,17.0,38.55
akmgy,5947952,-1834156.0,-31.0,-80.39
asgyo,39653060,-10584310.0,-27.0,-3.14
hlgyo,286670151,11118154.0,4.0,0.25
adgyo,58385248,3050074.0,5.0,2.84
