tekno,15700270121.5,-503056972.5,-3.2,11,25
gyo,11450155633.6,-361451007.8,-3.2,23,23
banka,29806569338.0,1270854693.2,4.3,7,1
bist30,76199459378.0,3828429486.2,5.0,16,9
harz,30268699254.5,1409773224.9,4.7,37,57
bist500,125280311551.0,837102110.6,0.7,181,213
bist500,125280392416.4,837052262.0,0.7,181,213
enerji,6436029700.5,-191533925.6,-3.0,16,16
bist100,109686616962.6,2477991695.0,2.3,47,44
fonlar,845454188.0,124084930.4,14.7,5,4
fin_sigorta,2442850981.9,5794979.3,0.2,7,4
cim_ins,4412936162.2,181361029.6,4.1,13,10
bist_100_disi,37765204974.5,-1799961396.6,-4.8,141,183
