tekno,15888424983.0,1323791937.2,8.3,20,15
gyo,14016070274.6,220602324.5,1.6,25,18
banka,39525026165.6,5182004944.4,13.1,6,0
bist30,67209565463.3,5131067572.8,7.6,20,5
harz,22597459554.8,86687161.5,0.4,53,42
bist500,114499710498.3,8216631217.2,7.2,233,157
enerji,4773107910.5,201876534.2,4.2,21,11
bist100,92946081343.3,5902760107.9,6.4,57,33
fonlar,1181119448.4,200333466.4,17.0,9,2
fin_sigorta,2906656245.7,334103106.7,11.5,5,6
cim_ins,4089018694.1,104778854.9,2.6,13,10
bist_100_disi,37616006373.9,1696564953.4,4.5,187,134
