banka,22329779145.4,1809325181.5,8.1,6,2
tekno,9967360119.6,-632746069.7,-6.3,11,25
gyo,24500318689.4,740047099.5,3.0,17,29
bist30,54660375588.1,-4264683099.9,-7.8,4,22
harz,27845425843.3,-852378063.2,-3.1,27,67
bist500,115775298594.3,-4486744146.5,-3.9,138,253
enerji,9705547893.6,-83443850.4,-0.9,10,22
bist100,93365632610.4,-3837295434.6,-4.1,29,63
fonlar,220430212.4,-115576993.6,-52.4,0,7
fin_sigorta,3201941167.9,-26257228.1,-0.8,4,7
cim_ins,2232833637.8,-64841005.1,-2.9,9,14
bist_100_disi,35201757771.1,-1240785089.8,-3.5,114,206
