hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,11227784240,-431001347.0,-4.0,-5.67
isctr,12476069747,-1199170402.0,-10.0,-1.41
halkb,4423784042,416953879.0,9.0,4.14
vakbn,1795411359,-179454087.0,-10.0,-3.42
akbnk,11448012917,-1401155730.0,-12.0,-9.56
skbnk,237576444,-1465924.0,-1.0,-0.05
albrk,533929625,43261718.0,8.0,0.69
ykbnk,12890309485,-1544393308.0,-12.0,-4.56
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,230210167,24573112.0,11.0,1.76
asels,25362234539,-143557512.0,-1.0,-1.69
reedr,107731967,-1346465.0,-1.0,-0.09
miatk,441402292,-16306134.0,-4.0,-1.3
sdttr,129506248,1934396.0,1.0,2.92
ingrm,109067859,118547.0,0.0,0.54
atatp,324533305,38217611.0,12.0,18.94
alctl,155778647,8710816.0,6.0,6.66
karel,95343797,21274866.0,22.0,2.02
aztek,26036828,1324043.0,5.0,0.22
httbt,30990999,6398005.0,21.0,9.62
logo,147090742,17232790.0,12.0,19.35
ardyz,252841551,30569456.0,12.0,5.07
indes,125293395,2927019.0,2.0,0.19
mobtl,75855043,-4447605.0,-6.0,-0.57
penta,33020087,7681799.0,23.0,3.27
netas,17331819,6686999.0,39.0,23.36
arena,33168876,6560561.0,20.0,5.94
escom,63921879,9338436.0,15.0,0.52
papil,162223867,-30416625.0,-19.0,-3.36
forte,352304114,37278424.0,11.0,10.12
link,269157751,24107877.0,9.0,21.22
vbtyz,32463439,-2813725.0,-9.0,-1.43
fonet,66847959,5346431.0,8.0,0.24
mtrks,25725159,476660.0,2.0,0.43
edata,476122227,2787587.0,1.0,0.05
kfein,31441990,9101018.0,28.999999999999996,2.63
pkart,17894343,1300265.0,7.000000000000001,5.31
obase,64661387,9703591.0,15.0,5.99
kront,30201345,4384443.0,15.0,2.29
smart,20484260,3389450.0,17.0,3.86
dgate,55133361,6083365.0,11.0,8.43
despc,18849115,2138134.0,11.0,5.51
manas,1119766884,70159815.0,6.0,1.29
odine,87114970,-12392338.0,-14.000000000000002,-48.8
patek,415791526,36530443.0,9.0,1.8
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,129214750,10154451.0,8.0,6.33
ekgyo,8259687423,-149462566.0,-2.0,-0.42
zrgyo,45185162,3053046.0,7.000000000000001,1.64
srvgy,116813608,25670757.0,22.0,0.76
rygyo,78495510,1890889.0,2.0,0.65
isgyo,121094698,16580930.0,14.000000000000002,3.1
basgz,18590641,941586.0,5.0,2.23
aksgy,30697164,-3490810.0,-11.0,-0.97
ozkgy,74290630,201841.0,0.0,0.04
dggyo,2260540,853720.0,38.0,12.36
psgyo,2343439304,49226043.0,2.0,0.06
yggyo,18298611,4365068.0,24.0,31.51
akmgy,3226996,-162028.0,-5.0,-10.08
asgyo,43082725,3181827.0,7.000000000000001,0.86
hlgyo,172444208,6055986.0,4.0,0.16
adgyo,76013101,2372126.0,3.0,2.04
akfgy,70656309,2484775.0,4.0,0.1
tsgyo,15281637,2550148.0,17.0,1.2
surgy,83409722,-1836864.0,-2.0,-0.95
klgyo,273282409,-23938293.0,-9.0,-0.64
algyo,194005910,3626412.0,2.0,0.1
kzbgy,322380570,-78249312.0,-24.0,-3.63
sngyo,164721349,5954856.0,4.0,0.19
vkgyo,233292845,-23801170.0,-10.0,-0.32
pekgy,2583654073,-195463256.0,-8.0,-0.93
fzlgy,219505328,-12691682.0,-6.0,-0.82
