banka,55032877859.1,-4296425200.5,-7.8,2,6
tekno,31007543737.7,185055555.9,0.6,29,7
gyo,22049355651.1,160499527.5,0.7,26,20
bist30,126491753384.2,4282780043.2,3.4,19,6
harz,31606873205.0,1077203316.5,3.4,52,43
bist500,178221698463.1,7682624473.8,4.3,278,116
enerji,5648637532.9,-4412575.3,-0.1,21,11
bist100,163239276709.8,6620766799.6,4.1,67,24
fonlar,382272418.4,-95908737.7,-25.1,5,6
fin_sigorta,2220669075.0,51248896.3,2.3,7,4
cim_ins,4536230649.3,330353603.8,7.3,13,10
bist_100_disi,43376015427.5,1262442629.9,2.9,223,101
