tekno,12615868898.1,309481933.5,2.5,18,18
gyo,11261949076.1,387918192.9,3.4,25,19
banka,30258109948.9,2421366029.9,8.0,6,1
bist30,53824375726.0,5183680157.3,9.6,20,5
harz,20532685777.1,59518299.4,0.3,57,38
bist500,107776111204.1,4906419645.9,4.6,248,146
enerji,6959002568.8,142261014.0,2.0,22,10
bist100,77502198699.9,5738105137.6,7.4,61,29
fonlar,1125698021.3,32977340.1,2.9,6,4
fin_sigorta,3067750960.6,49937864.5,1.6,5,6
cim_ins,4690836219.1,64560839.6,1.4,14,9
bist_100_disi,47789076094.8,1551234159.9,3.2,196,128
