tekno,8194277263.3,-24650556.2,-0.3,14,22
gyo,5865534470.5,501655792.3,8.6,20,26
banka,10043201575.1,-1367583528.7,-13.6,1,7
bist30,34935420324.7,797442325.6,2.3,9,16
harz,19141557524.7,1843482395.0,9.6,54,41
bist500,60740425760.8,1494268202.9,2.5,198,195
enerji,2793698499.1,177688559.4,6.4,19,13
bist100,50184125000.1,1060077350.2,2.1,42,49
fonlar,94675494.1,-20371128.4,-21.5,1,6
fin_sigorta,3463174410.8,196361934.3,5.7,7,4
cim_ins,1541543586.6,-45763600.7,-3.0,11,12
bist_100_disi,19816837996.6,770120329.3,3.9,170,153
