hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,140015643,1014004.0,1.0,0.11
asels,5893778615,227537583.0,4.0,15.12
reedr,74304653,2579663.0,3.0,0.24
miatk,1274644095,-211442546.0,-17.0,-7.21
sdttr,149227716,-3605538.0,-2.0,-6.07
ingrm,20116646,2346738.0,12.0,48.65
atatp,220860989,-8528631.0,-4.0,-8.17
alctl,164671903,8719728.0,5.0,8.75
karel,132734082,-981059.0,-1.0,-0.08
aztek,53672684,6638999.0,12.0,0.61
httbt,16560667,137583.0,1.0,0.34
logo,77154050,-11168885.0,-14.000000000000002,-20.61
ardyz,142260963,-14302016.0,-10.0,-5.66
indes,70560935,-15424012.0,-22.0,-2.43
mobtl,50895699,4712749.0,9.0,1.28
penta,25054705,-2452453.0,-10.0,-1.41
netas,39944218,1580078.0,4.0,2.71
arena,27702668,-3311206.0,-12.0,-3.36
escom,621841749,-38432803.0,-6.0,-0.4
papil,121000656,-11220739.0,-9.0,-1.39
forte,64404946,-5552313.0,-9.0,-7.8
link,220775470,-3608344.0,-2.0,-0.12
vbtyz,74170209,7698458.0,10.0,2.97
fonet,347020681,45891314.0,13.0,0.78
mtrks,43388663,-7727.0,-0.0,-0.01
edata,213699810,36165253.0,17.0,3.25
kfein,50530596,-7096024.0,-14.000000000000002,-1.43
pkart,112473017,-354323.0,-0.0,-0.42
obase,14666151,-258561.0,-2.0,-0.7
kront,30741095,565676.0,2.0,0.38
smart,33117997,1433439.0,4.0,1.42
dgate,18347084,1398968.0,8.0,8.79
despc,25419740,3631154.0,14.000000000000002,6.44
manas,937032822,-129119958.0,-14.000000000000002,-3.92
odine,824270458,259681486.0,32.0,537.85
patek,409348451,29805784.0,7.000000000000001,1.68
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,118454689,-12331946.0,-10.0,-10.09
ekgyo,1615811703,-56953216.0,-4.0,-0.76
zrgyo,90775507,4787085.0,5.0,0.91
srvgy,47795734,-2801195.0,-6.0,-0.17
rygyo,27401783,10086221.0,37.0,11.61
isgyo,70223961,17552075.0,25.0,5.55
basgz,17482249,3297601.0,19.0,9.43
aksgy,26635900,-4281943.0,-16.0,-1.51
ozkgy,78762894,-5433028.0,-7.000000000000001,-1.04
dggyo,21575198,7933122.0,37.0,15.79
psgyo,2975423733,-388361639.0,-13.0,-0.51
yggyo,88856075,1169994.0,1.0,3.45
akmgy,6447108,104779.0,2.0,4.13
asgyo,380924144,-20447412.0,-5.0,-0.7
hlgyo,235595837,-45392983.0,-19.0,-1.25
adgyo,30586298,1931135.0,6.0,3.48
akfgy,56002336,13657444.0,24.0,0.7
tsgyo,11396494,-230348.0,-2.0,-0.14
surgy,150556783,-13319060.0,-9.0,-6.4
klgyo,30488030,-380367.0,-1.0,-0.06
algyo,327863676,-17906062.0,-5.0,-0.23
kzbgy,139422078,-8696067.0,-6.0,-0.2
sngyo,49790871,918696.0,2.0,0.07
vkgyo,48152584,6799247.0,14.000000000000002,0.41
pekgy,2587331143,650801631.0,25.0,3.45
fzlgy,748149206,66320790.0,9.0,1.4
begyo,65261268,8624496.0,13.0,0.57
segyo,48717205,6064050.0,12.0,0.63
pehol,1354007382,181284044.0,13.0,4.85
nugyo,18181122,-223919.0,-1.0,-0.13
agyo,4502584,-1735024.0,-39.0,-3.22
dzgyo,13241178,2784306.0,21.0,1.79
msgyo,23914869,-6369145.0,-27.0,-1.76
mrgyo,198632734,29641718.0,15.0,0.25
krgyo,26274128,5233491.0,20.0,0.54
ozgyo,21491195,2269734.0,11.0,0.23
kgyo,112374461,27756212.0,25.0,3.04
avgyo,16564303,4283351.0,26.0,4.25
tdgyo,32623842,1500723.0,5.0,0.74
atagy,1462350,-404089.0,-28.000000000000004,-3.36
idgyo,14860783,-1235504.0,-8.0,-0.39
mhrgy,20720362,1238844.0,6.0,0.24
avpgy,53858983,12982698.0,24.0,13.73
vrgyo,67751021,-3279064.0,-5.0,-0.1
kzgyo,25118229,1227136.0,5.0,1.12
eygyo,13589406,781603.0,6.0,0.15
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3310268546,-354435874.0,-11.0,-15.13
isctr,7071949652,-190528317.0,-3.0,-0.41
halkb,1676014254,-21773040.0,-1.0,-0.59
vakbn,1224692365,-118476171.0,-10.0,-3.29
akbnk,6832584099,-245624106.0,-4.0,-2.9
skbnk,431576742,35248828.0,8.0,1.34
albrk,84166005,713787.0,1.0,0.07
ykbnk,6152378787,-141520501.0,-2.0,-0.99
