hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,246941071,10071134.0,4.0,0.64
asels,12085329110,480357552.0,4.0,11.47
reedr,136391228,-3822757.0,-3.0,-0.19
miatk,497693773,6881990.0,1.0,0.5
sdttr,144074987,5876616.0,4.0,7.95
ingrm,12010633,-1521955.0,-13.0,-54.16
atatp,93036986,768485.0,1.0,1.24
alctl,95005638,-12476278.0,-13.0,-18.23
karel,70002046,-2062904.0,-3.0,-0.26
aztek,29222637,1920318.0,7.000000000000001,0.31
httbt,61143607,-16117939.0,-26.0,-12.0
logo,93815092,-17147530.0,-18.0,-27.98
ardyz,198878706,-50006662.0,-25.0,-11.18
indes,39933453,-139608.0,-0.0,-0.03
mobtl,85347028,-3497082.0,-4.0,-0.42
penta,20014364,957014.0,5.0,0.67
netas,26040540,-1034885.0,-4.0,-2.49
arena,25094702,-628299.0,-3.0,-0.73
escom,44131626,-7902650.0,-18.0,-0.66
papil,168629983,-8550694.0,-5.0,-0.92
forte,92003377,-1939062.0,-2.0,-1.85
link,482740047,46487523.0,10.0,22.88
vbtyz,152662245,13131805.0,9.0,1.74
fonet,175133796,-35319078.0,-20.0,-0.64
mtrks,30466476,-4005483.0,-13.0,-2.97
edata,339241791,10778197.0,3.0,0.3
kfein,25927126,4850417.0,19.0,1.71
pkart,12905409,1084034.0,8.0,5.9
obase,21290390,5584306.0,26.0,10.07
kront,13986444,-718499.0,-5.0,-0.78
smart,13363886,-590890.0,-4.0,-1.01
dgate,13558564,-597984.0,-4.0,-3.22
despc,9043846,-685668.0,-8.0,-3.57
manas,388495047,-26991261.0,-7.000000000000001,-0.72
odine,59742650,21466333.0,36.0,125.84
patek,592003986,21001071.0,4.0,0.7
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,75308782,-8413224.0,-11.0,-9.2
ekgyo,2798304975,-107586802.0,-4.0,-0.91
zrgyo,19971974,-298765.0,-1.0,-0.34
srvgy,112821074,-12084040.0,-11.0,-0.36
rygyo,124379513,21300402.0,17.0,5.03
isgyo,27935802,1202693.0,4.0,1.01
basgz,16756445,-84674.0,-1.0,-0.22
aksgy,35480033,-3548899.0,-10.0,-0.84
ozkgy,49639813,-7906683.0,-16.0,-2.35
dggyo,2373564,80776.0,3.0,1.07
psgyo,323152037,20118997.0,6.0,0.16
yggyo,12158078,660693.0,5.0,7.78
akmgy,3681530,-735204.0,-20.0,-43.66
asgyo,24772632,-425780.0,-2.0,-0.19
hlgyo,105477954,-1105246.0,-1.0,-0.05
adgyo,72992347,-3953678.0,-5.0,-3.46
akfgy,88350700,2680472.0,3.0,0.09
tsgyo,9364805,2346632.0,25.0,1.9
surgy,260729929,-10805590.0,-4.0,-2.14
klgyo,123244770,-11967888.0,-10.0,-0.65
algyo,114661254,-8299604.0,-7.000000000000001,-0.38
kzbgy,144954963,20905754.0,14.000000000000002,1.83
sngyo,148606500,-700215.0,-0.0,-0.02
vkgyo,100222081,-7509894.0,-7.000000000000001,-0.21
pekgy,1165806623,-51365591.0,-4.0,-0.44
fzlgy,36034061,280678.0,1.0,0.09
begyo,87833447,14159389.0,16.0,0.77
segyo,124824461,4487120.0,4.0,0.17
pehol,1925816329,80026813.0,4.0,0.58
nugyo,22478002,-690328.0,-3.0,-0.32
agyo,2498007,36142.0,1.0,0.11
dzgyo,24825572,-244304.0,-1.0,-0.09
msgyo,6931166,1134377.0,16.0,0.97
mrgyo,131688909,-196027.0,-0.0,-0.0
krgyo,31931518,-2024391.0,-6.0,-0.2
ozgyo,18700774,-876087.0,-5.0,-0.1
kgyo,86528122,-6315288.0,-7.000000000000001,-0.52
ygyo,11923551,0.0,0.0,0.0
avgyo,127018701,-10209151.0,-8.0,-1.02
tdgyo,105849007,39727168.0,38.0,9.27
atagy,3225352,-668966.0,-21.0,-2.79
idgyo,12306765,-3720755.0,-30.0,-1.27
mhrgy,29703831,-215068.0,-1.0,-0.03
avpgy,33967537,-2182109.0,-6.0,-3.43
vrgyo,42189373,5490700.0,13.0,0.31
kzgyo,43084268,-9955323.0,-23.0,-5.96
eygyo,14163619,3510346.0,25.0,0.84
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,5334188505,-241875409.0,-5.0,-6.96
isctr,8326604579,-316881654.0,-4.0,-0.63
halkb,1405738403,18001604.0,1.0,0.56
vakbn,1145405764,162020608.0,14.000000000000002,5.14
akbnk,8204988667,314747133.0,4.0,3.23
skbnk,462794793,-37923475.0,-8.0,-0.76
albrk,155436084,16331922.0,11.0,0.92
ykbnk,7137082523,124253878.0,2.0,0.66
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,931612334,24278447.0,3.0,2.88
arclk,785593179,78840535.0,10.0,12.08
asels,12085329110,480357552.0,4.0,11.47
astor,4472330744,-761461062.0,-17.0,-26.0
bimas,3501829982,228236165.0,7.000000000000001,44.43
ekgyo,2798304975,-107586802.0,-4.0,-0.91
enkai,864582284,-41432941.0,-5.0,-4.52
eregl,4639514566,341134530.0,7.000000000000001,2.12
froto,2109843940,79746947.0,4.0,4.38
gubrf,1060699177,26370740.0,2.0,12.69
hekts,357295828,-36234807.0,-10.0,-0.32
kchol,4689782610,200275803.0,4.0,8.7
trmet,532260904,-65880330.0,-12.0,-15.81
tralt,6022561922,-105596086.0,-2.0,-0.81
krdmd,1579943781,494141.0,0.0,0.01
odas,315964457,14249496.0,5.0,0.26
petkm,910744764,-46919297.0,-5.0,-0.91
pgsus,6727062840,320239536.0,5.0,9.71
sahol,3178970662,770292741.0,24.0,24.92
sasa,5550753071,-465918720.0,-8.0,-0.2
sise,5089540412,343381054.0,7.000000000000001,3.17
tavhl,882799726,35153756.0,4.0,14.11
tcell,2832253040,78222010.0,3.0,3.16
thyao,21467678700,4347513365.0,20.0,64.21
toaso,1538808296,-159543470.0,-10.0,-33.06
tuprs,4758148861,-78922309.0,-2.0,-3.74
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,133038947,10067577.0,8.0,1.0
a1cap,293118480,51833208.0,18.0,2.83
adgyo,72992347,-3953678.0,-5.0,-3.46
agrot,42475457,578317.0,1.0,0.04
ahgaz,73663482,-3909257.0,-5.0,-1.31
akfye,457329912,-150172647.0,-33.0,-6.38
alfas,76793056,-3922900.0,-5.0,-2.1
asgyo,24772632,-425780.0,-2.0,-0.19
atakp,51730561,-7511489.0,-15.0,-8.15
astor,4472330744,-761461062.0,-17.0,-26.0
aztek,29222637,1920318.0,7.000000000000001,0.31
barma,123285939,-9336074.0,-8.0,-3.29
begyo,87833447,14159389.0,16.0,0.77
bieny,64063005,9184464.0,14.000000000000002,3.41
bigch,37237187,857216.0,2.0,1.26
binho,802694168,328597401.0,41.0,3.91
bmstl,465422925,-39730172.0,-9.0,-9.57
borls,98468482,5924388.0,6.0,0.16
brkvy,79015225,-8136147.0,-10.0,-11.72
bvsan,59804621,-1535808.0,-3.0,-2.91
bydnr,15908189,-330732.0,-2.0,-0.75
cates,78286232,5171118.0,7.000000000000001,2.66
conse,27997787,6189798.0,22.0,0.71
cvkmd,1503738207,-90369766.0,-6.0,-2.59
cwene,1454126789,32806239.0,2.0,0.72
dapgm,278686024,-33393391.0,-12.0,-1.36
dmrgd,275753826,27608228.0,10.0,0.39
dofer,54509273,-7209914.0,-13.0,-4.31
ebebk,34582727,-3032728.0,-9.0,-5.25
ekos,47882908,288056.0,1.0,0.03
eksun,30456473,-3551756.0,-12.0,-0.66
enery,128390703,-31660345.0,-25.0,-2.33
ensri,161125292,19260053.0,12.0,3.23
eupwr,299524335,-54129039.0,-18.0,-7.24
euren,190787564,14260734.0,7.000000000000001,0.38
eygyo,14163619,3510346.0,25.0,0.84
forte,92003377,-1939062.0,-2.0,-1.85
fzlgy,36034061,280678.0,1.0,0.09
gipta,100825404,6329050.0,6.0,3.63
goknr,92379888,-1717167.0,-2.0,-0.4
grsel,150674209,-37696672.0,-25.0,-88.47
gznmi,487355110,14032836.0,3.0,1.32
hatsn,98684299,-9875594.0,-10.0,-4.45
hktm,512790908,11823860.0,2.0,0.33
httbt,61143607,-16117939.0,-26.0,-12.0
imasm,136094302,-13172882.0,-10.0,-0.42
inves,14526989,-2278122.0,-16.0,-36.15
izenr,171359592,-5884797.0,-3.0,-0.33
kayse,64863846,-2069394.0,-3.0,-0.16
kcaer,130806393,722018.0,1.0,0.06
klrho,1785008812,-106869632.0,-6.0,-35.25
klser,58457865,-4868180.0,-8.0,-2.36
klsyn,38127709,2395921.0,6.0,0.47
kmpur,23550119,2157320.0,9.0,1.4
kopol,33166592,2714482.0,8.0,0.48
krpls,18263148,-2847286.0,-16.0,-1.33
ktlev,884141881,14276433.0,2.0,0.58
kzgyo,43084268,-9955323.0,-23.0,-5.96
lider,102249744,-13194340.0,-13.0,-9.51
macko,33318170,-4312607.0,-13.0,-3.49
makim,13448084,-1085845.0,-8.0,-1.32
marbl,40403041,208342.0,1.0,0.07
mekag,117306943,-4119744.0,-4.0,-0.18
mhrgy,29703831,-215068.0,-1.0,-0.03
obase,21290390,5584306.0,26.0,10.07
ofsym,40459159,-1061886.0,-3.0,-1.85
oncsm,91238533,-8826527.0,-10.0,-28.2
ozsub,34739005,-151439.0,-0.0,-0.09
paseu,931619122,4253513.0,0.0,0.7
pcilt,14247380,1098093.0,8.0,1.74
pltur,75381610,4242568.0,6.0,1.22
pnlsn,74592270,-10532220.0,-14.000000000000002,-5.97
prdgs,51619478,4046289.0,8.0,0.54
psgyo,323152037,20118997.0,6.0,0.16
reedr,136391228,-3822757.0,-3.0,-0.19
rnpol,9599795,-1705502.0,-18.0,-7.58
rubns,118966906,-1560843.0,-1.0,-0.39
sdttr,144074987,5876616.0,4.0,7.95
segyo,124824461,4487120.0,4.0,0.17
skymd,24145546,-194272.0,-1.0,-0.1
smrtg,83902383,-8384107.0,-10.0,-0.79
snica,59532045,5781676.0,10.0,0.43
soke,37068701,12206765.0,33.0,4.23
suntk,79855906,-9298610.0,-12.0,-4.84
suwen,32617177,-1008948.0,-3.0,-0.26
tabgd,159728324,-14431177.0,-9.0,-22.67
tarkm,123883487,8467579.0,7.000000000000001,28.73
taten,222715731,26954561.0,12.0,1.26
