hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,207679597,7332290.0,4.0,0.52
asels,7148956412,686560034.0,10.0,32.28
reedr,495793282,128553367.0,26.0,1.95
miatk,702034001,11523427.0,2.0,0.69
sdttr,150033689,7658896.0,5.0,10.81
ingrm,11072404,1423628.0,13.0,50.28
atatp,107302066,2029365.0,2.0,2.63
alctl,31860367,-6868003.0,-22.0,-29.25
karel,67420339,-7575098.0,-11.0,-1.01
aztek,23794845,-213042.0,-1.0,-0.04
httbt,19166379,2883775.0,15.0,5.68
logo,65982270,-2911937.0,-4.0,-5.95
ardyz,140525031,11720950.0,8.0,3.33
indes,113055893,14308215.0,13.0,1.19
mobtl,67392189,-4922023.0,-7.000000000000001,-0.93
penta,24370001,2785755.0,11.0,1.51
netas,60328112,10492888.0,17.0,10.97
arena,21107746,2065910.0,10.0,2.45
escom,196352065,7049294.0,4.0,0.16
papil,74575983,-1704031.0,-2.0,-0.35
forte,231508870,-23738976.0,-10.0,-10.57
link,112412694,-11253893.0,-10.0,-0.52
vbtyz,34874176,6131398.0,18.0,3.48
fonet,184670593,19031789.0,10.0,0.49
mtrks,11973937,736796.0,6.0,1.32
edata,99926826,-17408399.0,-17.0,-3.05
kfein,22049417,-83952.0,-0.0,-0.03
pkart,78490375,-10150389.0,-13.0,-10.51
obase,8562058,1496596.0,17.0,5.93
kront,42659078,-3753486.0,-9.0,-1.83
smart,168232601,6211079.0,4.0,1.16
dgate,9826223,-95956.0,-1.0,-0.71
despc,10945663,750330.0,7.000000000000001,2.68
manas,323219189,-62422644.0,-19.0,-4.73
odine,345952978,19821073.0,6.0,50.49
patek,276016837,35696025.0,13.0,2.34
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,125624706,33434993.0,27.0,23.9
ekgyo,2022210336,382379296.0,19.0,3.74
zrgyo,32258727,8508380.0,26.0,5.71
srvgy,85786411,2469944.0,3.0,0.09
rygyo,102122189,18846322.0,18.0,5.7
isgyo,15165721,758386.0,5.0,1.0
basgz,16718888,4911301.0,28.999999999999996,15.06
aksgy,28158721,4218595.0,15.0,1.36
ozkgy,48156353,5139291.0,11.0,1.32
dggyo,5141447,-895720.0,-17.0,-4.85
psgyo,1224938587,249717855.0,20.0,0.51
yggyo,264001761,-11711463.0,-4.0,-9.82
akmgy,56449655,15277557.0,27.0,86.87
asgyo,27322751,-1602107.0,-6.0,-0.63
hlgyo,310865468,-32679527.0,-11.0,-0.53
adgyo,39065863,-551658.0,-1.0,-0.83
akfgy,31352884,4158015.0,13.0,0.37
tsgyo,20830390,3213733.0,15.0,1.02
surgy,127854168,8271330.0,6.0,3.61
klgyo,58324459,6882397.0,12.0,0.63
algyo,210125133,-18375814.0,-9.0,-0.51
kzbgy,367732505,-15869834.0,-4.0,-0.15
sngyo,81888393,-14715826.0,-18.0,-0.64
vkgyo,333382419,11767710.0,4.0,0.1
pekgy,2672030393,-84507093.0,-3.0,-0.45
fzlgy,559142129,-21006529.0,-4.0,-0.59
begyo,104308634,-2323437.0,-2.0,-0.1
segyo,60884327,8077509.0,13.0,0.61
pehol,3222056999,173865845.0,5.0,0.99
nugyo,8547918,-1015116.0,-12.0,-1.08
agyo,6337577,1680169.0,27.0,2.29
dzgyo,17566509,3221368.0,18.0,1.42
msgyo,98227966,8586157.0,9.0,0.78
mrgyo,810740479,-58325610.0,-7.000000000000001,-0.11
krgyo,22108594,129752.0,1.0,0.02
ozgyo,9475907,1230556.0,13.0,0.26
kgyo,99674110,-125663.0,-0.0,-0.01
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,125624706,33434993.0,27.0,23.9
ekgyo,2022210336,382379296.0,19.0,3.74
zrgyo,32258727,8508380.0,26.0,5.71
srvgy,85786411,2469944.0,3.0,0.09
rygyo,102122189,18846322.0,18.0,5.7
isgyo,15165721,758386.0,5.0,1.0
basgz,16718888,4911301.0,28.999999999999996,15.06
aksgy,28158721,4218595.0,15.0,1.36
ozkgy,48156353,5139291.0,11.0,1.32
dggyo,5141447,-895720.0,-17.0,-4.85
psgyo,1224938587,249717855.0,20.0,0.51
yggyo,264001761,-11711463.0,-4.0,-9.82
akmgy,56449655,15277557.0,27.0,86.87
asgyo,27322751,-1602107.0,-6.0,-0.63
hlgyo,310865468,-32679527.0,-11.0,-0.53
adgyo,39065863,-551658.0,-1.0,-0.83
akfgy,31352884,4158015.0,13.0,0.37
tsgyo,20830390,3213733.0,15.0,1.02
surgy,127854168,8271330.0,6.0,3.61
klgyo,58324459,6882397.0,12.0,0.63
algyo,210125133,-18375814.0,-9.0,-0.51
kzbgy,367732505,-15869834.0,-4.0,-0.15
sngyo,81888393,-14715826.0,-18.0,-0.64
vkgyo,333382419,11767710.0,4.0,0.1
pekgy,2672030393,-84507093.0,-3.0,-0.45
fzlgy,559142129,-21006529.0,-4.0,-0.59
begyo,104308634,-2323437.0,-2.0,-0.1
segyo,60884327,8077509.0,13.0,0.61
pehol,3222056999,173865845.0,5.0,0.99
nugyo,8547918,-1015116.0,-12.0,-1.08
agyo,6337577,1680169.0,27.0,2.29
dzgyo,17566509,3221368.0,18.0,1.42
msgyo,98227966,8586157.0,9.0,0.78
mrgyo,810740479,-58325610.0,-7.000000000000001,-0.11
krgyo,22108594,129752.0,1.0,0.02
ozgyo,9475907,1230556.0,13.0,0.26
kgyo,99674110,-125663.0,-0.0,-0.01
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,125624706,33434993.0,27.0,23.9
ekgyo,2022210336,382379296.0,19.0,3.74
zrgyo,32258727,8508380.0,26.0,5.71
srvgy,85786411,2469944.0,3.0,0.09
rygyo,102122189,18846322.0,18.0,5.7
isgyo,15165721,758386.0,5.0,1.0
basgz,16718888,4911301.0,28.999999999999996,15.06
aksgy,28158721,4218595.0,15.0,1.36
ozkgy,48156353,5139291.0,11.0,1.32
dggyo,5141447,-895720.0,-17.0,-4.85
psgyo,1224938587,249717855.0,20.0,0.51
yggyo,264001761,-11711463.0,-4.0,-9.82
akmgy,56449655,15277557.0,27.0,86.87
asgyo,27322751,-1602107.0,-6.0,-0.63
hlgyo,310865468,-32679527.0,-11.0,-0.53
adgyo,39065863,-551658.0,-1.0,-0.83
akfgy,31352884,4158015.0,13.0,0.37
tsgyo,20830390,3213733.0,15.0,1.02
surgy,127854168,8271330.0,6.0,3.61
klgyo,58324459,6882397.0,12.0,0.63
algyo,210125133,-18375814.0,-9.0,-0.51
kzbgy,367732505,-15869834.0,-4.0,-0.15
sngyo,81888393,-14715826.0,-18.0,-0.64
vkgyo,333382419,11767710.0,4.0,0.1
pekgy,2672030393,-84507093.0,-3.0,-0.45
fzlgy,559142129,-21006529.0,-4.0,-0.59
begyo,104308634,-2323437.0,-2.0,-0.1
segyo,60884327,8077509.0,13.0,0.61
pehol,3222056999,173865845.0,5.0,0.99
nugyo,8547918,-1015116.0,-12.0,-1.08
agyo,6337577,1680169.0,27.0,2.29
dzgyo,17566509,3221368.0,18.0,1.42
msgyo,98227966,8586157.0,9.0,0.78
mrgyo,810740479,-58325610.0,-7.000000000000001,-0.11
krgyo,22108594,129752.0,1.0,0.02
ozgyo,9475907,1230556.0,13.0,0.26
kgyo,99674110,-125663.0,-0.0,-0.01
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,125624706,33434993.0,27.0,23.9
ekgyo,2022210336,382379296.0,19.0,3.74
zrgyo,32258727,8508380.0,26.0,5.71
srvgy,85786411,2469944.0,3.0,0.09
rygyo,102122189,18846322.0,18.0,5.7
isgyo,15165721,758386.0,5.0,1.0
basgz,16718888,4911301.0,28.999999999999996,15.06
aksgy,28158721,4218595.0,15.0,1.36
ozkgy,48156353,5139291.0,11.0,1.32
dggyo,5141447,-895720.0,-17.0,-4.85
psgyo,1224938587,249717855.0,20.0,0.51
yggyo,264001761,-11711463.0,-4.0,-9.82
akmgy,56449655,15277557.0,27.0,86.87
asgyo,27322751,-1602107.0,-6.0,-0.63
hlgyo,310865468,-32679527.0,-11.0,-0.53
adgyo,39065863,-551658.0,-1.0,-0.83
akfgy,31352884,4158015.0,13.0,0.37
tsgyo,20830390,3213733.0,15.0,1.02
surgy,127854168,8271330.0,6.0,3.61
klgyo,58324459,6882397.0,12.0,0.63
algyo,210125133,-18375814.0,-9.0,-0.51
kzbgy,367732505,-15869834.0,-4.0,-0.15
sngyo,81888393,-14715826.0,-18.0,-0.64
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,125624706,33434993.0,27.0,23.9
ekgyo,2022210336,382379296.0,19.0,3.74
zrgyo,32258727,8508380.0,26.0,5.71
srvgy,85786411,2469944.0,3.0,0.09
rygyo,102122189,18846322.0,18.0,5.7
isgyo,15165721,758386.0,5.0,1.0
basgz,16718888,4911301.0,28.999999999999996,15.06
aksgy,28158721,4218595.0,15.0,1.36
ozkgy,48156353,5139291.0,11.0,1.32
dggyo,5141447,-895720.0,-17.0,-4.85
psgyo,1224938587,249717855.0,20.0,0.51
yggyo,264001761,-11711463.0,-4.0,-9.82
akmgy,56449655,15277557.0,27.0,86.87
asgyo,27322751,-1602107.0,-6.0,-0.63
hlgyo,310865468,-32679527.0,-11.0,-0.53
adgyo,39065863,-551658.0,-1.0,-0.83
akfgy,31352884,4158015.0,13.0,0.37
tsgyo,20830390,3213733.0,15.0,1.02
surgy,127854168,8271330.0,6.0,3.61
klgyo,58324459,6882397.0,12.0,0.63
algyo,210125133,-18375814.0,-9.0,-0.51
kzbgy,367732505,-15869834.0,-4.0,-0.15
sngyo,81888393,-14715826.0,-18.0,-0.64
vkgyo,333382419,11767710.0,4.0,0.1
pekgy,2672030393,-84507093.0,-3.0,-0.45
fzlgy,559142129,-21006529.0,-4.0,-0.59
begyo,104308634,-2323437.0,-2.0,-0.1
segyo,60884327,8077509.0,13.0,0.61
pehol,3222056999,173865845.0,5.0,0.99
nugyo,8547918,-1015116.0,-12.0,-1.08
agyo,6337577,1680169.0,27.0,2.29
dzgyo,17566509,3221368.0,18.0,1.42
msgyo,98227966,8586157.0,9.0,0.78
mrgyo,810740479,-58325610.0,-7.000000000000001,-0.11
krgyo,22108594,129752.0,1.0,0.02
ozgyo,9475907,1230556.0,13.0,0.26
kgyo,99674110,-125663.0,-0.0,-0.01
avgyo,24179953,-3203651.0,-13.0,-1.56
tdgyo,16478896,-2164267.0,-13.0,-2.24
atagy,2929017,1433682.0,49.0,5.97
idgyo,14638383,9292339.0,63.0,2.85
mhrgy,13483560,674933.0,5.0,0.17
avpgy,67765992,9050088.0,13.0,6.77
vrgyo,41524093,1031999.0,2.0,0.06
kzgyo,56662170,12663981.0,22.0,5.22
eygyo,54077742,-2996305.0,-6.0,-0.15
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3864626820,739867543.0,19.0,25.84
isctr,7810441229,1176255190.0,15.0,2.02
halkb,1433352697,38985141.0,3.0,1.0
vakbn,1453983397,29341407.0,2.0,0.64
akbnk,6836706761,1499526872.0,22.0,15.46
skbnk,696114569,34980429.0,5.0,0.55
albrk,133900344,8150204.0,6.0,0.51
ykbnk,4838751268,234761054.0,5.0,1.71
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,589609253,104380404.0,18.0,15.93
arclk,139013305,2027195.0,1.0,1.61
asels,7148956412,686560034.0,10.0,32.28
astor,4073985622,327161276.0,8.0,16.94
bimas,3238373140,298081706.0,9.0,63.69
ekgyo,2022210336,382379296.0,19.0,3.74
enkai,895248034,57848158.0,6.0,6.19
eregl,6014469787,1132343128.0,19.0,5.62
froto,845468807,36651461.0,4.0,4.35
gubrf,719697499,9925860.0,1.0,6.6
hekts,519733805,130218958.0,25.0,0.74
kchol,3292438863,514494524.0,16.0,30.29
trmet,436281939,83520940.0,19.0,23.71
tralt,3224109046,520981390.0,16.0,7.13
krdmd,2684036187,297567257.0,11.0,3.69
odas,623700118,9657339.0,2.0,0.1
petkm,2947905742,498581842.0,17.0,3.46
pgsus,2351272255,14391466.0,1.0,1.09
sahol,3582610200,840029454.0,23.0,21.35
sasa,4974970997,843011313.0,17.0,0.41
sise,2443504122,304142167.0,12.0,5.55
tavhl,517852128,14303134.0,3.0,8.97
tcell,1583062121,8413545.0,1.0,0.58
thyao,10907375077,267838289.0,2.0,7.34
toaso,573775412,39024389.0,7.000000000000001,18.11
tuprs,7339225412,652042193.0,9.0,22.87
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,68247718,-6765192.0,-10.0,-1.68
a1cap,108946347,-10564998.0,-10.0,-1.42
adgyo,39065863,-551658.0,-1.0,-0.83
agrot,321050567,71617670.0,22.0,0.7
ahgaz,66288877,-1174333.0,-2.0,-0.39
akfye,394560602,-5062346.0,-1.0,-0.32
alfas,63124322,-6947514.0,-11.0,-4.14
asgyo,27322751,-1602107.0,-6.0,-0.63
atakp,25139961,4736487.0,19.0,10.02
astor,4073985622,327161276.0,8.0,16.94
aztek,23794845,-213042.0,-1.0,-0.04
barma,89443611,14733304.0,16.0,8.19
begyo,104308634,-2323437.0,-2.0,-0.1
bieny,148848906,14990258.0,10.0,2.47
bigch,37745803,-2909597.0,-8.0,-0.54
binho,177937870,-1453470.0,-1.0,-0.07
bmstl,188539761,25033335.0,13.0,11.53
borls,107612297,10567021.0,10.0,0.29
brkvy,49755555,4270276.0,9.0,7.83
bvsan,67553177,-2903034.0,-4.0,-4.81
bydnr,35187476,3096495.0,9.0,3.55
cates,159641181,28396063.0,18.0,8.5
conse,84841149,12864566.0,15.0,0.53
cvkmd,758480002,-69709866.0,-9.0,-3.13
cwene,1650373893,379323785.0,23.0,7.12
dapgm,227313724,-21297731.0,-9.0,-1.31
dmrgd,178209279,-16271346.0,-9.0,-0.42
dofer,29888116,-1136653.0,-4.0,-1.3
ebebk,25109058,1868496.0,7.000000000000001,4.5
ekos,103474263,16101816.0,16.0,0.87
eksun,17891083,1414961.0,8.0,0.43
enery,98106661,3885449.0,4.0,0.34
ensri,139643657,23394579.0,17.0,5.33
eupwr,301065821,38402033.0,13.0,5.19
euren,212631613,-20434218.0,-10.0,-0.44
eygyo,54077742,-2996305.0,-6.0,-0.15
forte,231508870,-23738976.0,-10.0,-10.57
fzlgy,559142129,-21006529.0,-4.0,-0.59
gipta,141709464,-13226918.0,-9.0,-6.44
goknr,82934708,-5606825.0,-7.000000000000001,-1.49
grsel,204906390,48129553.0,23.0,73.61
gznmi,426841508,42301495.0,10.0,6.29
hatsn,53310257,11801862.0,22.0,8.48
hktm,48463599,2730580.0,6.0,0.68
httbt,19166379,2883775.0,15.0,5.68
imasm,88708479,-16931.0,-0.0,-0.0
inves,61933455,-185284.0,-0.0,-1.53
izenr,396905930,40796376.0,10.0,1.0
kayse,61662477,7354663.0,12.0,0.54
kcaer,190655427,42294793.0,22.0,2.53
klrho,1067959398,-8721718.0,-1.0,-0.93
klser,30154708,4608759.0,15.0,3.94
klsyn,65901215,12861310.0,20.0,1.86
kmpur,25490827,886115.0,3.0,0.56
kopol,74206279,7479229.0,10.0,0.57
krpls,17346628,652680.0,4.0,0.33
ktlev,10999835734,73975089.0,1.0,0.54
kzgyo,56662170,12663981.0,22.0,5.22
lider,162107718,-16434478.0,-10.0,-12.74
macko,127584899,5021358.0,4.0,1.48
makim,87288904,-22312720.0,-26.0,-4.37
marbl,14431132,-1154053.0,-8.0,-1.02
mekag,291070404,17978167.0,6.0,0.45
mhrgy,13483560,674933.0,5.0,0.17
obase,8562058,1496596.0,17.0,5.93
ofsym,47969063,-2270043.0,-5.0,-2.85
oncsm,43969677,-4912882.0,-11.0,-27.2
ozsub,50850997,13081794.0,26.0,5.68
paseu,200617499,-6320092.0,-3.0,-3.72
pcilt,46430744,-6443790.0,-14.000000000000002,-3.84
pltur,54682854,-5762251.0,-11.0,-2.6
pnlsn,91405582,-1778180.0,-2.0,-0.88
prdgs,53497357,6266279.0,12.0,0.84
psgyo,1224938587,249717855.0,20.0,0.51
reedr,495793282,128553367.0,26.0,1.95
rnpol,43791224,2488495.0,6.0,0.15
rubns,92430996,3079734.0,3.0,1.55
sdttr,150033689,7658896.0,5.0,10.81
segyo,60884327,8077509.0,13.0,0.61
skymd,76665827,-5734406.0,-7.000000000000001,-0.94
smrtg,114777122,-12249592.0,-11.0,-0.69
snica,26612883,-1431574.0,-5.0,-0.21
soke,83219708,-457892.0,-1.0,-0.09
suntk,64235809,978023.0,2.0,0.52
suwen,25032070,8325079.0,33.0,2.96
tabgd,347829599,-56937120.0,-16.0,-39.5
tarkm,42632433,416220.0,1.0,3.71
taten,500149084,108441940.0,22.0,2.72
tera,993826010,56366770.0,6.0,19.57
tnztp,157604314,16339665.0,10.0,2.35
vrgyo,41524093,1031999.0,2.0,0.06
yylgd,63412237,-1690646.0,-3.0,-0.29
patek,276016837,35696025.0,13.0,2.34
OBAMS,318957323,-19677669.0,-6.0,-0.53
LMKDC,103460498,-7167677.0,-7.000000000000001,-2.15
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hubvc,14907268,-2899641.0,-19.0,-0.66
tatgd,44856976,-2945930.0,-7.000000000000001,-1.07
odas,623700118,9657339.0,2.0,0.1
cwene,1650373893,379323785.0,23.0,7.12
uluun,118121420,45305365.0,38.0,2.98
AYDEM,205214735,-22106639.0,-11.0,-3.46
conse,84841149,12864566.0,15.0,0.53
ASELS,7148956412,686560034.0,10.0,32.28
TUPRS,7339225412,652042193.0,9.0,22.87
KCHOL,3292438863,514494524.0,16.0,30.29
ARCLK,139013305,2027195.0,1.0,1.61
EREGL,6014469787,1132343128.0,19.0,5.62
KRDMD,2684036187,297567257.0,11.0,3.69
SAHOL,3582610200,840029454.0,23.0,21.35
SASA,4974970997,843011313.0,17.0,0.41
ENJSA,486368261,-9558610.0,-2.0,-2.36
AKSA,208091820,-20468055.0,-10.0,-1.04
HEKTS,519733805,130218958.0,25.0,0.74
TKFEN,921808802,-84213696.0,-9.0,-9.16
SISE,2443504122,304142167.0,12.0,5.55
EKGYO,2022210336,382379296.0,19.0,3.74
SOKE,83219708,-457892.0,-1.0,-0.09
KLKIM,98292325,26659402.0,27.0,10.13
MEPET,12564261,164296.0,1.0,0.33
BJKAS,27804873,7888802.0,28.000000000000004,0.42
TUREX,214961421,-12580161.0,-6.0,-0.47
ALGYO,210125133,-18375814.0,-9.0,-0.51
GMSTR,981513945,-93610022.0,-10.0,-61.72
KUYAS,659938163,133220601.0,20.0,16.23
ISGYO,15165721,758386.0,5.0,1.0
SELEC,50247756,5183202.0,10.0,8.53
KRONT,42659078,-3753486.0,-9.0,-1.83
USDTR,28405024,-380246.0,-1.0,-55.84
ISFIN,25441471,3364878.0,13.0,2.61
BAGFS,79946809,-18303298.0,-23.0,-8.0
SARKY,155246074,-6478238.0,-4.0,-1.13
ASTOR,4073985622,327161276.0,8.0,16.94
BTCIM,707385170,175313312.0,25.0,1.56
LKMNH,15285240,1239689.0,8.0,1.22
ERBOS,11685593,2085889.0,18.0,35.81
RAYSG,43254202,2884672.0,7.000000000000001,13.01
DMSAS,14797769,-237891.0,-2.0,-0.14
KZBGY,367732505,-15869834.0,-4.0,-0.15
YATAS,31111057,-7339598.0,-24.0,-9.88
DOCO,41807058,9480218.0,23.0,2007.24
ESCOM,196352065,7049294.0,4.0,0.16
OZSUB,50850997,13081794.0,26.0,5.68
KLMSN,168667930,-8997100.0,-5.0,-1.7
SUMAS,1857994,0.0,0.0,0.0
KARTN,140014894,-30294018.0,-22.0,-15.72
trenj,127076405,2276954.0,2.0,1.67
SAFKR,109524326,2518017.0,2.0,0.64
HTTBT,19166379,2883775.0,15.0,5.68
SONME,2488672,494378.0,20.0,28.06
FROTO,845468807,36651461.0,4.0,4.35
EMKEL,209411298,-3515426.0,-2.0,-0.34
RYGYO,102122189,18846322.0,18.0,5.7
LOGO,65982270,-2911937.0,-4.0,-5.95
trmet,436281939,83520940.0,19.0,23.71
ALCTL,31860367,-6868003.0,-22.0,-29.25
DIRIT,3507830,0.0,0.0,0.0
