hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,673065341,-58347599.0,-9.0,-1.43
asels,9643417444,451763185.0,5.0,13.98
reedr,150720121,-8354320.0,-6.0,-0.39
miatk,1884913571,-188884213.0,-10.0,-4.38
sdttr,514210558,2015324.0,0.0,0.83
ingrm,17820326,-3794628.0,-21.0,-92.12
atatp,645094103,34020083.0,5.0,9.4
alctl,319148673,-4911165.0,-2.0,-2.24
karel,120918862,16028801.0,13.0,1.37
aztek,38517621,2198017.0,6.0,0.28
httbt,61328900,-4330768.0,-7.000000000000001,-3.4
logo,102245839,-5688100.0,-6.0,-8.85
ardyz,155591226,-28075205.0,-18.0,-8.26
indes,117306530,18380235.0,16.0,1.4
mobtl,136450527,41027508.0,30.0,3.3
penta,190486424,31612373.0,17.0,2.62
netas,39964500,7518719.0,19.0,12.34
arena,46860422,-2124118.0,-5.0,-1.32
escom,76402379,-1402948.0,-2.0,-0.07
papil,443245153,10239398.0,2.0,0.45
forte,152184412,6686074.0,4.0,4.18
link,205199463,15253593.0,7.000000000000001,17.95
vbtyz,84057707,-1696333.0,-2.0,-0.45
fonet,120226767,-229713.0,-0.0,-0.01
mtrks,42761373,-1082207.0,-3.0,-0.61
edata,108571587,19997021.0,18.0,1.95
kfein,104218002,14993504.0,14.000000000000002,1.51
pkart,22688088,0.0,0.0,0.0
obase,35282124,2648958.0,8.0,3.17
kront,24759514,3442483.0,14.000000000000002,2.28
smart,231551820,1758101.0,1.0,0.24
dgate,22047476,-2369223.0,-11.0,-7.76
despc,15447112,-3444029.0,-22.0,-11.53
manas,325548138,-55096627.0,-17.0,-1.9
odine,995017963,588601006.0,59.0,245.88
patek,376301315,16023688.0,4.0,0.87
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,110864259,-5202182.0,-5.0,-4.08
ekgyo,7375292497,749388902.0,10.0,2.66
zrgyo,36988795,-3055274.0,-8.0,-1.93
srvgy,333923426,38604531.0,12.0,0.43
rygyo,62460597,-8339733.0,-13.0,-4.04
isgyo,53419666,-3077579.0,-6.0,-1.29
basgz,14444152,3171913.0,22.0,10.49
aksgy,20694419,-2547144.0,-12.0,-1.09
ozkgy,79449554,10492138.0,13.0,2.15
dggyo,4055775,-1078038.0,-27.0,-8.95
psgyo,402584773,-3621234.0,-1.0,-0.02
yggyo,23379095,1327016.0,6.0,9.28
akmgy,5909777,1124822.0,19.0,42.32
asgyo,92275243,-13669941.0,-15.0,-1.88
hlgyo,335652174,11408145.0,3.0,0.17
adgyo,141263011,-14909834.0,-11.0,-6.67
akfgy,81034746,595101.0,1.0,0.02
tsgyo,55751045,-8337576.0,-15.0,-1.27
surgy,1995383620,94916638.0,5.0,3.22
klgyo,233435192,9981554.0,4.0,0.31
algyo,204246896,-13558259.0,-7.000000000000001,-0.37
kzbgy,195129500,-32512846.0,-17.0,-0.73
sngyo,118653164,-9061810.0,-8.0,-0.4
vkgyo,88395228,-10479844.0,-12.0,-0.36
pekgy,2253018624,-72878825.0,-3.0,-0.39
fzlgy,84704537,-14612786.0,-17.0,-2.21
begyo,116667388,8888205.0,8.0,0.38
segyo,464574175,-28929770.0,-6.0,-0.41
pehol,1007701581,-74198371.0,-7.000000000000001,-1.04
nugyo,68156965,6517962.0,10.0,1.08
agyo,3373632,-967900.0,-28.999999999999996,-2.29
dzgyo,43608514,-964235.0,-2.0,-0.22
msgyo,34326835,6687037.0,19.0,1.26
mrgyo,241077847,6376333.0,3.0,0.08
krgyo,51834855,2573174.0,5.0,0.16
ozgyo,28348971,1362780.0,5.0,0.11
kgyo,62624996,5357138.0,9.0,0.63
ygyo,11923551,0.0,0.0,0.0
avgyo,77250904,-1460959.0,-2.0,-0.27
tdgyo,48982523,-14242274.0,-28.999999999999996,-8.43
atagy,4435649,218007.0,5.0,0.69
idgyo,18528077,3640331.0,20.0,0.89
mhrgy,27655222,3533829.0,13.0,0.5
avpgy,148413305,-33038442.0,-22.0,-12.55
vrgyo,65493304,-310516.0,-0.0,-0.01
kzgyo,39094718,-2766893.0,-7.000000000000001,-1.87
eygyo,53751874,3235078.0,6.0,0.21
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,5434066964,396354737.0,7.000000000000001,11.72
isctr,11158467207,90336128.0,1.0,0.14
halkb,2825131201,183098076.0,6.0,3.18
vakbn,1132124451,118707893.0,10.0,4.33
akbnk,8328502154,919434483.0,11.0,9.94
skbnk,599243059,74311164.0,12.0,1.36
albrk,509768809,-80683713.0,-16.0,-1.61
ykbnk,6711886971,-6483536.0,-0.0,-0.04
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,864020166,-73961621.0,-9.0,-9.76
arclk,450376657,-38767641.0,-9.0,-11.48
asels,9643417444,451763185.0,5.0,13.98
astor,3798396392,-134699266.0,-4.0,-6.24
bimas,4139470202,-504230535.0,-12.0,-86.07
ekgyo,7375292497,749388902.0,10.0,2.66
enkai,1305085992,-112144264.0,-9.0,-8.74
eregl,7741956920,-1076200438.0,-14.000000000000002,-4.09
froto,3083555039,-447889093.0,-15.0,-18.82
gubrf,1143980718,-131395816.0,-11.0,-61.21
hekts,1001638345,67721685.0,7.000000000000001,0.24
kchol,6640230184,-371367014.0,-6.0,-12.42
trmet,781182494,111031344.0,14.000000000000002,20.12
tralt,5823772171,469737997.0,8.0,4.33
krdmd,1126198247,52612736.0,5.0,1.48
odas,322292833,-45692288.0,-14.000000000000002,-0.89
petkm,1173445461,-84702786.0,-7.000000000000001,-1.39
pgsus,9983186368,-485732947.0,-5.0,-10.81
sahol,4678430803,-314619972.0,-7.000000000000001,-7.47
sasa,10233736725,-917686550.0,-9.0,-0.24
sise,9242231046,-1210530512.0,-13.0,-6.38
tavhl,1004278528,-26395279.0,-3.0,-9.46
tcell,3719533545,315870958.0,8.0,10.82
thyao,20701990280,2709863887.0,13.0,45.31
toaso,1789994501,-355783261.0,-20.0,-66.84
tuprs,5061201386,-223232636.0,-4.0,-9.78
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,78932352,14475116.0,18.0,2.67
a1cap,391149801,26172527.0,7.000000000000001,1.2
adgyo,141263011,-14909834.0,-11.0,-6.67
agrot,136966036,-7111103.0,-5.0,-0.18
ahgaz,115595077,6605655.0,6.0,1.43
akfye,102288203,3093909.0,3.0,0.61
alfas,167839059,-6468433.0,-4.0,-1.72
asgyo,92275243,-13669941.0,-15.0,-1.88
atakp,36430975,-2481409.0,-7.000000000000001,-4.16
astor,3798396392,-134699266.0,-4.0,-6.24
aztek,38517621,2198017.0,6.0,0.28
barma,147137627,-45467674.0,-31.0,-14.01
begyo,116667388,8888205.0,8.0,0.38
bieny,115103470,-807387.0,-1.0,-0.18
bigch,39367098,-5182062.0,-13.0,-1.2
binho,767462674,25522417.0,3.0,0.34
bmstl,556771272,-68711141.0,-12.0,-11.81
borls,328915326,-15985363.0,-5.0,-0.15
brkvy,78541659,-3327901.0,-4.0,-4.73
bvsan,115837234,6888641.0,6.0,7.35
bydnr,14858526,3314525.0,22.0,8.45
cates,48981460,1739209.0,4.0,1.51
conse,51313262,5293200.0,10.0,0.4
cvkmd,3163276459,-611510525.0,-19.0,-8.6
cwene,1419625668,-343922830.0,-24.0,-7.91
dapgm,321660567,15205112.0,5.0,0.63
dmrgd,155459896,35686056.0,23.0,1.03
dofer,278708280,22012206.0,8.0,2.74
ebebk,78323340,6429659.0,8.0,5.27
ekos,136549008,24955616.0,18.0,1.12
eksun,31187523,1588518.0,5.0,0.31
enery,185152103,28640753.0,15.0,1.47
ensri,145792286,9378063.0,6.0,1.99
eupwr,667003401,26355319.0,4.0,1.74
euren,1360919574,-57669236.0,-4.0,-0.26
eygyo,53751874,3235078.0,6.0,0.21
forte,152184412,6686074.0,4.0,4.18
fzlgy,84704537,-14612786.0,-17.0,-2.21
gipta,408811725,14723182.0,4.0,2.39
goknr,136543550,6648920.0,5.0,1.12
grsel,125804651,32047148.0,25.0,97.12
gznmi,1172885141,67298766.0,6.0,4.0
hatsn,114095540,6897882.0,6.0,2.51
hktm,108327872,11460291.0,11.0,1.43
httbt,61328900,-4330768.0,-7.000000000000001,-3.4
imasm,306461382,4012344.0,1.0,0.06
inves,32312890,-8388600.0,-26.0,-62.52
izenr,146223924,-2935859.0,-2.0,-0.2
kayse,663375037,-11657117.0,-2.0,-0.1
kcaer,174393228,-3511146.0,-2.0,-0.24
klrho,1706815808,-127369585.0,-7.000000000000001,-38.14
klser,58865280,-913178.0,-2.0,-0.47
klsyn,245541053,-19351469.0,-8.0,-0.75
kmpur,40612225,4682619.0,12.0,1.89
kopol,91759203,-6122648.0,-7.000000000000001,-0.45
krpls,22209339,161877.0,1.0,0.07
ktlev,1178496797,-197079779.0,-17.0,-6.71
kzgyo,39094718,-2766893.0,-7.000000000000001,-1.87
lider,73225384,11841696.0,16.0,12.32
macko,194730969,15465486.0,8.0,2.91
makim,53715400,-11300371.0,-21.0,-3.68
marbl,35127690,4873971.0,14.000000000000002,1.94
mekag,88271210,3587752.0,4.0,0.21
mhrgy,27655222,3533829.0,13.0,0.5
obase,35282124,2648958.0,8.0,3.17
ofsym,123061165,-19401868.0,-16.0,-11.65
oncsm,149140777,13142348.0,9.0,27.19
ozsub,39984650,-4146962.0,-10.0,-2.21
paseu,1168032934,150393471.0,13.0,17.8
pcilt,32390112,1741252.0,5.0,1.36
pltur,68267366,-2605305.0,-4.0,-0.94
pnlsn,55371712,8447961.0,15.0,6.74
prdgs,112857690,6063478.0,5.0,0.41
psgyo,402584773,-3621234.0,-1.0,-0.02
reedr,150720121,-8354320.0,-6.0,-0.39
rnpol,9572972,-1228509.0,-13.0,-5.95
rubns,168830034,18786797.0,11.0,3.97
sdttr,514210558,2015324.0,0.0,0.83
segyo,464574175,-28929770.0,-6.0,-0.41
skymd,63743793,-5809892.0,-9.0,-1.17
smrtg,99038921,-2031395.0,-2.0,-0.17
snica,77340275,9549435.0,12.0,0.57
soke,22914059,3518100.0,15.0,2.03
suntk,107133595,27530837.0,26.0,10.56
suwen,78913581,13688300.0,17.0,1.64
tabgd,221493454,28340436.0,13.0,34.63
tarkm,224869102,13770390.0,6.0,26.8
taten,231617070,-820377.0,-0.0,-0.04
tera,1018317599,15852872.0,2.0,3.51
tnztp,149276839,3506315.0,2.0,0.66
vrgyo,65493304,-310516.0,-0.0,-0.01
yylgd,122079015,-7020600.0,-6.0,-0.81
patek,376301315,16023688.0,4.0,0.87
OBAMS,1314586228,-88465470.0,-7.000000000000001,-0.63
LMKDC,250208487,-14967231.0,-6.0,-1.91
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hubvc,24307615,-465104.0,-2.0,-0.08
tatgd,64660255,10872043.0,17.0,2.66
odas,322292833,-45692288.0,-14.000000000000002,-0.89
cwene,1419625668,-343922830.0,-24.0,-7.91
uluun,29056833,-1944256.0,-7.000000000000001,-0.51
AYDEM,63980094,-1172396.0,-2.0,-0.49
conse,51313262,5293200.0,10.0,0.4
ASELS,9643417444,451763185.0,5.0,13.98
TUPRS,5061201386,-223232636.0,-4.0,-9.78
KCHOL,6640230184,-371367014.0,-6.0,-12.42
ARCLK,450376657,-38767641.0,-9.0,-11.48
EREGL,7741956920,-1076200438.0,-14.000000000000002,-4.09
KRDMD,1126198247,52612736.0,5.0,1.48
SAHOL,4678430803,-314619972.0,-7.000000000000001,-7.47
SASA,10233736725,-917686550.0,-9.0,-0.24
ENJSA,244278690,-35457780.0,-15.0,-16.23
AKSA,177378655,-16889578.0,-10.0,-1.07
HEKTS,1001638345,67721685.0,7.000000000000001,0.24
TKFEN,706670851,110761898.0,16.0,13.82
