tekno,19713891064.8,-495381034.1,-2.5,15,21
gyo,12862965252.5,292238878.3,2.3,24,22
banka,34648325707.6,2858446841.5,8.2,8,0
bist30,103105278782.6,2352056906.5,2.3,16,9
harz,26830380021.5,-280515772.9,-1.0,52,42
bist500,148963466982.5,2167202372.2,1.5,236,157
enerji,6103446698.6,207340054.2,3.4,23,9
bist100,130496358691.4,2995155749.9,2.3,61,30
fonlar,652997298.1,14802528.4,2.3,7,3
fin_sigorta,3730792759.1,252447479.9,6.8,7,4
cim_ins,3768125185.0,372747171.5,9.9,15,8
bist_100_disi,47113870453.6,-232378532.9,-0.5,188,135
