tekno,10310505820.6,557523768.1,5.4,16,20
gyo,18934653238.2,-331365388.3,-1.8,19,27
banka,17141116880.5,107623354.9,0.6,3,5
bist30,56103544422.9,-2102451789.8,-3.7,10,16
harz,25454920838.0,-981974474.1,-3.9,35,59
bist500,113166104871.2,-1483058831.1,-1.3,169,228
enerji,5532182821.2,-372916822.0,-6.7,8,24
bist100,83907425212.1,-2068978351.9,-2.5,31,61
fonlar,42263788.7,-1482106.9,-3.5,4,6
fin_sigorta,3837853354.0,-1104848235.2,-28.8,5,5
cim_ins,3378128560.8,-122479828.8,-3.6,8,15
bist_100_disi,42772203738.6,113342930.7,0.3,143,183
