tekno,21730371878.4,3264710254.7,15.0,27,8
gyo,16473933895.1,212638333.3,1.3,30,16
banka,65673182790.8,3844246417.5,5.9,4,2
bist30,126935700360.0,11895327504.6,9.4,22,1
harz,48343738769.9,3443032586.2,7.1,62,32
bist500,203923444351.9,15019422595.6,7.4,293,97
enerji,13166638832.6,985822402.2,7.5,25,7
bist100,179922248613.9,14884511902.6,8.3,74,15
fonlar,2835915603.2,201031321.8,7.1,6,5
fin_sigorta,4391877843.1,499591752.3,11.4,9,2
cim_ins,4306151524.0,218872242.6,5.1,12,11
bist_100_disi,59909771489.1,2398947271.4,4.0,235,87
