tekno,10245386089.8,319840077.2,3.1,21,15
gyo,9892108439.4,-52739083.0,-0.5,22,21
banka,13912985364.1,793139698.7,5.7,5,3
harz,25652138855.8,-722571896.6,-2.8,46,48
bist500,105895217311.4,3041906740.1,2.9,186,206
enerji,6465939955.7,-399509175.9,-6.2,11,20
enerji,6465939955.7,-399509175.9,-6.2,11,20
bist100,86044954157.6,3621445206.1,4.2,49,41
fonlar,553649447.2,10200555.5,1.8,4,4
fin_sigorta,2284758950.5,231254965.6,10.1,5,6
cim_ins,3929395919.5,-83284908.6,-2.1,7,16
bist_100_disi,40245097672.3,352691579.6,0.9,143,179
