hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,269720032,-8700495.0,-3.0,-1.98
asels,5423388600,-266765207.0,-5.0,-10.24
reedr,229182414,14116552.0,6.0,0.61
miatk,660337194,5645975.0,1.0,0.32
sdttr,107232059,1988331.0,2.0,3.31
ingrm,13275021,963699.0,7.000000000000001,29.6
atatp,160155519,-17814452.0,-11.0,-14.22
alctl,32517762,-4200652.0,-13.0,-13.74
karel,225855198,23062786.0,10.0,1.01
aztek,64773023,-2874301.0,-4.0,-2.32
httbt,21457446,412432.0,2.0,0.88
logo,109951789,20101138.0,18.0,27.74
ardyz,93257767,859497.0,1.0,0.23
indes,24960054,685777.0,3.0,0.22
mobtl,31514355,599852.0,2.0,0.14
penta,28325061,-4909642.0,-17.0,-2.48
netas,58871974,-6039190.0,-10.0,-6.93
arena,22942933,-754629.0,-3.0,-0.96
escom,51515141,194135.0,0.0,0.01
papil,93191754,-6853255.0,-7.000000000000001,-1.12
forte,190443899,12007209.0,6.0,4.7
link,325054672,18437020.0,6.0,18.85
vbtyz,14788805,1350160.0,9.0,1.63
fonet,240016779,15114307.0,6.0,0.18
mtrks,48979316,318740.0,1.0,0.19
edata,62634520,4326346.0,7.000000000000001,0.36
kfein,22590506,-1764460.0,-8.0,-0.73
pkart,19221960,-305837.0,-2.0,-1.24
obase,13579947,110296.0,1.0,0.29
kront,36745357,1733262.0,5.0,0.75
smart,29047881,2282782.0,8.0,1.93
dgate,76434621,-3381111.0,-4.0,-3.46
despc,17729019,1991105.0,11.0,6.85
manas,294438139,9756508.0,3.0,0.24
odine,75601202,-857957.0,-1.0,-2.25
patek,984030881,-74907322.0,-8.0,-2.17
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,71920141,-17874062.0,-25.0,-19.02
ekgyo,5703648798,-4403177.0,-0.0,-0.01
zrgyo,30443223,6120861.0,20.0,4.61
srvgy,59496642,3120750.0,5.0,0.16
rygyo,36949171,-5081078.0,-14.000000000000002,-2.78
isgyo,76969197,-13297009.0,-17.0,-3.3
basgz,57458551,-9738126.0,-17.0,-6.8
aksgy,13924120,-644574.0,-5.0,-0.35
ozkgy,42726640,-282490.0,-1.0,-0.09
dggyo,1631600,311715.0,19.0,6.0
psgyo,1406136037,-113071420.0,-8.0,-0.26
yggyo,20458930,-1560664.0,-8.0,-10.64
akmgy,2877195,-1049290.0,-36.0,-80.82
asgyo,29190362,-3053631.0,-10.0,-1.17
hlgyo,46784043,0.0,0.0,0.0
adgyo,49447269,16722433.0,34.0,16.01
akfgy,185875988,-13405206.0,-7.000000000000001,-0.18
tsgyo,81153154,4052147.0,5.0,0.38
surgy,119221178,8796489.0,7.000000000000001,3.34
klgyo,113756257,-9284504.0,-8.0,-0.52
algyo,48720793,4888323.0,10.0,2.25
kzbgy,261013999,-5312007.0,-2.0,-0.32
sngyo,65324436,2792848.0,4.0,0.21
vkgyo,239698090,3847519.0,2.0,0.04
pekgy,5059544173,-214172193.0,-4.0,-0.47
fzlgy,231444123,-24647336.0,-11.0,-1.54
begyo,218264754,49630646.0,23.0,1.22
segyo,254695784,51757131.0,20.0,0.98
tehol,7109856933,139054752.0,2.0,0.78
nugyo,18880267,-726859.0,-4.0,-0.36
agyo,2734608,490102.0,18.0,1.32
dzgyo,26041077,-3144206.0,-12.0,-0.81
msgyo,10884600,-2497413.0,-23.0,-1.35
mrgyo,243256788,5465764.0,2.0,0.07
krgyo,191241087,-38319435.0,-20.0,-0.66
ozgyo,27206851,2578700.0,9.0,0.28
kgyo,116265762,8507705.0,7.000000000000001,0.38
