tekno,10267497127.0,398338648.0,3.9,17,18
gyo,11549734830.3,236236945.1,2.0,25,21
banka,38912999870.4,297189395.1,0.8,4,4
bist30,77566025749.9,7873789056.3,10.2,21,3
harz,23419158011.0,982081247.9,4.2,48,47
bist500,123700521049.7,9551217252.3,7.7,231,161
enerji,5364363254.5,-216120947.6,-4.0,18,14
bist100,106104578228.4,8793386746.7,8.3,60,30
fonlar,868839287.2,-292390629.6,-33.7,4,5
fin_sigorta,3427304648.3,-191562542.0,-5.6,3,8
cim_ins,3951029558.8,147168642.2,3.7,14,9
bist_100_disi,31433858792.9,64302016.1,0.2,179,144
