hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,400917870,38331272.0,10.0,1.54
asels,11921945134,223604104.0,2.0,7.85
reedr,227577472,-23585312.0,-10.0,-0.82
miatk,452935459,-35544528.0,-8.0,-3.08
sdttr,311932736,27259878.0,9.0,19.63
ingrm,15753891,-1634028.0,-10.0,-43.01
atatp,90263663,-9465068.0,-10.0,-15.11
alctl,54646441,-9669261.0,-18.0,-24.53
karel,399120646,68783967.0,17.0,2.13
aztek,97646324,-8965599.0,-9.0,-0.42
httbt,27035301,-2865501.0,-11.0,-4.49
logo,158310418,-23089695.0,-15.0,-20.47
ardyz,276630116,-29787923.0,-11.0,-5.24
indes,102343823,11032617.0,11.0,1.13
mobtl,44339404,-99010.0,-0.0,-0.03
penta,53937769,2034288.0,4.0,0.54
netas,28098096,487950.0,2.0,1.12
arena,1123512031,-47453961.0,-4.0,-1.78
escom,172348941,102195215.0,59.0,3.14
papil,182967879,-6448715.0,-4.0,-0.57
forte,119839673,-11359208.0,-9.0,-8.86
link,118532715,-20943362.0,-18.0,-0.97
vbtyz,20787807,27039.0,0.0,0.03
fonet,438136106,26436115.0,6.0,0.3
mtrks,19098347,-1698221.0,-9.0,-2.08
edata,66337529,-437619.0,-1.0,-0.13
kfein,40772789,843763.0,2.0,0.19
pkart,193498183,-17030297.0,-9.0,-10.22
obase,59945195,-149333.0,-0.0,-0.1
kront,56043613,-10150697.0,-18.0,-3.64
smart,202646601,13828501.0,7.000000000000001,2.47
dgate,53552060,-5606462.0,-10.0,-9.26
despc,45562855,-3243144.0,-7.000000000000001,-3.25
manas,1832201135,143972935.0,8.0,1.89
odine,934783311,126178151.0,13.0,152.25
patek,273510009,17526032.0,6.0,1.36
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,133777935,6110324.0,5.0,4.42
ekgyo,1323550718,-97126320.0,-7.000000000000001,-1.52
zrgyo,37904712,-9260149.0,-24.0,-5.34
srvgy,58654548,-6033681.0,-10.0,-0.34
rygyo,70130370,-6371503.0,-9.0,-2.86
isgyo,26719243,2118692.0,8.0,1.64
basgz,16765399,2068156.0,12.0,6.25
aksgy,25627874,1897047.0,7.000000000000001,0.65
ozkgy,81399762,-17180798.0,-21.0,-2.62
dggyo,4139437,-603819.0,-15.0,-4.52
psgyo,1389521391,112580710.0,8.0,0.26
yggyo,86452516,-17144023.0,-20.0,-48.08
akmgy,16858692,-5663926.0,-34.0,-88.96
asgyo,22868045,1040371.0,5.0,0.52
hlgyo,130059147,-757034.0,-1.0,-0.03
adgyo,45767697,-1094067.0,-2.0,-1.44
akfgy,64905271,-5562271.0,-9.0,-0.25
tsgyo,7170198,467206.0,7.000000000000001,0.45
surgy,893519387,-184514091.0,-21.0,-14.44
klgyo,88937134,1714014.0,2.0,0.1
algyo,388345416,-31121518.0,-8.0,-0.43
kzbgy,372891369,11555013.0,3.0,0.11
sngyo,373745518,37251572.0,10.0,0.38
vkgyo,23208456,514958.0,2.0,0.06
pekgy,6886097142,200939725.0,3.0,0.48
fzlgy,299266237,-40242821.0,-13.0,-1.97
begyo,84086237,-529868.0,-1.0,-0.03
segyo,47151904,-1181039.0,-3.0,-0.13
pehol,2917083931,-174678671.0,-6.0,-1.5
nugyo,14868579,-246611.0,-2.0,-0.17
agyo,5438536,537657.0,10.0,0.86
dzgyo,19220213,-1572556.0,-8.0,-0.64
msgyo,55149232,-1116678.0,-2.0,-0.16
mrgyo,232109511,-25472615.0,-11.0,-0.2
