hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,202434311,-45722823.0,-23.0,-3.62
asels,7823933274,-109391562.0,-1.0,-5.68
reedr,89214462,599593.0,1.0,0.05
miatk,1598167231,-20585866.0,-1.0,-0.61
sdttr,111386349,-14439286.0,-13.0,-32.56
ingrm,10653670,-1539235.0,-14.000000000000002,-59.38
atatp,231005600,-5956728.0,-3.0,-5.45
alctl,96779027,-10365884.0,-11.0,-17.12
karel,157708055,-13170680.0,-8.0,-0.87
aztek,56408308,3671668.0,7.000000000000001,0.33
httbt,31622159,-877886.0,-3.0,-1.15
logo,106269952,14628324.0,14.000000000000002,19.87
ardyz,87685400,-7673882.0,-9.0,-5.02
indes,82554400,-13881147.0,-17.0,-1.92
mobtl,43519036,-7045970.0,-16.0,-2.27
penta,33735684,2836177.0,8.0,1.24
netas,71030907,12109745.0,17.0,11.8
arena,45564898,-4193887.0,-9.0,-2.59
escom,361249846,46814776.0,13.0,0.78
papil,234583798,40109808.0,17.0,2.67
forte,83052298,25472340.0,31.0,28.22
link,606360236,111542105.0,18.0,1.34
vbtyz,64653059,3496141.0,5.0,1.62
fonet,387843473,56307673.0,15.0,0.81
mtrks,67331444,-4697253.0,-7.000000000000001,-2.11
edata,157732925,-27545388.0,-17.0,-3.61
kfein,66254474,828906.0,1.0,0.13
pkart,132380054,-1077731.0,-1.0,-1.13
obase,25113485,-1241861.0,-5.0,-2.02
kront,21089282,4978854.0,24.0,4.98
smart,38262541,-5249891.0,-14.000000000000002,-4.57
dgate,19051466,3320943.0,17.0,20.16
despc,51122025,-1425604.0,-3.0,-1.25
manas,651895131,45649466.0,7.000000000000001,2.02
odine,933352771,7312087.0,1.0,12.91
patek,229774829,-2707209.0,-1.0,-0.28
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,71293878,-15071906.0,-21.0,-20.67
ekgyo,1526771924,65752225.0,4.0,0.95
zrgyo,63987718,13879539.0,22.0,3.84
srvgy,48282409,-3749050.0,-8.0,-0.23
rygyo,50136793,3477948.0,7.000000000000001,2.22
isgyo,244185441,29987796.0,12.0,2.69
basgz,38611651,10205319.0,26.0,13.12
aksgy,15791386,2405802.0,15.0,1.43
ozkgy,31796183,-2885017.0,-9.0,-1.34
dggyo,24490424,10959703.0,45.0,18.81
psgyo,3131217590,806451264.0,26.0,0.98
yggyo,170459432,29643780.0,17.0,43.33
akmgy,6779744,-63082.0,-1.0,-2.43
asgyo,80279688,7768435.0,10.0,1.17
hlgyo,259790793,5260276.0,2.0,0.13
