tekno,9095091138.4,64250391.3,0.7,19,17
gyo,10088455037.8,577360733.7,5.7,19,25
banka,13150308659.6,-911005400.9,-6.9,2,6
bist30,56766058643.7,3797615548.9,6.7,21,5
harz,22602240908.7,1696330236.3,7.5,47,48
bist500,110151663153.3,4150572130.1,3.8,211,183
enerji,7816388486.6,642077389.5,8.2,21,11
bist100,82994743217.6,4817389117.6,5.8,58,33
fonlar,893317085.7,-59029073.5,-6.6,3,4
fin_sigorta,2643701491.8,431248038.9,16.3,6,5
cim_ins,5695393129.1,-221628312.6,-3.9,9,14
bist_100_disi,45256106863.9,37766277.3,0.1,166,158
