tekno,16486007926.2,-1595725480.1,-9.7,17,19
gyo,15938182304.2,766335238.3,4.8,23,23
banka,25762926477.0,429154883.1,1.7,3,5
bist30,101345236904.9,5805272.2,0.0,9,15
harz,45780518164.4,5004170101.3,10.9,44,50
bist500,144883332786.3,1845398539.4,1.3,175,217
enerji,8283864072.9,237230039.0,2.9,17,15
bist100,134798304112.5,1787944272.4,1.3,46,44
fonlar,1078333441.3,-166159869.7,-15.4,3,7
fin_sigorta,3986761553.5,782379213.8,19.6,4,7
cim_ins,3633918828.9,11500152.2,0.3,11,12
bist_100_disi,41185842031.1,199361404.9,0.5,139,184
