hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,358810329,1872063.0,1.0,0.08
asels,7790389076,-982437952.0,-13.0,-42.04
reedr,100936064,12688386.0,13.0,0.77
miatk,949594729,21210442.0,2.0,0.92
sdttr,716859681,-70851099.0,-10.0,-21.85
ingrm,13658328,-660458.0,-5.0,-19.48
atatp,181340707,-9256443.0,-5.0,-7.81
alctl,52781933,6082230.0,12.0,14.38
karel,145259442,-4755825.0,-3.0,-0.29
aztek,35030458,-3278404.0,-9.0,-0.41
httbt,25027863,-704097.0,-3.0,-1.1
logo,139416381,-20478802.0,-15.0,-20.38
ardyz,208178034,16252390.0,8.0,3.27
indes,333810833,34634344.0,10.0,0.91
mobtl,88760576,-3370551.0,-4.0,-0.38
penta,42705158,5588781.0,13.0,1.75
netas,16906007,4293832.0,25.0,14.57
arena,45415102,11333763.0,25.0,6.4
escom,506333798,-27386488.0,-5.0,-0.32
papil,230761589,-21311982.0,-9.0,-1.49
forte,252535500,43996203.0,17.0,16.27
link,501738454,97079469.0,19.0,45.65
vbtyz,89784174,4744428.0,5.0,1.2
fonet,594914670,22284227.0,4.0,0.17
mtrks,17001290,-2664411.0,-16.0,-3.34
edata,260472423,-22476784.0,-9.0,-1.22
kfein,62434591,-54286.0,-0.0,-0.01
pkart,16919458,-191371.0,-1.0,-0.85
obase,19439792,-4890679.0,-25.0,-8.75
kront,165162522,-10699172.0,-6.0,-1.23
smart,249872726,-22561210.0,-9.0,-3.18
dgate,24671448,-2062676.0,-8.0,-5.86
despc,20885214,-8582489.0,-41.0,-16.06
manas,1981981255,495241535.0,25.0,4.48
odine,901027412,77921416.0,9.0,57.03
patek,307226500,21538776.0,7.000000000000001,1.26
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,211388714,31662109.0,15.0,12.59
ekgyo,2874335314,-99006232.0,-3.0,-0.72
zrgyo,34024609,-7175070.0,-21.0,-4.63
srvgy,202892403,18506834.0,9.0,0.3
rygyo,95711816,1437055.0,2.0,0.48
isgyo,35354878,4412980.0,12.0,2.71
basgz,37541709,4112546.0,11.0,5.28
aksgy,34785261,-3745471.0,-11.0,-0.91
ozkgy,92362771,-2935964.0,-3.0,-0.44
dggyo,3220824,67683.0,2.0,0.61
psgyo,645814501,-64379734.0,-10.0,-0.22
yggyo,99558577,-1418888.0,-1.0,-2.46
akmgy,4719942,1145037.0,24.0,54.52
asgyo,26061830,-1624842.0,-6.0,-0.71
hlgyo,434202008,-21252223.0,-5.0,-0.27
adgyo,34953899,-3706583.0,-11.0,-5.46
akfgy,95043328,4573500.0,5.0,0.15
tsgyo,10985758,2289462.0,21.0,1.44
surgy,191395727,-7546635.0,-4.0,-2.29
klgyo,112126967,-179384.0,-0.0,-0.01
algyo,122144832,984258.0,1.0,0.04
kzbgy,517431336,-46936089.0,-9.0,-0.32
sngyo,499076255,-94981792.0,-19.0,-0.78
vkgyo,49462549,-1488650.0,-3.0,-0.08
pekgy,4070908595,-370852609.0,-9.0,-1.28
fzlgy,93003910,972759.0,1.0,0.14
begyo,24639867,3546800.0,14.000000000000002,0.61
segyo,53242057,9114617.0,17.0,1.06
pehol,3865166862,176095146.0,5.0,0.75
nugyo,13554530,-3294222.0,-24.0,-2.21
agyo,9512027,3109575.0,33.0,2.72
dzgyo,28380288,1944311.0,7.000000000000001,0.53
msgyo,27656711,6910372.0,25.0,1.64
mrgyo,263031510,8113918.0,3.0,0.05
krgyo,26607218,-3794112.0,-14.000000000000002,-0.4
ozgyo,12592493,-3441468.0,-27.0,-0.57
kgyo,35223161,6440755.0,18.0,1.43
ygyo,11923551,0.0,0.0,0.0
avgyo,20173221,-4228396.0,-21.0,-2.65
tdgyo,11215566,268623.0,2.0,0.43
