hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,247663431,35419200.0,14.000000000000002,2.4
asels,8748906229,655316183.0,7.000000000000001,27.13
reedr,516649347,-9565165.0,-2.0,-0.14
miatk,1699605007,-162719570.0,-10.0,-4.65
sdttr,193051719,5795500.0,3.0,7.35
ingrm,23806914,-2596250.0,-11.0,-49.33
atatp,546882612,52786709.0,10.0,22.79
alctl,79777876,6270320.0,8.0,11.84
karel,221096890,-58321674.0,-26.0,-3.28
aztek,135986835,8598725.0,6.0,0.34
httbt,63206155,-8969289.0,-14.000000000000002,-6.06
logo,132687354,-22772363.0,-17.0,-25.83
ardyz,1010798238,-107231793.0,-11.0,-7.37
indes,96406194,-4128610.0,-4.0,-0.52
mobtl,72832979,850366.0,1.0,0.19
penta,49162300,7809531.0,16.0,2.55
netas,21516044,3416526.0,16.0,10.82
arena,54085848,-2466868.0,-5.0,-1.35
escom,204497244,-18222950.0,-9.0,-0.47
papil,76957327,-9281286.0,-12.0,-1.83
forte,106464866,-835408.0,-1.0,-0.74
link,403930319,-7417686.0,-2.0,-0.14
vbtyz,185233170,-1280793.0,-1.0,-0.21
fonet,163358152,-811690.0,-0.0,-0.03
mtrks,62595039,-12553473.0,-20.0,-5.58
edata,151248901,210060.0,0.0,0.02
kfein,257215516,10748777.0,4.0,0.48
pkart,110203387,12325218.0,11.0,16.4
obase,81578073,1122977.0,1.0,0.57
kront,43856503,4913920.0,11.0,2.25
smart,159022987,32934269.0,21.0,7.91
dgate,57905782,-6955702.0,-12.0,-15.18
despc,53751099,-1947243.0,-4.0,-1.76
manas,527348649,39172351.0,7.000000000000001,1.87
odine,393022795,14791833.0,4.0,51.4
patek,801188002,50438991.0,6.0,1.56
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,198912465,39187806.0,20.0,18.85
ekgyo,2943816918,-674009595.0,-23.0,-4.48
zrgyo,86767597,-4682271.0,-5.0,-0.92
srvgy,85992975,7894900.0,9.0,0.28
rygyo,85740941,19377632.0,23.0,7.39
isgyo,24765470,1267316.0,5.0,1.07
basgz,18604241,-5405470.0,-28.999999999999996,-14.3
aksgy,41095766,10659272.0,26.0,2.38
ozkgy,36686546,-4464126.0,-12.0,-1.66
dggyo,2157294,-800541.0,-37.0,-11.84
psgyo,1744767755,31222823.0,2.0,0.06
yggyo,36339405,390700.0,1.0,2.31
akmgy,13363623,-366841.0,-3.0,-7.41
asgyo,36153785,5701405.0,16.0,1.87
hlgyo,146451868,-19803249.0,-14.000000000000002,-0.84
adgyo,54679579,389631.0,1.0,0.39
akfgy,42648552,2084273.0,5.0,0.13
tsgyo,27376606,-1455033.0,-5.0,-0.37
surgy,326441545,26740396.0,8.0,5.8
klgyo,72641462,9893698.0,14.000000000000002,0.68
algyo,464923652,-39898556.0,-9.0,-0.58
kzbgy,165904202,-13965826.0,-8.0,-0.25
sngyo,74982502,2995032.0,4.0,0.15
vkgyo,41951882,-12415049.0,-30.0,-0.83
pekgy,1581537713,-211994272.0,-13.0,-1.67
fzlgy,182813107,-40060027.0,-22.0,-3.21
begyo,17532359,-1068529.0,-6.0,-0.26
segyo,40966266,3260605.0,8.0,0.4
pehol,1911803539,-143563656.0,-8.0,-2.28
nugyo,182382977,-35744982.0,-20.0,-2.28
agyo,3456265,-82186.0,-2.0,-0.2
dzgyo,43932680,877222.0,2.0,0.17
msgyo,22804308,-3835534.0,-17.0,-1.1
mrgyo,157292412,-5736671.0,-4.0,-0.06
krgyo,26870781,329036.0,1.0,0.03
ozgyo,247773289,3170943.0,1.0,0.03
kgyo,453237679,-78124071.0,-17.0,-2.05
avgyo,51940007,-16678003.0,-32.0,-4.45
tdgyo,6506055,323270.0,5.0,0.71
atagy,1759186,-238018.0,-14.000000000000002,-1.73
idgyo,39323689,9020555.0,23.0,1.16
mhrgy,21570805,-1724495.0,-8.0,-0.37
avpgy,67712094,13554480.0,20.0,11.89
vrgyo,54317093,1120139.0,2.0,0.04
kzgyo,42715465,-12565368.0,-28.999999999999996,-7.29
eygyo,41305911,-5024644.0,-12.0,-0.32
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3448421826,-215369079.0,-6.0,-7.88
isctr,6921492488,-1027092543.0,-15.0,-2.0
halkb,3714449239,-36839104.0,-1.0,-0.46
vakbn,2130198228,10044609.0,0.0,0.15
akbnk,9948572291,-843652496.0,-8.0,-5.54
skbnk,214303263,-8818541.0,-4.0,-0.53
albrk,153826517,-4699855.0,-3.0,-0.25
ykbnk,5583395439,-1036249318.0,-19.0,-6.35
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,144558984,5317482.0,4.0,0.68
a1cap,73830024,6403097.0,9.0,0.86
adgyo,54679579,389631.0,1.0,0.39
agrot,92880649,-5104691.0,-5.0,-0.16
ahgaz,81203327,-10551576.0,-13.0,-4.06
akfye,190707130,97129868.0,51.0,12.54
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,144558984,5317482.0,4.0,0.68
a1cap,73830024,6403097.0,9.0,0.86
adgyo,54679579,389631.0,1.0,0.39
agrot,92880649,-5104691.0,-5.0,-0.16
ahgaz,81203327,-10551576.0,-13.0,-4.06
akfye,190707130,97129868.0,51.0,12.54
alfas,713932470,-42195594.0,-6.0,-3.4
asgyo,36153785,5701405.0,16.0,1.87
atakp,29252609,-1698429.0,-6.0,-3.32
astor,17420729324,-193024344.0,-1.0,-3.51
aztek,135986835,8598725.0,6.0,0.34
barma,164017057,20236637.0,12.0,7.4
begyo,17532359,-1068529.0,-6.0,-0.26
bieny,97626186,-11640733.0,-12.0,-2.87
bigch,16923008,3556177.0,21.0,1.43
binho,148393361,5779005.0,4.0,0.36
bmstl,109606470,-467770.0,-0.0,-0.37
borls,250896299,-30727623.0,-12.0,-0.76
brkvy,31961225,779371.0,2.0,2.25
bvsan,68855449,-991438.0,-1.0,-1.78
bydnr,159791041,-16587000.0,-10.0,-4.65
cates,26152388,2232960.0,9.0,3.42
conse,29171324,-1508686.0,-5.0,-0.15
cvkmd,737192373,-121992647.0,-17.0,-7.29
cwene,1124108805,97631152.0,9.0,3.52
dapgm,2718727589,-662897045.0,-24.0,-2.53
dmrgd,290747245,-33609565.0,-12.0,-1.22
dofer,38816292,-6347628.0,-16.0,-5.67
ebebk,77827344,10960404.0,14.000000000000002,12.11
ekos,317471674,-3197167.0,-1.0,-0.08
eksun,47390687,-5854310.0,-12.0,-0.91
enery,183026413,-20932661.0,-11.0,-1.01
ensri,1533989859,-20659462.0,-1.0,-0.19
eupwr,3824479392,140445944.0,4.0,3.29
euren,225201123,-28577315.0,-13.0,-0.61
eygyo,41305911,-5024644.0,-12.0,-0.32
forte,106464866,-835408.0,-1.0,-0.74
fzlgy,182813107,-40060027.0,-22.0,-3.21
gipta,93595775,-20708476.0,-22.0,-16.34
goknr,150992102,-10763480.0,-7.000000000000001,-1.74
grsel,83774645,-11358769.0,-14.000000000000002,-42.54
gznmi,196836086,2873577.0,1.0,1.02
hatsn,500112289,115938292.0,23.0,13.98
hktm,60981080,-8124560.0,-13.0,-1.95
httbt,63206155,-8969289.0,-14.000000000000002,-6.06
imasm,57017960,1237066.0,2.0,0.07
inves,64109494,-3650500.0,-6.0,-36.63
izenr,1907928976,-689067267.0,-36.0,-3.79
kayse,67796755,525752.0,1.0,0.04
kcaer,307717378,18279182.0,6.0,0.83
klrho,1012308971,117882292.0,12.0,12.65
klser,57940468,-3069551.0,-5.0,-1.56
klsyn,84883310,5136817.0,6.0,0.82
kmpur,55384397,-249087.0,-0.0,-0.1
kopol,144716841,33146765.0,23.0,1.5
krpls,13794840,951694.0,7.000000000000001,0.65
ktlev,4445978762,-1037216033.0,-23.0,-34.45
kzgyo,42715465,-12565368.0,-28.999999999999996,-7.29
lider,79886179,15728637.0,20.0,24.1
macko,31562916,-3261468.0,-10.0,-4.16
makim,67384233,-207039.0,-0.0,-0.06
marbl,51768390,1205144.0,2.0,0.33
mekag,113102230,-5599434.0,-5.0,-0.2
mhrgy,21570805,-1724495.0,-8.0,-0.37
obase,81578073,1122977.0,1.0,0.57
ofsym,45972515,-6897082.0,-15.0,-8.82
oncsm,168422391,5668541.0,3.0,9.54
ozsub,115810680,-15310656.0,-13.0,-3.99
paseu,422652446,-103196885.0,-24.0,-25.6
pcilt,86520675,-2227074.0,-3.0,-0.9
pltur,45702174,-5059491.0,-11.0,-2.62
pnlsn,50162030,1056567.0,2.0,1.04
prdgs,53913548,4403715.0,8.0,0.66
psgyo,1744767755,31222823.0,2.0,0.06
reedr,516649347,-9565165.0,-2.0,-0.14
rnpol,30219253,-483368.0,-2.0,-0.04
rubns,82959793,-5541836.0,-7.000000000000001,-2.06
sdttr,193051719,5795500.0,3.0,7.35
segyo,40966266,3260605.0,8.0,0.4
skymd,60637074,3377094.0,6.0,0.78
smrtg,625731610,-32221947.0,-5.0,-0.64
snica,32991262,325820.0,1.0,0.04
soke,134800206,-7647573.0,-6.0,-0.92
suntk,17920407,-159635.0,-1.0,-0.29
suwen,14133685,-828068.0,-6.0,-0.46
tabgd,284665289,29790632.0,10.0,29.97
tarkm,194274438,9793231.0,5.0,28.71
taten,467482041,-35856552.0,-8.0,-1.08
tera,1912843685,-242318588.0,-13.0,-25.46
tnztp,32846264,-362198.0,-1.0,-0.27
vrgyo,54317093,1120139.0,2.0,0.04
yylgd,68749377,-2092681.0,-3.0,-0.35
patek,801188002,50438991.0,6.0,1.56
OBAMS,222041583,-55518005.0,-25.0,-1.86
LMKDC,267293954,-49617569.0,-19.0,-5.66
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,455853629,-45067645.0,-10.0,-9.89
