hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,700253290,-106632160.0,-15.0,-11.79
asels,6121653775,79478700.0,1.0,2.55
reedr,427366819,5346096.0,1.0,0.13
miatk,2674778661,-11789185.0,-0.0,-0.19
sdttr,805017599,-182273170.0,-23.0,-47.58
ingrm,50369436,-686536.0,-1.0,-6.92
atatp,302363066,25197179.0,8.0,12.66
alctl,50246718,-9934141.0,-20.0,-23.6
karel,80802365,6946258.0,9.0,0.87
aztek,111938272,6343908.0,6.0,2.71
httbt,21113970,-811516.0,-4.0,-1.89
logo,61384814,-13721063.0,-22.0,-39.51
ardyz,107819178,-6143030.0,-6.0,-1.61
indes,38902293,5132639.0,13.0,1.08
mobtl,78950485,-1693968.0,-2.0,-0.16
penta,82743211,-9409707.0,-11.0,-1.97
netas,122819781,12139230.0,10.0,8.0
arena,42970868,-4462435.0,-10.0,-3.52
escom,63376463,-8598627.0,-14.000000000000002,-0.42
papil,405999197,-59644560.0,-15.0,-2.78
forte,26885121,-8127809.0,-30.0,-21.55
link,162000830,6567180.0,4.0,28.26
vbtyz,38194166,-5480350.0,-14.000000000000002,-3.21
fonet,127688005,-28102479.0,-22.0,-3.81
mtrks,36269289,-1359900.0,-4.0,-1.02
edata,70616334,-1891948.0,-3.0,-0.14
kfein,31614106,151968.0,0.0,0.05
pkart,57753926,-13416376.0,-23.0,-21.37
obase,13844017,-1659244.0,-12.0,-4.77
kront,94091883,3037827.0,3.0,0.62
smart,22432672,22395.0,0.0,0.03
dgate,32351358,-1197295.0,-4.0,-2.96
despc,14692348,-2632293.0,-18.0,-10.99
manas,197460570,19084174.0,10.0,0.84
odine,490555311,-111253389.0,-23.0,-34.78
patek,2674821855,-24007406.0,-1.0,-0.31
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,71250666,-6328988.0,-9.0,-6.68
ekgyo,2573263292,-511772704.0,-20.0,-4.05
zrgyo,34359724,-9089275.0,-26.0,-6.37
srvgy,223397415,32730944.0,15.0,0.51
