hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,314160714,-78557556.0,-25.0,-4.13
asels,10398160721,665893032.0,6.0,23.58
reedr,281485357,11989082.0,4.0,0.31
miatk,2796963053,-11833928.0,-0.0,-0.2
sdttr,308183762,-117953147.0,-38.0,-92.4
ingrm,19754264,-3522503.0,-18.0,-79.48
atatp,561268081,130728280.0,23.0,56.33
alctl,111519344,7320536.0,7.000000000000001,10.03
karel,226710930,4210454.0,2.0,0.22
aztek,160885192,5830007.0,4.0,0.19
httbt,34322815,2819166.0,8.0,3.36
logo,198563928,-28959631.0,-15.0,-20.94
ardyz,548054735,14508390.0,3.0,1.68
indes,123410499,8127591.0,7.000000000000001,0.8
mobtl,56607317,-5993842.0,-11.0,-1.72
penta,52503079,-26037.0,-0.0,-0.01
netas,30404199,2933472.0,10.0,6.37
arena,49121216,-2282973.0,-5.0,-1.31
escom,115984173,8337434.0,7.000000000000001,0.37
papil,141675989,-19618508.0,-14.000000000000002,-2.07
forte,196329902,35333844.0,18.0,16.77
link,316649426,-16083698.0,-5.0,-0.36
vbtyz,180167613,29241895.0,16.0,4.87
fonet,150616033,1472859.0,1.0,0.05
mtrks,43172045,2707012.0,6.0,1.71
edata,70022067,7153422.0,10.0,1.58
kfein,139658645,5599149.0,4.0,0.44
pkart,89871123,2644601.0,3.0,4.08
obase,91899503,6946733.0,8.0,3.22
kront,42400065,-2303776.0,-5.0,-1.09
smart,141062795,2969574.0,2.0,0.8
dgate,79217354,10466467.0,13.0,16.79
despc,55728078,-5395354.0,-10.0,-4.5
manas,451864563,-21517150.0,-5.0,-1.19
odine,298374847,18026058.0,6.0,86.15
patek,438866876,-39131662.0,-9.0,-2.2
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,205338380,-11990395.0,-6.0,-5.69
ekgyo,2058617150,263007611.0,13.0,2.46
zrgyo,77031479,2786292.0,4.0,0.61
srvgy,132744119,-4992334.0,-4.0,-0.12
rygyo,73318921,7512603.0,10.0,3.32
isgyo,18886335,958861.0,5.0,1.04
basgz,20135330,-2243373.0,-11.0,-5.37
aksgy,67247979,-4275485.0,-6.0,-0.59
ozkgy,104853088,20031971.0,19.0,2.63
dggyo,3314236,-877475.0,-26.0,-8.29
psgyo,1925477895,92523490.0,5.0,0.16
yggyo,42561328,279123.0,1.0,1.4
akmgy,7988678,-981091.0,-12.0,-32.2
asgyo,25292032,-367681.0,-1.0,-0.17
hlgyo,173058170,4001562.0,2.0,0.14
adgyo,52488884,4953339.0,9.0,5.03
akfgy,58691757,-2947711.0,-5.0,-0.14
tsgyo,13167318,890612.0,7.000000000000001,0.45
surgy,275303773,24697529.0,9.0,6.56
