hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,2525022152,288553609.0,11.0,1.99
asels,23396037324,-1758292918.0,-8.0,-23.53
reedr,113892671,-18483207.0,-16.0,-1.09
miatk,991434896,-270459849.0,-27.0,-10.56
sdttr,1106767218,244788275.0,22.0,50.14
ingrm,45728130,-10122770.0,-22.0,-96.19
atatp,345133540,-36679476.0,-11.0,-18.05
alctl,75929145,-16171774.0,-21.0,-28.62
karel,85777294,-12130774.0,-14.000000000000002,-1.38
aztek,32878169,-2428041.0,-7.000000000000001,-0.34
httbt,77786643,17027.0,0.0,0.01
logo,197849462,-26432738.0,-13.0,-20.63
ardyz,264420376,-45423742.0,-17.0,-7.47
indes,66708227,-2966344.0,-4.0,-0.37
mobtl,127869074,701277.0,1.0,0.06
penta,95326796,-10961936.0,-11.0,-1.73
netas,26830296,1272625.0,5.0,2.92
arena,39818648,-5411894.0,-14.000000000000002,-3.73
escom,110596973,-11188421.0,-10.0,-0.39
papil,1399219962,-79464689.0,-6.0,-1.15
forte,274889505,-80311534.0,-28.999999999999996,-26.78
link,218072203,-17617572.0,-8.0,-19.25
vbtyz,76048561,-10010867.0,-13.0,-2.9
fonet,111113882,-19188694.0,-17.0,-0.55
mtrks,35062305,-6036635.0,-17.0,-3.96
edata,159477543,6776016.0,4.0,0.45
kfein,111382292,-3430787.0,-3.0,-0.31
pkart,146603878,-3843863.0,-3.0,-2.12
obase,45661776,710046.0,2.0,0.64
kront,32213236,3281788.0,10.0,1.61
smart,198768459,-48938978.0,-25.0,-6.66
dgate,25409902,5823162.0,23.0,16.28
despc,16073745,-3618752.0,-23.0,-10.97
manas,255025511,-6677479.0,-3.0,-0.28
odine,485007640,-23410900.0,-5.0,-23.65
patek,772375147,-41939923.0,-5.0,-1.08
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,99685056,2130732.0,2.0,1.82
ekgyo,3678452352,245335298.0,7.000000000000001,1.7
zrgyo,30867811,-11699457.0,-38.0,-8.65
srvgy,200048474,-19331917.0,-10.0,-0.33
rygyo,107138973,-18234115.0,-17.0,-4.99
isgyo,74877072,-12931984.0,-17.0,-3.72
basgz,36092453,-11973547.0,-33.0,-16.38
aksgy,21186835,-671368.0,-3.0,-0.27
ozkgy,90235139,-20951561.0,-23.0,-3.57
dggyo,4283758,-1879413.0,-44.0,-14.04
psgyo,269893852,-22044459.0,-8.0,-0.21
yggyo,38740362,-8160337.0,-21.0,-33.59
akmgy,4038715,-182698.0,-5.0,-9.97
asgyo,60481849,-4654945.0,-8.0,-0.88
hlgyo,238800456,-13366603.0,-6.0,-0.27
adgyo,147827881,-13184743.0,-9.0,-5.12
akfgy,129730128,-10395685.0,-8.0,-0.24
tsgyo,31854501,-8074536.0,-25.0,-1.89
surgy,956200657,-12423797.0,-1.0,-0.96
klgyo,167006927,-22493380.0,-13.0,-0.92
algyo,183834861,-35521038.0,-19.0,-1.03
