tekno,12733880377.4,786161873.9,6.2,14,21
gyo,10790020088.3,207723243.5,1.9,30,16
banka,17130753651.4,489600308.5,2.9,6,2
bist30,44602087564.7,121015268.0,0.3,13,12
harz,16218939275.6,105956724.7,0.7,41,54
bist500,82175679490.9,568122465.7,0.7,197,199
enerji,3489107215.1,45142842.9,1.3,13,19
bist100,62100480233.3,-309426173.9,-0.5,36,55
fin_sigorta,2258480275.7,186210547.1,8.2,4,7
cim_ins,2561748622.0,-152130214.1,-5.9,6,17
fonlar,356010572.1,21189831.8,6.0,2,6
bist_100_disi,32690628883.0,877595859.3,2.7,168,158
