tekno,7882219561.5,-160968975.2,-2.0,16,20
gyo,13170827581.6,1029662628.2,7.8,22,24
banka,24079416173.7,1877691839.9,7.8,5,2
bist30,61326182528.0,3020374277.3,4.9,18,7
harz,19565591350.5,217810516.8,1.1,38,57
bist500,107590869532.3,4844328982.7,4.5,218,174
enerji,8836535079.9,-452543701.9,-5.1,14,18
bist100,86170029621.8,4271039402.8,5.0,53,38
fonlar,161409198.3,5057180.8,3.1,4,2
fin_sigorta,2059715397.8,140442537.7,6.8,7,4
cim_ins,3124930526.1,-9141306.6,-0.3,12,11
bist_100_disi,33139374821.6,791969742.2,2.4,173,149
