hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,2036741581,-111828758.0,-5.0,-0.96
asels,11797771784,-1537165785.0,-13.0,-42.58
reedr,103586918,-376246.0,-0.0,-0.02
miatk,476363589,-19377293.0,-4.0,-1.55
sdttr,2105845856,-207230260.0,-10.0,-26.27
ingrm,23064325,7801237.0,34.0,131.28
atatp,256083122,35890494.0,14.000000000000002,21.23
alctl,47081047,-3640154.0,-8.0,-9.73
karel,43959397,-255085.0,-1.0,-0.05
aztek,23212196,-1099748.0,-5.0,-0.19
httbt,60741702,1797910.0,3.0,1.23
logo,204570359,-37554137.0,-18.0,-25.4
ardyz,137127077,-18160838.0,-13.0,-5.18
indes,38360931,6282915.0,16.0,1.24
mobtl,77258160,-22315392.0,-28.999999999999996,-3.0
penta,45561032,492867.0,1.0,0.14
netas,84869008,9989372.0,12.0,6.63
arena,18030798,-522837.0,-3.0,-0.71
escom,1044889307,3549043.0,0.0,0.02
papil,800925687,-114182946.0,-14.000000000000002,-2.82
forte,529511607,-22049506.0,-4.0,-3.91
link,124148564,-10210640.0,-8.0,-17.48
vbtyz,65580325,1251185.0,2.0,0.4
fonet,816377045,10925637.0,1.0,0.05
mtrks,22830154,-1165861.0,-5.0,-1.05
edata,245298188,74037347.0,30.0,4.01
kfein,32822878,4038542.0,12.0,1.06
pkart,76256742,-7998893.0,-10.0,-8.59
obase,18977400,741451.0,4.0,1.29
kront,27632440,2052143.0,7.000000000000001,1.1
smart,366740385,12028351.0,3.0,1.05
dgate,12975649,-5428487.0,-42.0,-27.11
despc,137958876,-19513942.0,-14.000000000000002,-5.95
manas,1364558149,142330269.0,10.0,2.23
odine,479331576,53702733.0,11.0,66.06
patek,492868099,-71304535.0,-14.000000000000002,-2.74
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,199163868,53140729.0,27.0,21.3
ekgyo,2300195770,-265068917.0,-12.0,-2.57
zrgyo,49381069,5953502.0,12.0,2.66
srvgy,155097787,-17869605.0,-12.0,-0.34
rygyo,91941481,7940819.0,9.0,2.6
isgyo,38936453,2223444.0,6.0,1.24
basgz,87539019,7858654.0,9.0,4.39
aksgy,22143709,-2202733.0,-10.0,-0.79
ozkgy,89052488,-6968786.0,-8.0,-1.06
dggyo,2999306,-242160.0,-8.0,-2.32
psgyo,355639761,-52029781.0,-15.0,-0.31
yggyo,25368051,1711214.0,7.000000000000001,9.88
akmgy,5926858,1789216.0,30.0,65.51
asgyo,37829374,-7604221.0,-20.0,-2.21
hlgyo,200806414,13303790.0,7.000000000000001,0.31
