tekno,10667595483.8,-705982537.7,-6.6,17,18
gyo,10084474247.3,149210507.2,1.5,27,19
banka,25055652939.4,899661427.3,3.6,6,2
bist30,63947997990.6,2595847944.6,4.1,17,8
harz,23999399730.7,-1699185410.1,-7.1,48,47
bist500,102877821656.2,908595796.9,0.9,180,211
enerji,7830686186.3,-926906322.2,-11.8,13,19
bist100,89058752049.5,1575345060.1,1.8,42,49
fonlar,468110178.8,-233385582.0,-49.9,1,5
fin_sigorta,2295388232.0,-246969602.4,-10.8,6,5
cim_ins,2967899162.7,206076301.3,6.9,8,15
bist_100_disi,29848043965.1,-918927039.5,-3.1,145,176
