tekno,12544557562.5,-27374253.2,-0.2,22,14
gyo,15526185202.4,164639335.8,1.1,30,16
banka,35151926836.3,1843981263.1,5.2,7,1
bist30,82482329402.3,6510854096.8,7.9,17,7
harz,26713896660.5,-1230713098.0,-4.6,60,35
bist500,149189136181.2,4875916017.9,3.3,229,163
enerji,9890460867.6,-87163091.0,-0.9,21,11
bist100,122017206402.0,7090945484.9,5.8,60,30
fonlar,1829265149.1,-457148394.4,-25.0,4,4
fin_sigorta,8041054779.3,460185576.7,5.7,5,5
cim_ins,6019570200.9,146926453.7,2.4,15,8
bist_100_disi,46798841147.6,49576926.4,0.1,182,140
