hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,484480377,-57983036.0,-12.0,-2.11
asels,5957387014,-198277552.0,-3.0,-13.67
reedr,89208078,-1661050.0,-2.0,-0.14
miatk,1337599849,-61000853.0,-5.0,-2.14
sdttr,206477953,-2258758.0,-1.0,-2.82
ingrm,51170042,-6589382.0,-13.0,-62.69
atatp,364253953,164566420.0,45.0,92.28
alctl,28973868,858584.0,3.0,3.81
karel,161444998,20048552.0,12.0,1.55
aztek,63078369,-1652569.0,-3.0,-0.12
httbt,26279919,2375569.0,9.0,3.66
logo,163345809,7858484.0,5.0,7.54
ardyz,251519598,24557401.0,10.0,5.58
indes,227121225,-4554829.0,-2.0,-0.23
mobtl,79884358,-4839625.0,-6.0,-0.87
penta,83699538,6385193.0,8.0,1.23
netas,38030772,-1658482.0,-4.0,-2.92
arena,200458443,-11979190.0,-6.0,-2.05
escom,213311580,-42236106.0,-20.0,-1.04
papil,149278917,13838420.0,9.0,1.52
forte,97086533,10448570.0,11.0,10.02
link,238833658,-4146050.0,-2.0,-0.11
vbtyz,118252491,49143998.0,42.0,10.9
fonet,193964062,-15186776.0,-8.0,-0.42
mtrks,40306527,4003459.0,10.0,2.36
edata,80858037,-2613199.0,-3.0,-0.63
kfein,199945136,39520323.0,20.0,1.93
pkart,195353656,-44247013.0,-23.0,-34.07
obase,44822339,3410408.0,8.0,2.96
kront,50980781,-2970623.0,-6.0,-1.06
smart,259004131,94257302.0,36.0,12.72
dgate,136751244,1007376.0,1.0,0.8
despc,58724499,1709452.0,3.0,1.3
manas,1124477203,-7865718.0,-1.0,-0.19
odine,8204703029,-1783454714.0,-22.0,-273.13
patek,440631113,-19708018.0,-4.0,-1.02
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,453943586,-48851668.0,-11.0,-10.53
ekgyo,1678778936,-142881204.0,-9.0,-1.7
zrgyo,45939246,-14815488.0,-32.0,-6.45
srvgy,257422662,-8642098.0,-3.0,-0.1
rygyo,35664346,-312081.0,-1.0,-0.26
isgyo,102887062,6680602.0,6.0,1.37
basgz,16665427,-573436.0,-3.0,-1.71
aksgy,27376652,1340415.0,5.0,0.45
ozkgy,53255547,-8453612.0,-16.0,-2.07
dggyo,6436775,-219565.0,-3.0,-1.19
psgyo,506475633,-23806705.0,-5.0,-0.15
yggyo,86494098,-18195408.0,-21.0,-48.23
akmgy,12913834,163399.0,1.0,3.18
asgyo,34577887,1307106.0,4.0,0.45
hlgyo,101904230,-17404467.0,-17.0,-1.01
adgyo,46518235,3290626.0,7.000000000000001,4.11
akfgy,83751395,-18637368.0,-22.0,-0.64
tsgyo,12362969,-1657945.0,-13.0,-0.89
surgy,371864512,-61731346.0,-17.0,-11.55
klgyo,57766552,-7563791.0,-13.0,-0.64
algyo,792196204,-78690144.0,-10.0,-0.81
kzbgy,163389277,5154647.0,3.0,0.1
sngyo,88033131,-4135985.0,-5.0,-0.18
vkgyo,42945100,-1075390.0,-3.0,-0.07
pekgy,2327810049,-121358644.0,-5.0,-0.74
fzlgy,134436885,-10287643.0,-8.0,-1.12
begyo,35839714,-1215277.0,-3.0,-0.15
segyo,21847203,-472262.0,-2.0,-0.1
pehol,2157907448,135466493.0,6.0,1.82
nugyo,12119055,161823.0,1.0,0.12
agyo,6855953,1114037.0,16.0,1.56
dzgyo,25214884,828258.0,3.0,0.27
msgyo,16536185,2258337.0,14.000000000000002,0.84
mrgyo,118366191,-16935620.0,-14.000000000000002,-0.23
krgyo,20293229,-3799128.0,-19.0,-0.51
ozgyo,24242966,859034.0,4.0,0.08
kgyo,616694084,-60704469.0,-10.0,-1.27
avgyo,12588846,-897950.0,-7.000000000000001,-0.91
tdgyo,38110712,-16593645.0,-44.0,-6.78
atagy,3546350,-1046251.0,-30.0,-3.76
idgyo,14251875,-2130818.0,-15.0,-0.55
mhrgy,73043348,12899202.0,18.0,0.78
avpgy,79815067,-15048148.0,-19.0,-12.52
vrgyo,33467867,177938.0,1.0,0.01
kzgyo,29845857,-481312.0,-2.0,-0.39
eygyo,54148488,5483868.0,10.0,0.28
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3465267966,65008971.0,2.0,2.41
isctr,6894731582,-97807551.0,-1.0,-0.2
