hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,700783640,-70090692.0,-10.0,-1.76
asels,5700449322,-318312488.0,-6.0,-23.24
reedr,183973661,-17362182.0,-9.0,-0.73
miatk,1685473357,-158910910.0,-9.0,-4.39
sdttr,634472012,45171279.0,7.000000000000001,19.43
ingrm,35923716,1921208.0,5.0,26.87
atatp,925153668,45065372.0,5.0,9.34
alctl,52443766,10369215.0,20.0,26.66
karel,401055351,-10541179.0,-3.0,-0.34
aztek,246934930,-759716.0,-0.0,-0.02
httbt,34546525,-11772617.0,-34.0,-14.39
logo,132743634,-6612643.0,-5.0,-8.01
ardyz,315421852,-27117562.0,-9.0,-4.84
indes,106712701,10696742.0,10.0,1.13
mobtl,208397764,-447765.0,-0.0,-0.03
penta,84790572,-461558.0,-1.0,-0.09
netas,34617427,-4175556.0,-12.0,-8.24
arena,520532081,-26715466.0,-5.0,-1.84
escom,177517960,-11475077.0,-6.0,-0.35
papil,160834427,9179656.0,6.0,0.92
forte,143614814,-17033156.0,-12.0,-10.92
link,292177177,-38217778.0,-13.0,-0.82
vbtyz,61430482,-1491470.0,-2.0,-0.56
fonet,267707142,-15353341.0,-6.0,-0.31
mtrks,27923296,754773.0,3.0,0.66
edata,333596507,-42801218.0,-13.0,-2.86
kfein,41389449,5108118.0,12.0,1.14
pkart,297773177,-33411386.0,-11.0,-18.38
obase,25575979,-5280972.0,-21.0,-7.84
kront,108726315,-25525506.0,-23.0,-4.37
smart,113407570,427629.0,0.0,0.13
dgate,100060537,-15128241.0,-15.0,-16.86
despc,19576208,-1110921.0,-6.0,-2.53
manas,868871821,-85523321.0,-10.0,-2.69
odine,420228433,131570367.0,31.0,375.28
patek,723669809,-44035918.0,-6.0,-1.44
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,403338067,-89304191.0,-22.0,-22.04
ekgyo,1943863927,-231616004.0,-12.0,-2.43
zrgyo,83988173,-7703178.0,-9.0,-2.0
srvgy,94618956,-8170794.0,-9.0,-0.29
rygyo,48672452,-4553068.0,-9.0,-2.84
isgyo,69487116,10232414.0,15.0,2.93
basgz,21718832,-5674568.0,-26.0,-13.34
aksgy,19929484,-1737756.0,-9.0,-0.81
ozkgy,139905394,9491467.0,7.000000000000001,0.88
dggyo,18935636,-323718.0,-2.0,-0.62
psgyo,711957896,-51512285.0,-7.000000000000001,-0.25
yggyo,82451309,1452343.0,2.0,4.33
akmgy,18276764,3847816.0,21.0,54.21
asgyo,41508680,-7389181.0,-18.0,-2.18
hlgyo,95971617,1821089.0,2.0,0.11
adgyo,80569479,3434253.0,4.0,2.57
akfgy,91393722,-2717847.0,-3.0,-0.09
tsgyo,14245828,-932081.0,-7.000000000000001,-0.45
surgy,801954976,-240234956.0,-30.0,-21.69
klgyo,119935457,-14927229.0,-12.0,-0.64
algyo,617797119,-16627414.0,-3.0,-0.2
kzbgy,235619885,-4652953.0,-2.0,-0.06
sngyo,191576453,-4753832.0,-2.0,-0.09
vkgyo,58950974,-4207907.0,-7.000000000000001,-0.2
pekgy,5462395246,-404983367.0,-7.000000000000001,-1.34
fzlgy,269809376,-53272862.0,-20.0,-3.03
begyo,37048829,-3556637.0,-10.0,-0.42
segyo,51635033,-6065858.0,-12.0,-0.56
pehol,8493530323,72855394.0,1.0,0.24
nugyo,32286391,-4093644.0,-13.0,-1.25
agyo,7850390,2722477.0,35.0,3.31
dzgyo,20213089,-3968913.0,-20.0,-1.58
msgyo,25167276,-1484886.0,-6.0,-0.37
mrgyo,244495772,12253932.0,5.0,0.09
krgyo,22482507,-3866932.0,-17.0,-0.49
ozgyo,29046304,-4111499.0,-14.000000000000002,-0.33
kgyo,287463518,-131180491.0,-46.0,-5.75
avgyo,16941277,-1205210.0,-7.000000000000001,-0.92
tdgyo,16938829,-2021910.0,-12.0,-1.96
atagy,4701111,-660478.0,-14.000000000000002,-1.84
idgyo,15582803,-4315634.0,-28.000000000000004,-1.06
mhrgy,36971370,-4682889.0,-13.0,-0.53
avpgy,85844758,7312297.0,9.0,5.51
vrgyo,65404142,-10863864.0,-17.0,-0.4
kzgyo,190060230,5491290.0,3.0,0.78
eygyo,91487428,-5547868.0,-6.0,-0.18
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3808886576,-254543241.0,-7.000000000000001,-8.85
isctr,5207068744,-431736432.0,-8.0,-1.18
halkb,3062429698,-195812126.0,-6.0,-2.58
vakbn,1870310980,132562992.0,7.000000000000001,2.3
akbnk,7573467183,-145398734.0,-2.0,-1.39
skbnk,283264246,10416300.0,4.0,0.5
albrk,143971986,-10240108.0,-7.000000000000001,-0.61
ykbnk,4320210632,-300701336.0,-7.000000000000001,-2.63
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,385670424,-4334464.0,-1.0,-1.13
arclk,218366225,-10731999.0,-5.0,-5.61
asels,5700449322,-318312488.0,-6.0,-23.24
astor,16241372984,25522414.0,0.0,0.51
bimas,6273714806,770364100.0,12.0,98.6
ekgyo,1943863927,-231616004.0,-12.0,-2.43
enkai,1418005314,103362782.0,7.000000000000001,7.5
eregl,7404410383,510883576.0,7.000000000000001,2.78
froto,2897263360,-209367726.0,-7.000000000000001,-6.69
gubrf,896803328,-58019850.0,-6.0,-38.26
hekts,6739501815,-465209586.0,-7.000000000000001,-0.33
kchol,3149526067,-64880985.0,-2.0,-4.19
trmet,935500327,84917514.0,9.0,11.73
tralt,5493820019,112231398.0,2.0,0.97
krdmd,4172295500,-191023594.0,-5.0,-1.95
odas,653776902,-57804240.0,-9.0,-0.71
petkm,1219822004,-94564361.0,-8.0,-2.07
pgsus,1867250046,-193036133.0,-10.0,-18.53
sahol,2413137415,40939977.0,2.0,1.62
sasa,25754011213,-2813145109.0,-11.0,-0.33
sise,2785272986,-435875502.0,-16.0,-7.91
tavhl,750974796,-110804132.0,-15.0,-39.37
tcell,1941166234,-60954607.0,-3.0,-3.59
thyao,9538525557,-598856298.0,-6.0,-19.28
toaso,890188804,-77626567.0,-9.0,-26.6
tuprs,5520810740,-504193084.0,-9.0,-23.12
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,68764707,-3135087.0,-5.0,-0.85
a1cap,130033691,1345472.0,1.0,0.12
adgyo,80569479,3434253.0,4.0,2.57
agrot,167699155,4201238.0,3.0,0.08
ahgaz,289721038,-8984591.0,-3.0,-0.97
akfye,145181530,-2013745.0,-1.0,-0.33
alfas,714679558,38083101.0,5.0,2.79
asgyo,41508680,-7389181.0,-18.0,-2.18
atakp,97462277,9744802.0,10.0,5.84
astor,16241372984,25522414.0,0.0,0.51
aztek,246934930,-759716.0,-0.0,-0.02
barma,211041714,-101159103.0,-48.0,-27.07
begyo,37048829,-3556637.0,-10.0,-0.42
bieny,75548742,626361.0,1.0,0.2
bigch,51302538,-9173569.0,-18.0,-1.3
binho,204672488,-28915003.0,-14.000000000000002,-1.35
bmstl,134430363,8984623.0,7.000000000000001,5.28
borls,118633413,-7378752.0,-6.0,-0.39
brkvy,64770979,-10309965.0,-16.0,-15.98
bvsan,544283281,-33884316.0,-6.0,-8.68
bydnr,64063664,2145621.0,3.0,1.4
cates,55592213,-15858913.0,-28.999999999999996,-11.18
conse,79754714,-3376264.0,-4.0,-0.14
cvkmd,1491160547,98293244.0,7.000000000000001,2.65
cwene,993276456,-281974022.0,-28.000000000000004,-11.14
dapgm,420914436,-108851999.0,-26.0,-2.64
dmrgd,589587101,7215352.0,1.0,0.1
dofer,92674969,-1320678.0,-1.0,-0.51
ebebk,44634428,14213122.0,32.0,23.97
ekos,537716423,30437951.0,6.0,0.47
eksun,42868323,174569.0,0.0,0.03
enery,225204131,-12772167.0,-6.0,-0.5
ensri,672888334,-157875189.0,-23.0,-2.32
eupwr,1256966517,58769241.0,5.0,2.79
euren,822886009,132134893.0,16.0,0.82
eygyo,91487428,-5547868.0,-6.0,-0.18
forte,143614814,-17033156.0,-12.0,-10.92
fzlgy,269809376,-53272862.0,-20.0,-3.03
gipta,206855503,-31198322.0,-15.0,-12.32
goknr,205511602,-39599696.0,-19.0,-4.39
grsel,179187382,-33117933.0,-18.0,-58.31
gznmi,169214434,-32470290.0,-19.0,-13.54
hatsn,138749370,-25761221.0,-19.0,-8.97
hktm,74613513,-9141724.0,-12.0,-1.74
httbt,34546525,-11772617.0,-34.0,-14.39
imasm,81584462,-4819428.0,-6.0,-0.21
inves,90786156,-11394356.0,-13.0,-73.59
izenr,1262546397,60241920.0,5.0,0.53
kayse,74377076,-21298307.0,-28.999999999999996,-1.39
kcaer,398654519,-51903770.0,-13.0,-1.74
klrho,1062667227,-21356225.0,-2.0,-2.22
klser,67516840,-7836231.0,-12.0,-3.37
klsyn,133765099,-2506673.0,-2.0,-0.21
kmpur,95295380,7639378.0,8.0,1.73
kopol,244574401,9123199.0,4.0,0.25
krpls,46821723,-5022197.0,-11.0,-0.99
ktlev,3046687581,380086531.0,12.0,15.3
kzgyo,190060230,5491290.0,3.0,0.78
lider,168753232,-165812.0,-0.0,-0.12
macko,63725854,6017929.0,9.0,4.17
makim,16134252,-746824.0,-5.0,-0.79
marbl,41228894,-3388453.0,-8.0,-1.11
mekag,73424489,-9452829.0,-13.0,-0.53
mhrgy,36971370,-4682889.0,-13.0,-0.53
obase,25575979,-5280972.0,-21.0,-7.84
ofsym,93475871,-1686564.0,-2.0,-1.1
oncsm,576560948,49947275.0,9.0,29.01
ozsub,85749238,11348524.0,13.0,3.82
paseu,1219769423,-181980365.0,-15.0,-17.44
pcilt,62488726,-91800.0,-0.0,-0.05
pltur,58142375,-4889281.0,-8.0,-2.11
pnlsn,50752544,-5105786.0,-10.0,-4.81
prdgs,81867902,-5327582.0,-7.000000000000001,-0.54
psgyo,711957896,-51512285.0,-7.000000000000001,-0.25
reedr,183973661,-17362182.0,-9.0,-0.73
rnpol,18187143,-2486159.0,-14.000000000000002,-0.36
rubns,83317266,-1771168.0,-2.0,-0.76
sdttr,634472012,45171279.0,7.000000000000001,19.43
segyo,51635033,-6065858.0,-12.0,-0.56
skymd,78483321,-19273777.0,-25.0,-3.31
smrtg,1760004179,334699866.0,19.0,2.34
snica,58478968,-3986935.0,-7.000000000000001,-0.3
soke,123067088,-16861936.0,-14.000000000000002,-2.63
suntk,83077820,29050192.0,35.0,12.77
suwen,68891597,5052658.0,7.000000000000001,0.61
tabgd,167269238,19636126.0,12.0,33.42
tarkm,137888590,21520911.0,16.0,76.43
taten,3941507107,245484063.0,6.0,1.24
tera,4137888430,-342892159.0,-8.0,-20.57
tnztp,134149154,21301813.0,16.0,4.22
vrgyo,65404142,-10863864.0,-17.0,-0.4
yylgd,144249537,-18474263.0,-13.0,-1.57
patek,723669809,-44035918.0,-6.0,-1.44
OBAMS,691747274,-107840777.0,-16.0,-1.35
LMKDC,196648114,-9183431.0,-5.0,-1.75
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hubvc,10673940,-2632745.0,-25.0,-0.96
tatgd,241250770,-24887738.0,-10.0,-2.25
odas,653776902,-57804240.0,-9.0,-0.71
cwene,993276456,-281974022.0,-28.000000000000004,-11.14
uluun,120269234,575928.0,0.0,0.05
AYDEM,63526835,-4635690.0,-7.000000000000001,-2.0
conse,79754714,-3376264.0,-4.0,-0.14
ASELS,5700449322,-318312488.0,-6.0,-23.24
TUPRS,5520810740,-504193084.0,-9.0,-23.12
KCHOL,3149526067,-64880985.0,-2.0,-4.19
ARCLK,218366225,-10731999.0,-5.0,-5.61
EREGL,7404410383,510883576.0,7.000000000000001,2.78
KRDMD,4172295500,-191023594.0,-5.0,-1.95
SAHOL,2413137415,40939977.0,2.0,1.62
SASA,25754011213,-2813145109.0,-11.0,-0.33
ENJSA,266215415,-23851010.0,-9.0,-10.61
AKSA,338777657,-65569711.0,-19.0,-2.16
HEKTS,6739501815,-465209586.0,-7.000000000000001,-0.33
TKFEN,996025997,-67947836.0,-7.000000000000001,-10.22
SISE,2785272986,-435875502.0,-16.0,-7.91
EKGYO,1943863927,-231616004.0,-12.0,-2.43
SOKE,123067088,-16861936.0,-14.000000000000002,-2.63
KLKIM,115637121,-18420800.0,-16.0,-5.22
MEPET,9270586,600180.0,6.0,1.47
BJKAS,600091439,-129347792.0,-22.0,-0.37
TUREX,320762421,-26840760.0,-8.0,-0.74
ALGYO,617797119,-16627414.0,-3.0,-0.2
GMSTR,1464901020,7667521.0,1.0,4.06
KUYAS,911654923,48547929.0,5.0,4.75
ISGYO,69487116,10232414.0,15.0,2.93
SELEC,249083178,-3177106.0,-1.0,-1.42
KRONT,108726315,-25525506.0,-23.0,-4.37
USDTR,49073006,-234184.0,-0.0,-20.24
ISFIN,167866465,-8831372.0,-5.0,-1.06
BAGFS,146159695,-4737730.0,-3.0,-1.11
SARKY,496007846,126877889.0,26.0,7.87
ASTOR,16241372984,25522414.0,0.0,0.51
BTCIM,322681819,-28592781.0,-9.0,-0.55
LKMNH,52445492,6511974.0,12.0,1.97
ERBOS,26715923,-2757517.0,-10.0,-21.56
RAYSG,37836324,1925736.0,5.0,10.02
DMSAS,15263587,-67998.0,-0.0,-0.04
KZBGY,235619885,-4652953.0,-2.0,-0.06
YATAS,36940085,-1234571.0,-3.0,-1.41
DOCO,58663938,8546235.0,15.0,1405.86
ESCOM,177517960,-11475077.0,-6.0,-0.35
OZSUB,85749238,11348524.0,13.0,3.82
KLMSN,83991003,4565216.0,5.0,1.93
SUMAS,6561943,0.0,0.0,0.0
KARTN,89322764,622244.0,1.0,0.83
trenj,266686714,-31406502.0,-12.0,-11.16
SAFKR,184508883,-14025931.0,-8.0,-1.87
HTTBT,34546525,-11772617.0,-34.0,-14.39
SONME,6567636,-488194.0,-7.000000000000001,-10.14
FROTO,2897263360,-209367726.0,-7.000000000000001,-6.69
EMKEL,294289752,-12156390.0,-4.0,-0.98
RYGYO,48672452,-4553068.0,-9.0,-2.84
LOGO,132743634,-6612643.0,-5.0,-8.01
trmet,935500327,84917514.0,9.0,11.73
ALCTL,52443766,10369215.0,20.0,26.66
DIRIT,2346129,0.0,0.0,0.0
EUHOL,13288320,0.0,0.0,0.0
MIATK,1685473357,-158910910.0,-9.0,-4.39
OSTIM,58614247,-6905859.0,-12.0,-0.35
GSDDE,94647215,31273693.0,33.0,4.93
AVTUR,14874539,-1576839.0,-11.0,-1.85
ORGE,497580137,6275643.0,1.0,1.22
QUAGR,351298541,-45137989.0,-13.0,-0.5
TEZOL,68764707,-3135087.0,-5.0,-0.85
KTSKR,432481302,-5270977.0,-1.0,-1.6
AGESA,66757213,7669525.0,11.0,27.68
TTRAK,233242918,31499879.0,14.000000000000002,63.85
BIOEN,193235970,-7451313.0,-4.0,-0.77
MTRYO,5588089,-1562509.0,-28.000000000000004,-2.78
KLGYO,119935457,-14927229.0,-12.0,-0.64
JANTS,68788958,2810109.0,4.0,0.73
ANSGR,78905818,-7826866.0,-10.0,-3.01
EGSER,33300118,-2368091.0,-7.000000000000001,-0.25
BRKO,2161467,0.0,0.0,0.0
MAALT,71743903,-8218294.0,-11.0,-119.45
SAMAT,7425887,-518687.0,-7.000000000000001,-0.4
KNFRT,43470145,7786.0,0.0,0.0
Z30KP,39407595,-7776579.0,-20.0,-52.19
BRMEN,5159582,0.0,0.0,0.0
DENGE,43078733,3754330.0,9.0,0.23
GEREL,502084667,67867544.0,14.000000000000002,5.69
ETYAT,8554380,1367762.0,16.0,1.28
cvkmd,1491160547,98293244.0,7.000000000000001,2.65
PGSUS,1867250046,-193036133.0,-10.0,-18.53
PSGYO,711957896,-51512285.0,-7.000000000000001,-0.25
CEMAS,143112801,9604408.0,7.000000000000001,0.34
ADESE,371735531,-59618445.0,-16.0,-0.18
SANKO,21268891,-4435948.0,-21.0,-4.78
ANHYT,101458267,-10465431.0,-10.0,-11.58
PNLSN,50752544,-5105786.0,-10.0,-4.81
GENIL,1268848394,-129033539.0,-10.0,-0.92
ZOREN,260478847,-15998757.0,-6.0,-0.2
CMENT,2315932,0.0,0.0,0.0
BOSSA,19879316,-3687478.0,-19.0,-1.22
SRVGY,94618956,-8170794.0,-9.0,-0.29
VANGD,37547948,1656384.0,4.0,4.13
PRKAB,540157173,82217170.0,15.0,6.62
ARASE,65021228,-12164157.0,-19.0,-21.12
PRKME,53817916,313513.0,1.0,0.12
KFEIN,41389449,5108118.0,12.0,1.14
AGYO,7850390,2722477.0,35.0,3.31
KRDMB,2846071971,-783317297.0,-28.000000000000004,-24.99
GRSEL,179187382,-33117933.0,-18.0,-58.31
FONET,267707142,-15353341.0,-6.0,-0.31
HATEK,50567034,-4958324.0,-10.0,-1.6
ZPLIB,211466507,-100178528.0,-47.0,-95.28
ORMA,3383894,0.0,0.0,0.0
DGATE,100060537,-15128241.0,-15.0,-16.86
VERTU,15279513,-238880.0,-2.0,-0.62
IDGYO,15582803,-4315634.0,-28.000000000000004,-1.06
CCOLA,752584850,-37622244.0,-5.0,-4.17
TRCAS,85045510,-5049014.0,-6.0,-2.77
BNTAS,38427340,-2693191.0,-7.000000000000001,-0.48
DESPC,19576208,-1110921.0,-6.0,-2.53
KONYA,37350835,-7551660.0,-20.0,-831.04
BAYRK,54163768,-10294607.0,-19.0,-0.94
INFO,142326435,-9326689.0,-7.000000000000001,-0.25
SAYAS,244691826,12214814.0,5.0,2.81
MTRKS,27923296,754773.0,3.0,0.66
GLYHO,199121527,-39624591.0,-20.0,-2.82
FLAP,23797736,10274363.0,43.0,5.68
ODAS,653776902,-57804240.0,-9.0,-0.71
BRLSM,185749317,66542528.0,36.0,6.15
GLRYH,125797082,-11708454.0,-9.0,-0.37
PSDTC,10191017,-2610146.0,-26.0,-32.66
ATAGY,4701111,-660478.0,-14.000000000000002,-1.84
Z30EA,1400649,-284782.0,-20.0,-41.81
EGGUB,170812153,-21309748.0,-12.0,-15.55
ERCB,178128173,11173779.0,6.0,3.98
AKSGY,19929484,-1737756.0,-9.0,-0.81
EGEEN,84655248,-8824510.0,-10.0,-632.58
OYAYO,5882756,-1340707.0,-23.0,-11.91
ECZYT,116216863,-12725774.0,-11.0,-40.97
SEKFK,4722214,-3017.0,-0.0,-0.01
DAGI,40560611,11210607.0,28.000000000000004,1.81
KERVN,3232668,0.0,0.0,0.0
SKTAS,120839183,-21616692.0,-18.0,-0.7
DURDO,15439969,-276120.0,-2.0,-0.09
INDES,106712701,10696742.0,10.0,1.13
NATEN,265719797,-26871957.0,-10.0,-0.75
SMART,113407570,427629.0,0.0,0.13
KIMMR,28617315,-1715204.0,-6.0,-1.03
TUKAS,1058984780,-37649229.0,-4.0,-0.1
ENSRI,672888334,-157875189.0,-23.0,-2.32
PAMEL,26798718,106083.0,0.0,0.35
ZPX30,83631506,668976.0,1.0,1.76
VAKFN,252748470,-7486130.0,-3.0,-0.05
POLHO,103464190,-11817051.0,-11.0,-2.2
EMNIS,2669462,0.0,0.0,0.0
BERA,215330595,-29801163.0,-14.000000000000002,-2.36
DYOBY,135199325,-14432059.0,-11.0,-1.81
TRILC,225591727,-86894373.0,-39.0,-1.25
ECILC,526406981,-65235820.0,-12.0,-10.57
KARSN,1832211930,278713617.0,15.0,2.19
LINK,292177177,-38217778.0,-13.0,-0.82
MERCN,173108964,-23979964.0,-14.000000000000002,-3.16
AKGRT,59696857,7592460.0,13.0,0.94
YESIL,157181343,12777427.0,8.0,0.13
HDFGS,276873375,17593637.0,6.0,0.2
ELITE,155118609,-13502047.0,-9.0,-3.34
Z30KE,18121395,1773803.0,10.0,18.09
INTEM,187893310,-3325493.0,-2.0,-5.49
MAGEN,652671371,-231177012.0,-35.0,-23.7
CLEBI,86095869,-16632176.0,-19.0,-336.36
AKMGY,18276764,3847816.0,21.0,54.21
YONGA,1708538,0.0,0.0,0.0
HURGZ,458091821,14445176.0,3.0,0.3
AKSUE,98963956,3869630.0,4.0,1.5
EGPRO,169565764,-4552161.0,-3.0,-1.18
TMPOL,208982510,-4440666.0,-2.0,-7.52
DOKTA,62736357,-12827600.0,-20.0,-5.64
BASGZ,21718832,-5674568.0,-26.0,-13.34
ADEL,1593717202,-129150690.0,-8.0,-3.08
PETUN,36026133,597005.0,2.0,0.25
BEYAZ,27042350,-4776738.0,-18.0,-5.18
ISSEN,13594539,-3424589.0,-25.0,-2.13
PCILT,62488726,-91800.0,-0.0,-0.05
ULUFA,71373981,5680842.0,8.0,0.33
AFYON,29026641,-5276039.0,-18.0,-2.43
tralt,5493820019,112231398.0,2.0,0.97
EGEPO,55216103,10657585.0,19.0,3.64
EKIZ,1786462,0.0,0.0,0.0
BRISA,17471425,5697684.0,33.0,30.59
KORDS,807092798,190369028.0,24.0,19.76
BRSAN,1234759096,-55970751.0,-5.0,-24.06
ENKAI,1418005314,103362782.0,7.000000000000001,7.5
ISYAT,19185924,599669.0,3.0,0.27
KAREL,401055351,-10541179.0,-3.0,-0.34
IZFAS,231064565,-13332358.0,-6.0,-3.57
SEKUR,28928360,4586707.0,16.0,1.31
KUTPO,53763928,-6394516.0,-12.0,-11.32
EUYO,13240346,3613035.0,27.0,1.62
MGROS,2952713872,489010423.0,17.0,115.7
MMCAS,3149281,0.0,0.0,0.0
AYGAZ,94910040,-8096565.0,-9.0,-23.84
MERIT,69509242,3133861.0,5.0,0.76
LRSHO,72160529,-286305.0,-0.0,-0.02
TBORG,39660252,477625.0,1.0,1.69
DERHL,74073303,-13839208.0,-19.0,-2.74
ORCAY,48797208,-2266429.0,-5.0,-0.23
FRIGO,133243086,-19982713.0,-15.0,-0.5
TLMAN,29125946,2059091.0,7.000000000000001,6.79
TTKOM,896011998,1085964.0,0.0,0.08
EDIP,33232204,-737807.0,-2.0,-0.86
RYSAS,74252341,-8066795.0,-11.0,-2.06
IHLAS,108999925,-12964816.0,-12.0,-0.26
PAPIL,160834427,9179656.0,6.0,0.92
MEDTR,33547238,1165509.0,3.0,1.07
ARENA,520532081,-26715466.0,-5.0,-1.84
GOODY,43735775,-176459.0,-0.0,-0.07
EPLAS,44684419,-1927396.0,-4.0,-0.27
GENTS,123731804,-17200360.0,-14.000000000000002,-1.2
NETAS,34617427,-4175556.0,-12.0,-8.24
ARSAN,289497285,-12144270.0,-4.0,-0.16
HLGYO,95971617,1821089.0,2.0,0.11
TCELL,1941166234,-60954607.0,-3.0,-3.59
OTTO,91082510,197499.0,0.0,0.66
ANELE,2502564548,-2266207289.0,-91.0,-44.91
EUKYO,13623507,-2599257.0,-19.0,-1.47
YGGYO,82451309,1452343.0,2.0,4.33
DAPGM,420914436,-108851999.0,-26.0,-2.64
AYEN,77871105,-12194569.0,-16.0,-5.42
AYCES,316061252,-66399104.0,-21.0,-126.95
PKART,297773177,-33411386.0,-11.0,-18.38
