hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,1317927048,-355569040.0,-27.0,-4.52
asels,12377331731,692270246.0,6.0,20.13
reedr,245043260,-48879793.0,-20.0,-1.41
miatk,479165349,-17087381.0,-4.0,-1.16
sdttr,136511846,1438936.0,1.0,2.58
ingrm,14123914,-1127573.0,-8.0,-31.88
atatp,295298605,-2411774.0,-1.0,-2.01
alctl,54472976,6971702.0,13.0,20.61
karel,126956497,-7910479.0,-6.0,-0.64
aztek,16368430,-2946284.0,-18.0,-0.84
httbt,27082674,-8816823.0,-33.0,-11.9
logo,51827677,-13516657.0,-26.0,-35.73
ardyz,285880538,41485619.0,15.0,10.08
indes,61406733,-19676356.0,-32.0,-3.56
mobtl,45837241,-8904607.0,-19.0,-2.8
penta,32721064,871137.0,3.0,0.36
netas,16190877,-9062.0,-0.0,-0.04
arena,20671209,-2740801.0,-13.0,-3.27
escom,105708544,-6332398.0,-6.0,-0.32
papil,220806762,-44648959.0,-20.0,-2.97
forte,147130541,-10120234.0,-7.000000000000001,-7.35
link,131079834,-2489194.0,-2.0,-0.12
vbtyz,142216888,-15538382.0,-11.0,-3.29
fonet,121048871,-8730517.0,-7.000000000000001,-0.38
mtrks,21442236,-1034101.0,-5.0,-1.3
edata,192416763,28034858.0,15.0,2.73
kfein,34320356,4736325.0,14.000000000000002,1.26
pkart,228197043,-8031453.0,-4.0,-5.09
obase,216313463,7108872.0,3.0,1.66
kront,30173578,1041053.0,3.0,0.77
smart,45408945,2081692.0,5.0,1.18
dgate,27813598,3754531.0,13.0,14.3
despc,49387480,15156776.0,31.0,17.59
manas,779994520,-46450164.0,-6.0,-2.02
odine,508941395,-68171084.0,-13.0,-293.28
patek,231087904,-38414609.0,-17.0,-3.5
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,72613947,-14806235.0,-20.0,-19.92
ekgyo,2781536974,-375330489.0,-13.0,-2.71
zrgyo,51797310,5785114.0,11.0,2.06
srvgy,47888406,-18985215.0,-40.0,-1.03
rygyo,30509674,9869182.0,32.0,10.58
isgyo,163378019,-2923723.0,-2.0,-0.48
basgz,8303610,-1172709.0,-14.000000000000002,-6.48
aksgy,43514503,-4342108.0,-10.0,-0.95
ozkgy,77202405,-23423368.0,-30.0,-4.05
dggyo,7246338,1726812.0,24.0,9.28
psgyo,1127344021,-225625761.0,-20.0,-0.66
yggyo,11894988,1619108.0,14.000000000000002,29.53
akmgy,7079794,-2473275.0,-35.0,-86.8
asgyo,37881796,1009553.0,3.0,0.32
hlgyo,48985082,1430322.0,3.0,0.16
adgyo,26785377,3212734.0,12.0,6.14
akfgy,14137290,-568024.0,-4.0,-0.11
tsgyo,6592330,-2042052.0,-31.0,-1.93
surgy,253509428,491084.0,0.0,0.14
klgyo,66671944,-8572816.0,-13.0,-0.62
algyo,185000694,-5555314.0,-3.0,-0.11
kzbgy,55112006,-2388862.0,-4.0,-0.1
sngyo,61196502,921866.0,2.0,0.05
vkgyo,33491909,2801572.0,8.0,0.22
pekgy,1316965597,-39239562.0,-3.0,-0.45
fzlgy,425910169,38482230.0,9.0,1.28
begyo,19492858,2191058.0,11.0,0.43
segyo,35568252,1977755.0,6.0,0.25
pehol,709352748,7047987.0,1.0,0.41
nugyo,15710685,-3655780.0,-23.0,-2.12
agyo,2577264,1322699.0,51.0,4.26
dzgyo,9610567,-1788390.0,-19.0,-1.51
