tekno,15146127841.9,-263741987.1,-1.7,18,18
gyo,16830164079.6,308064275.3,1.8,25,21
banka,28084467108.1,2236693581.8,8.0,5,2
bist30,82980640160.7,-1068500616.1,-1.3,15,10
harz,24438246084.8,203249658.9,0.8,50,43
bist500,153798331644.9,3449994396.6,2.2,203,187
enerji,9962922014.4,30772914.8,0.3,19,13
bist100,126845162231.6,2120895999.0,1.7,63,27
fonlar,632779156.0,111444142.6,17.6,3,8
fin_sigorta,5022674201.7,175052333.1,3.5,6,4
cim_ins,5336046117.5,362864871.4,6.8,12,11
bist_100_disi,45368117765.1,717211480.4,1.6,152,169
