tekno,8169499433.0,180026803.1,2.2,18,18
gyo,8440424054.5,-224638556.0,-2.7,28,17
banka,21725827180.4,-2671590298.9,-12.3,1,7
bist30,47244032088.2,486409217.4,1.0,11,15
harz,15920914823.8,-154461965.3,-1.0,48,47
bist500,78406060388.5,247872457.2,0.3,215,181
enerji,3454691339.4,16827959.9,0.5,16,16
bist100,61435036244.4,74340833.5,0.1,33,58
fonlar,679687291.0,-319364398.4,-47.0,0,8
fin_sigorta,1255645099.1,6803403.1,0.5,7,4
cim_ins,2379940031.3,-60022281.2,-2.5,12,11
bist_100_disi,30549724830.6,375107679.8,1.2,189,137
