tekno,18838306391.7,65394020.6,0.3,12,24
gyo,8457137168.6,-617721818.3,-7.3,21,25
banka,28833714293.8,-1703208744.8,-5.9,3,5
bist30,94529998705.2,-6218024312.9,-6.6,11,15
harz,46310604596.9,4673066139.6,10.1,45,48
bist500,148516648462.8,-2021805443.2,-1.4,162,229
enerji,10836569706.5,839078430.2,7.7,15,17
bist100,141479087804.1,-2497352734.6,-1.8,37,52
fonlar,1125230472.6,-5540041.1,-0.5,7,3
fin_sigorta,9790980235.8,525819028.9,5.4,7,4
cim_ins,2587112803.8,261355934.8,10.1,14,9
bist_100_disi,45508072230.1,-641627855.5,-1.4,135,186
