tekno,9907794067.4,-8542488.1,-0.1,15,21
gyo,21231316725.4,105803885.3,0.5,19,27
banka,27707224889.7,1456770556.0,5.3,4,3
bist30,73758447280.2,-923903418.2,-1.3,11,15
harz,17735275123.3,-510158291.1,-2.9,32,63
bist500,132696068795.5,-1593695842.0,-1.2,152,245
enerji,6611559704.2,-289581917.3,-4.4,15,17
bist100,103773662272.9,-1041920220.8,-1.0,33,59
fonlar,1653523346.0,5476591.3,0.3,3,8
fin_sigorta,3008275524.5,646815685.4,21.5,5,5
cim_ins,3049532669.4,-191607926.1,-6.3,9,14
bist_100_disi,43941789405.2,-1226635490.1,-2.8,123,203
