hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,4617719573,622285066.0,13.0,19.81
isctr,10238649634,988278983.0,10.0,1.41
halkb,1736505592,30705728.0,2.0,0.73
vakbn,1389354340,-46179083.0,-3.0,-1.06
akbnk,6178887624,542136972.0,9.0,6.49
skbnk,254396139,24466126.0,10.0,0.75
albrk,175879183,6958893.0,4.0,0.32
ykbnk,7662325113,1068166991.0,14.000000000000002,5.22
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,674521314,-15007415.0,-2.0,-0.38
asels,15906575824,2385234800.0,15.0,43.33
reedr,285115267,50493925.0,18.0,1.22
miatk,698358020,-44419653.0,-6.0,-2.32
sdttr,212740791,-40466327.0,-19.0,-38.23
ingrm,12504178,1365252.0,11.0,45.47
atatp,152764991,-569340.0,-0.0,-0.49
alctl,69978512,-17657381.0,-25.0,-28.53
karel,56002779,-4782119.0,-9.0,-0.78
aztek,36525120,3156729.0,9.0,0.37
httbt,79841002,17184585.0,22.0,9.29
logo,144456826,21799310.0,15.0,24.18
ardyz,347077756,5879706.0,2.0,0.69
indes,122616237,15829355.0,13.0,0.98
mobtl,201567239,13493724.0,7.000000000000001,0.66
penta,23199201,2438377.0,11.0,1.42
netas,37262412,-1076466.0,-3.0,-1.78
arena,108671224,17926546.0,16.0,5.19
escom,109486995,18437138.0,17.0,0.63
papil,262028109,-25880167.0,-10.0,-1.67
forte,221490802,14195980.0,6.0,6.21
link,248415655,26458906.0,11.0,24.96
vbtyz,22689828,2684460.0,12.0,1.81
fonet,121965153,14878752.0,12.0,0.37
mtrks,16963511,-671330.0,-4.0,-0.85
edata,385629859,15932975.0,4.0,0.35
kfein,31228817,-2744915.0,-9.0,-0.76
pkart,11764111,1306092.0,11.0,8.01
obase,81420236,-6438080.0,-8.0,-2.88
kront,26333781,-3092865.0,-12.0,-1.81
smart,31461261,3981521.0,13.0,2.84
dgate,18662957,825325.0,4.0,3.15
despc,20442394,6454409.0,32.0,14.05
manas,658510097,-113814152.0,-17.0,-3.24
odine,154609445,20901424.0,14.000000000000002,44.24
patek,432223830,-54573446.0,-13.0,-2.75
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,272435892,-61078988.0,-22.0,-17.63
ekgyo,2944254515,164338362.0,6.0,1.2
zrgyo,51697885,17393908.0,34.0,8.15
srvgy,89516012,-1551373.0,-2.0,-0.06
rygyo,109232126,22488763.0,21.0,5.14
isgyo,194130394,46269501.0,24.0,5.29
basgz,21700472,-672869.0,-3.0,-1.31
aksgy,46650467,7282552.0,16.0,1.29
ozkgy,49826910,1332571.0,3.0,0.39
dggyo,2840782,-831866.0,-28.999999999999996,-9.15
psgyo,534612424,-43308527.0,-8.0,-0.22
yggyo,11159188,-1717614.0,-15.0,-19.88
akmgy,3495209,-868337.0,-25.0,-49.44
asgyo,34637954,-4720026.0,-14.000000000000002,-1.53
hlgyo,246056794,-6432188.0,-3.0,-0.11
adgyo,97429826,7625392.0,8.0,4.35
akfgy,56646255,1089111.0,2.0,0.05
tsgyo,20236330,3275260.0,16.0,1.12
surgy,176106416,34462921.0,20.0,8.48
klgyo,623724432,-108774152.0,-17.0,-1.3
algyo,209099314,32328777.0,15.0,5.6
kzbgy,239187676,30615050.0,13.0,1.71
sngyo,169765699,4298314.0,3.0,0.13
vkgyo,126275251,-7064198.0,-6.0,-0.15
pekgy,2975233337,253034776.0,9.0,0.98
fzlgy,409394131,-30821868.0,-8.0,-1.13
