tekno,23712350271.1,1797576117.4,7.6,19,16
gyo,12691988321.1,-1405592487.6,-11.1,18,28
banka,33440767252.5,-818268576.2,-2.4,2,6
bist30,92135771247.6,241273209.6,0.3,14,11
harz,30537417784.6,-689627920.7,-2.3,40,54
bist500,162808586049.8,-608806210.9,-0.4,181,214
enerji,6672772019.8,392906528.1,5.9,16,16
bist100,134992669791.3,1020408347.4,0.8,49,42
fonlar,303716194.7,-32293228.9,-10.6,7,4
fin_sigorta,3234685785.7,-61422168.7,-1.9,8,3
cim_ins,14192050165.1,-126869075.2,-0.9,11,12
bist_100_disi,51583935817.2,-56534891.8,-0.1,146,179
