tekno,9673081909.6,-76524894.0,-0.8,15,21
gyo,16814793218.1,1245365223.6,7.4,22,23
banka,75493041844.4,9061938523.7,12.0,4,1
bist30,81291748773.9,-1647723009.8,-2.0,13,13
banka,75493041844.4,9061938523.7,12.0,4,1
harz,19133048891.8,388955894.0,2.0,52,43
bist500,132370209082.6,1807049913.0,1.4,204,189
enerji,6407033267.7,169424843.1,2.6,14,18
bist100,111246390640.4,-2133450178.3,-1.9,46,46
fonlar,2247373523.9,72951309.4,3.2,7,3
fin_sigorta,1074588255.5,-19257011.6,-1.8,4,6
cim_ins,3947621103.4,178671299.5,4.5,10,13
bist_100_disi,36565107582.1,3500199600.6,9.6,168,154
