tekno,5869536024.6,-405283465.4,-6.9,11,25
gyo,9215453904.6,818464621.4,8.9,26,19
banka,16834315502.7,-390288967.1,-2.3,3,5
bist30,38114827095.6,-862797188.9,-2.3,13,13
harz,14870600318.6,-259256997.1,-1.7,32,63
bist500,82950531531.4,-773774792.3,-0.9,176,220
enerji,2859896102.7,20506513.1,0.7,12,20
bist100,53044252098.7,-1384073757.8,-2.6,42,50
fonlar,3183146376.6,-227369804.1,-7.1,4,7
fin_sigorta,1852119557.3,-76129258.7,-4.1,5,6
cim_ins,3722319669.5,22883683.2,0.6,10,13
bist_100_disi,42589123694.3,216573466.6,0.5,139,186
