tekno,18215798197.5,1813000293.6,10.0,20,15
gyo,10462261641.8,295955442.3,2.8,26,19
banka,27073673086.1,-246375629.7,-0.9,5,3
bist30,65796940474.2,-89572764.7,-0.1,10,15
harz,20313325416.4,158115025.8,0.8,40,55
bist500,107861774018.8,1168639124.8,1.1,186,208
enerji,5548628323.6,93137505.0,1.7,16,16
bist100,88903069929.5,105705012.6,0.1,40,50
fonlar,519461450.1,-19860449.3,-3.8,3,8
fin_sigorta,2418415977.5,-193572807.3,-8.0,6,5
cim_ins,3540337261.1,46419957.3,1.3,12,11
bist_100_disi,38638549960.6,-358549620.7,-0.9,155,170
