hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,454806674,-15864575.0,-3.0,-2.69
asels,3803141290,-612137936.0,-16.0,-28.14
reedr,255835551,-25491429.0,-10.0,-1.01
miatk,1719081217,111432342.0,6.0,2.58
sdttr,91338983,11019682.0,12.0,21.96
ingrm,13846971,-508860.0,-4.0,-15.17
atatp,96357892,17949775.0,19.0,18.22
alctl,190445921,3286093.0,2.0,1.98
karel,71171437,-5428304.0,-8.0,-0.67
aztek,47550444,-2671106.0,-6.0,-2.54
httbt,224652754,26783330.0,12.0,5.58
logo,90378866,-19253432.0,-21.0,-36.4
ardyz,64811107,-2766838.0,-4.0,-1.36
indes,72655109,13602833.0,19.0,1.48
mobtl,62118713,-2975725.0,-5.0,-0.37
penta,88709460,-12818737.0,-14.000000000000002,-2.47
netas,61260499,-17354903.0,-28.000000000000004,-15.25
arena,75340745,-12892347.0,-17.0,-6.09
escom,138700229,-13680478.0,-10.0,-0.35
papil,325400202,-73946918.0,-23.0,-4.77
forte,52196511,5412998.0,10.0,8.17
link,205936286,27271434.0,13.0,86.08
vbtyz,52495498,-10631751.0,-20.0,-4.94
fonet,61924320,211665.0,0.0,0.06
mtrks,48355014,-4817798.0,-10.0,-2.5
edata,153727564,-9299567.0,-6.0,-0.36
kfein,61498889,-307780.0,-1.0,-0.55
pkart,26946937,-6624816.0,-25.0,-18.53
obase,15363994,1162108.0,8.0,2.87
kront,69289898,3478182.0,5.0,0.69
smart,149974204,2638236.0,2.0,0.5
dgate,86833593,9681100.0,11.0,8.74
despc,147862773,7803526.0,5.0,3.04
manas,113520556,-10970076.0,-10.0,-0.88
odine,277252836,23924499.0,9.0,11.01
patek,987954979,-182897192.0,-19.0,-4.87
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,82090589,4349619.0,5.0,3.81
ekgyo,1888928061,-131310373.0,-7.000000000000001,-1.38
zrgyo,26110543,-5988871.0,-23.0,-5.64
srvgy,181428089,712803.0,0.0,0.01
rygyo,98056938,10697624.0,11.0,2.69
isgyo,108164940,7854514.0,7.000000000000001,1.35
basgz,69196230,-6504310.0,-9.0,-3.25
aksgy,25769746,-2443386.0,-9.0,-0.66
ozkgy,87023041,10322893.0,12.0,1.6
dggyo,5265571,-2101793.0,-40.0,-13.65
psgyo,678499099,-14615417.0,-2.0,-0.06
yggyo,33772284,16433968.0,49.0,43.78
akmgy,19132524,2035800.0,11.0,24.41
asgyo,46029330,-3528251.0,-8.0,-0.91
hlgyo,457082404,34446457.0,8.0,0.32
adgyo,109494764,6576784.0,6.0,2.53
akfgy,499284947,-45723630.0,-9.0,-0.28
tsgyo,54012699,-10359463.0,-19.0,-1.43
surgy,557040753,-38865872.0,-7.000000000000001,-4.86
klgyo,72265738,5628662.0,8.0,0.48
algyo,32517637,-4432355.0,-14.000000000000002,-2.88
kzbgy,502534473,-35199316.0,-7.000000000000001,-1.01
sngyo,102527149,936646.0,1.0,0.04
vkgyo,147597009,11985430.0,8.0,0.21
pekgy,351677585,0.0,0.0,0.0
fzlgy,122787896,-2263400.0,-2.0,-0.8
begyo,231826474,-29036061.0,-13.0,-1.56
segyo,38849540,-6083613.0,-16.0,-0.7
tehol,217498459,0.0,0.0,0.0
nugyo,67736494,-10527617.0,-16.0,-1.6
agyo,9177262,-2338825.0,-25.0,-1.99
dzgyo,69551075,1257459.0,2.0,0.13
msgyo,34751587,6133452.0,18.0,0.85
mrgyo,208516960,-13969962.0,-7.000000000000001,-0.21
krgyo,206346997,1244737.0,1.0,0.02
ozgyo,114308048,22148218.0,19.0,1.67
kgyo,13400139,-806752.0,-6.0,-0.2
ygyo,4373898,0.0,0.0,0.0
avgyo,22138971,8512265.0,38.0,5.03
tdgyo,24963649,1046882.0,4.0,0.67
atagy,6186836,178044.0,3.0,0.37
idgyo,4386721,0.0,0.0,0.0
mhrgy,17241777,316359.0,2.0,0.11
avpgy,140805766,-22808751.0,-16.0,-10.73
vrgyo,381897701,-122575297.0,-32.0,-1.12
kzgyo,42916135,-6401611.0,-15.0,-3.89
eygyo,85218234,12734865.0,15.0,0.47
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,2016874751,-207186037.0,-10.0,-15.09
isctr,2943744677,-86226468.0,-3.0,-0.43
halkb,420777000,-16945898.0,-4.0,-1.1
vakbn,490779568,-53929118.0,-11.0,-3.08
akbnk,3266182089,183928802.0,6.0,3.85
skbnk,937107934,233546488.0,25.0,1.48
albrk,166770087,-33877955.0,-20.0,-1.76
ykbnk,3634904157,-40615039.0,-1.0,-0.37
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,325298663,-70893688.0,-22.0,-20.44
arclk,215827112,21054732.0,10.0,13.47
asels,3803141290,-612137936.0,-16.0,-28.14
astor,1330814032,-81118191.0,-6.0,-6.64
bimas,1295867892,54524507.0,4.0,22.61
ekgyo,1888928061,-131310373.0,-7.000000000000001,-1.38
enkai,432921223,-18768138.0,-4.0,-3.1
eregl,4201154474,-55444986.0,-1.0,-0.36
froto,998105011,13511510.0,1.0,1.44
gubrf,465930074,-9806376.0,-2.0,-5.68
hekts,900006234,78604753.0,9.0,0.38
kchol,2486986902,-254763684.0,-10.0,-18.47
kozal,1665485397,-483549977.0,-28.999999999999996,-6.83
kozaa,328941714,-2793845.0,-1.0,-0.61
krdmd,985584662,-164319990.0,-17.0,-4.69
odas,756394307,146258714.0,19.0,1.13
petkm,457372887,-71610377.0,-16.0,-2.82
pgsus,6229079274,-595969990.0,-10.0,-25.62
sahol,1770828839,63690104.0,4.0,3.53
sasa,1797210944,-183464472.0,-10.0,-0.34
sise,1127376280,-128465492.0,-11.0,-4.52
tavhl,441757421,20471388.0,5.0,12.05
tcell,2363013778,369313007.0,16.0,15.21
thyao,13023716120,1396717773.0,11.0,33.99
toaso,1059628931,154986209.0,15.0,34.47
