hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,335018990,-24507324.0,-7.000000000000001,-5.48
asels,9781573794,268555036.0,3.0,5.99
reedr,335275235,14451901.0,4.0,0.48
miatk,1923355257,-160259823.0,-8.0,-3.7
sdttr,349929573,-30336710.0,-9.0,-19.06
ingrm,28553328,3443968.0,12.0,57.31
atatp,147076684,1656019.0,1.0,1.85
alctl,28311216,-1099119.0,-4.0,-4.68
karel,174200127,-26787428.0,-15.0,-1.46
aztek,199282201,-8907601.0,-4.0,-2.49
httbt,25410852,-1494462.0,-6.0,-2.87
logo,41260505,-5669826.0,-14.000000000000002,-23.8
ardyz,68447291,-6274182.0,-9.0,-2.44
indes,85723804,6693747.0,8.0,0.67
mobtl,128455780,-25374429.0,-20.0,-1.48
penta,49644762,-7257780.0,-15.0,-2.44
netas,50124841,-4125294.0,-8.0,-6.56
arena,30361299,-184450.0,-1.0,-0.2
escom,62076043,818452.0,1.0,0.04
papil,133459638,-23046089.0,-17.0,-3.02
forte,51823028,-10880308.0,-21.0,-15.32
link,1087208608,-112397545.0,-10.0,-43.67
vbtyz,75893990,-5074647.0,-7.000000000000001,-1.29
fonet,60280498,-5259146.0,-9.0,-1.44
mtrks,38063297,-10001066.0,-26.0,-7.48
edata,27667057,-1635599.0,-6.0,-0.29
kfein,23198359,441093.0,2.0,0.19
pkart,13687132,-2914934.0,-21.0,-18.02
obase,9571500,-1840400.0,-19.0,-7.25
kront,35280950,-7856463.0,-22.0,-4.11
smart,14205599,-3413722.0,-24.0,-6.33
dgate,23831422,-4471620.0,-19.0,-14.12
despc,38186091,448205.0,1.0,0.79
manas,71974574,-12336697.0,-17.0,-1.31
odine,43419221,-8869980.0,-20.0,-30.39
patek,803050178,9632779.0,1.0,0.4
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,109953392,-9013329.0,-8.0,-6.22
ekgyo,3868849426,-662980066.0,-17.0,-3.3
zrgyo,39522551,-6040678.0,-15.0,-3.48
srvgy,101372212,-1822745.0,-2.0,-0.06
rygyo,51222865,-2099038.0,-4.0,-0.82
isgyo,95953042,-5392263.0,-6.0,-1.09
basgz,156636920,12851949.0,8.0,2.99
aksgy,126738385,44797384.0,35.0,2.78
ozkgy,61313882,-19385200.0,-32.0,-4.21
dggyo,3261941,-477732.0,-15.0,-4.92
psgyo,473567664,-16838392.0,-4.0,-0.12
yggyo,67462667,-7429687.0,-11.0,-14.3
akmgy,5558435,-1136723.0,-20.0,-50.05
asgyo,121267880,-7271174.0,-6.0,-0.84
hlgyo,100358867,-14588160.0,-15.0,-0.55
