hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,127255162,-3701848.0,-3.0,-0.45
asels,8358324632,-355453219.0,-4.0,-15.2
reedr,73279302,9590005.0,13.0,0.87
miatk,529411986,-120818988.0,-23.0,-7.24
sdttr,307688252,-28665346.0,-9.0,-22.79
ingrm,6927070,-733292.0,-11.0,-39.84
atatp,303679034,-47921727.0,-16.0,-34.11
alctl,90409923,-840569.0,-1.0,-1.65
karel,220328537,-32525698.0,-15.0,-1.48
aztek,20166812,303922.0,2.0,0.06
httbt,28272000,-560660.0,-2.0,-0.72
logo,98565715,-22673020.0,-23.0,-30.85
ardyz,318411651,-1218557.0,-0.0,-0.26
indes,87007828,-19015964.0,-22.0,-2.24
mobtl,109478785,-35410909.0,-32.0,-4.64
penta,13163465,1672796.0,13.0,1.65
netas,20229779,2670254.0,13.0,8.31
arena,29537789,-2383486.0,-8.0,-1.88
escom,75821785,5636576.0,7.000000000000001,0.4
papil,79816713,-20688821.0,-26.0,-3.18
forte,81659653,-10154669.0,-12.0,-12.84
link,114160284,-3695548.0,-3.0,-0.19
vbtyz,68045478,-15868548.0,-23.0,-7.18
fonet,97417332,-730323.0,-1.0,-0.04
mtrks,14955720,-2624176.0,-18.0,-4.83
edata,33003359,-1106697.0,-3.0,-0.59
kfein,31614909,-3915619.0,-12.0,-1.04
pkart,36895424,-5261889.0,-14.000000000000002,-17.06
obase,34645548,-2700720.0,-8.0,-3.18
kront,43582628,11989992.0,28.000000000000004,6.05
smart,23014768,-1410365.0,-6.0,-1.44
dgate,25849219,3708937.0,14.000000000000002,14.83
despc,51199265,-7121682.0,-14.000000000000002,-5.81
manas,579666831,1274587.0,0.0,0.06
odine,1389276107,49258474.0,4.0,88.68
patek,275845986,-434268.0,-0.0,-0.03
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,83613251,-4003331.0,-5.0,-4.5
ekgyo,2154690987,-28351664.0,-1.0,-0.24
zrgyo,16862818,-24476.0,-0.0,-0.03
srvgy,36787756,-4742917.0,-13.0,-0.32
rygyo,365405926,56768605.0,16.0,5.88
isgyo,42997939,-4659489.0,-11.0,-2.7
basgz,16477300,-2182726.0,-13.0,-5.85
aksgy,9501944,1409987.0,15.0,1.37
ozkgy,65225825,-12314234.0,-19.0,-2.35
dggyo,6530968,-1988040.0,-30.0,-10.67
psgyo,1044491794,65618142.0,6.0,0.23
yggyo,9804633,211609.0,2.0,4.62
akmgy,2744187,-531434.0,-19.0,-45.75
asgyo,32800029,-3806721.0,-12.0,-1.25
hlgyo,38448576,1472613.0,4.0,0.18
adgyo,31725200,-339899.0,-1.0,-0.54
akfgy,29240805,364219.0,1.0,0.03
tsgyo,4799874,254798.0,5.0,0.32
surgy,181414413,-575426.0,-0.0,-0.21
klgyo,47081355,-6566504.0,-14.000000000000002,-0.61
algyo,116835916,-6673592.0,-6.0,-0.19
kzbgy,83857145,-9139344.0,-11.0,-0.23
sngyo,110839699,7082942.0,6.0,0.2
vkgyo,18300583,-21970.0,-0.0,-0.0
pekgy,4211440056,1491655273.0,35.0,5.22
fzlgy,262690758,-40162479.0,-15.0,-1.73
begyo,18431690,1419388.0,8.0,0.28
segyo,13251034,-2416293.0,-18.0,-0.74
pehol,3425936646,278523179.0,8.0,3.63
nugyo,21948292,-1381779.0,-6.0,-0.57
agyo,4005736,1873781.0,47.0,3.46
dzgyo,14862036,-920081.0,-6.0,-0.43
msgyo,103795294,-2053229.0,-2.0,-0.13
mrgyo,62794232,3918246.0,6.0,0.08
krgyo,34820630,4933391.0,14.000000000000002,0.35
ozgyo,36507785,2016567.0,6.0,0.11
kgyo,67892791,-1223338.0,-2.0,-0.18
avgyo,19308802,1669286.0,9.0,1.23
tdgyo,34658273,13207409.0,38.0,6.31
atagy,2447824,276794.0,11.0,1.18
idgyo,8657884,-1957413.0,-23.0,-0.89
mhrgy,11628597,3588055.0,31.0,1.07
avpgy,23027484,-5234460.0,-23.0,-11.65
vrgyo,14182192,451432.0,3.0,0.06
kzgyo,26981191,-8408000.0,-31.0,-6.39
eygyo,10335972,-59647.0,-1.0,-0.01
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3657798181,137760633.0,4.0,4.78
isctr,7860574091,-1236253478.0,-16.0,-1.98
halkb,1675818515,23578694.0,1.0,0.51
vakbn,1169944318,-63106661.0,-5.0,-1.6
akbnk,12577966598,-1160672966.0,-9.0,-5.95
skbnk,68754077,0.0,0.0,0.0
albrk,79707087,-5014398.0,-6.0,-0.5
ykbnk,10095933517,-694636873.0,-7.000000000000001,-2.25
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,258702681,8545010.0,3.0,3.38
arclk,220542198,18246596.0,8.0,8.16
asels,8358324632,-355453219.0,-4.0,-15.2
astor,5710895386,117245054.0,2.0,5.74
bimas,3210565361,-216376188.0,-7.000000000000001,-26.16
ekgyo,2154690987,-28351664.0,-1.0,-0.24
enkai,726746576,40593321.0,6.0,4.95
eregl,4804431544,93186584.0,2.0,0.85
froto,1870807586,-50918520.0,-3.0,-2.1
gubrf,685786958,-93053784.0,-14.000000000000002,-55.28
hekts,790634890,-170663536.0,-22.0,-0.62
kchol,4246092090,263865769.0,6.0,12.2
