tekno,11470248640.8,-811260083.8,-7.1,9,27
gyo,19152496212.6,827333131.3,4.3,16,30
banka,24598296479.8,523540999.6,2.1,4,4
bist30,74106024081.6,-393513571.6,-0.5,14,12
harz,19143417771.0,-924532813.1,-4.8,28,67
bist500,127040142918.1,-328251714.3,-0.3,151,246
enerji,5992710645.8,-261491217.2,-4.4,9,23
bist100,102607943569.8,-686319019.4,-0.7,36,56
fonlar,917479865.6,91958479.5,10.0,2,8
fin_sigorta,3426232334.4,-660561752.0,-19.3,3,7
cim_ins,3350664871.2,-145213412.5,-4.3,7,16
bist_100_disi,44827987965.1,-125890608.1,-0.3,118,208
