tekno,5145584121.3,-214209032.5,-4.2,19,17
gyo,6891479190.5,425279035.8,6.2,26,20
banka,10555311969.3,-48036688.9,-0.5,5,3
bist30,23652540181.7,-444026898.9,-1.9,14,12
harz,9771056037.6,317493704.1,3.2,47,48
bist500,49271315213.3,-54486562.0,-0.1,197,198
enerji,2887009702.1,22046663.3,0.8,14,18
bist100,35705579512.9,-5747643.8,-0.0,42,50
fonlar,860603335.5,-216949241.6,-25.2,3,3
fin_sigorta,1780734887.0,148290705.2,8.3,5,5
cim_ins,2281771448.6,192399805.2,8.4,12,11
bist_100_disi,19721561779.1,-453277987.8,-2.3,163,161
