hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,795079535,10369581.0,1.0,1.17
asels,4264551574,361663130.0,8.0,9.96
reedr,676928623,-47713996.0,-7.000000000000001,-0.91
miatk,1552793285,-134188996.0,-9.0,-3.9
sdttr,104559211,6015632.0,6.0,11.22
ingrm,29435436,-662844.0,-2.0,-8.82
atatp,44385311,-1199389.0,-3.0,-2.23
alctl,42486431,-558362.0,-1.0,-1.3
karel,67259855,-663304.0,-1.0,-0.08
aztek,66417109,-7653851.0,-12.0,-4.8
httbt,81014274,657086.0,1.0,0.38
logo,79391464,4520196.0,6.0,6.87
ardyz,54380493,6355855.0,12.0,3.17
indes,40391462,3559519.0,9.0,0.62
mobtl,18284879,-1614663.0,-9.0,-0.33
penta,35800621,4196293.0,12.0,1.56
netas,73468585,9939352.0,14.000000000000002,7.13
arena,55527372,8676190.0,16.0,6.06
escom,15029216,-373868.0,-2.0,-0.06
papil,313007940,-56201802.0,-18.0,-5.65
forte,63091561,-2002267.0,-3.0,-2.38
link,195058202,33352376.0,17.0,86.03
vbtyz,24392590,8971.0,0.0,0.01
fonet,138143635,-17475005.0,-13.0,-1.84
mtrks,69669845,-7320340.0,-11.0,-2.59
edata,11825871,457493.0,4.0,0.15
kfein,71849206,-9242882.0,-13.0,-14.78
pkart,12729938,-1580586.0,-12.0,-7.41
obase,17386334,4608762.0,27.0,7.78
kront,17370248,-3336140.0,-19.0,-3.24
smart,40861904,-7716693.0,-19.0,-5.31
dgate,17900722,-831350.0,-5.0,-2.43
despc,16052285,513651.0,3.0,1.44
manas,57308089,11420168.0,20.0,2.4
odine,342855918,42267750.0,12.0,14.94
patek,427342356,49197025.0,12.0,9.28
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,223660872,-55155.0,-0.0,-0.01
ekgyo,2542313626,245185547.0,10.0,1.21
zrgyo,88900810,11856321.0,13.0,2.59
srvgy,144711108,23463397.0,16.0,0.47
rygyo,184331443,33703808.0,18.0,2.73
isgyo,61621003,-14913852.0,-24.0,-3.92
