tekno,8720164056.6,-33816885.4,-0.4,16,20
gyo,18980477504.0,1156498995.0,6.1,30,16
banka,29702295483.4,3945347367.6,13.3,6,0
bist30,69473858482.2,62708750.6,0.1,12,14
harz,22093449780.2,907018503.7,4.1,48,45
bist500,125058090440.1,1949529110.5,1.6,201,192
enerji,7993642794.1,43478194.9,0.5,12,20
bist100,101666452902.0,791061981.5,0.8,42,49
fonlar,125728632.1,-14687310.2,-11.7,3,5
fin_sigorta,2826141719.0,-59907615.0,-2.1,7,4
cim_ins,3376037567.0,205181941.2,6.1,17,6
bist_100_disi,37384609246.1,646627313.1,1.7,166,157
