hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,394429010,10230773.0,3.0,1.99
asels,8755433514,453664775.0,5.0,11.05
reedr,612683912,-31387957.0,-5.0,-0.59
miatk,1034330725,-158199490.0,-15.0,-6.77
sdttr,643885191,-36430043.0,-6.0,-13.37
ingrm,44475089,-2821128.0,-6.0,-30.86
atatp,449115954,-29919612.0,-7.000000000000001,-10.86
alctl,64073054,-9519136.0,-15.0,-18.17
karel,112871786,-18653552.0,-17.0,-1.66
aztek,384587875,-36628337.0,-10.0,-5.75
httbt,129580775,2532542.0,2.0,1.0
logo,85875647,6967067.0,8.0,14.4
ardyz,74568121,-6121507.0,-8.0,-2.25
indes,54443268,3481946.0,6.0,0.53
mobtl,65564950,-8382735.0,-13.0,-0.95
penta,72895058,1452988.0,2.0,0.34
netas,49915861,4311460.0,9.0,6.79
arena,41587843,-1898928.0,-5.0,-1.49
escom,63507495,-3736747.0,-6.0,-0.19
papil,147796077,3581443.0,2.0,0.44
forte,122860275,-23866623.0,-19.0,-15.13
link,48619736,0.0,0.0,0.0
vbtyz,65866936,-2747510.0,-4.0,-0.91
fonet,76322878,-16464874.0,-22.0,-3.62
mtrks,95249027,-4270192.0,-4.0,-1.33
edata,52498027,-2908993.0,-6.0,-0.28
kfein,43782614,2360699.0,5.0,0.54
pkart,32253018,-8565973.0,-27.0,-23.14
obase,14745580,-1284227.0,-9.0,-3.41
kront,41941434,-4667370.0,-11.0,-2.09
smart,18623586,-2779333.0,-15.0,-4.03
dgate,41514527,-3823965.0,-9.0,-7.08
despc,17570244,-436083.0,-2.0,-1.61
manas,92122884,-1032940.0,-1.0,-0.09
odine,162610328,-38736739.0,-24.0,-36.14
patek,1008174478,-112931417.0,-11.0,-3.81
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,205722388,17058210.0,8.0,6.28
ekgyo,6772539896,869756677.0,13.0,2.58
zrgyo,19550740,5875179.0,30.0,6.91
srvgy,188027842,-3425756.0,-2.0,-0.06
rygyo,49437945,-9436723.0,-19.0,-3.84
isgyo,88350868,-8535125.0,-10.0,-1.91
