tekno,12259241823.5,-1262045083.0,-10.3,6,30
gyo,17656000814.9,-173765226.0,-1.0,21,25
banka,43268644118.1,-141734500.9,-0.3,3,5
bist30,71988881666.2,-4654063465.4,-6.5,6,20
harz,30178692494.1,59649377.0,0.2,39,56
bist500,136133039705.5,-4735065051.9,-3.5,135,262
enerji,7289672058.9,-178795568.2,-2.5,9,23
bist100,106530095392.7,-6480109160.2,-6.1,16,76
fonlar,2163568638.1,540810613.9,25.0,6,3
fin_sigorta,7572125902.4,17682289.9,0.2,5,6
cim_ins,4355875341.9,-194096645.7,-4.5,5,18
bist_100_disi,50738081812.5,105517983.1,0.2,122,204
