tekno,4671602800.5,587389770.9,12.6,19,17
gyo,3242069540.5,162529344.9,5.0,24,22
banka,5739083251.0,-10183710.2,-0.2,3,5
bist30,12836581529.1,8887629.2,0.1,10,16
harz,7716241836.4,383137620.7,5.0,54,41
bist500,34399411187.2,749540189.1,2.2,221,177
enerji,1477978234.4,95089701.5,6.4,19,13
bist100,21431346379.2,112788901.0,0.5,41,51
fonlar,303717893.3,37918674.6,12.5,7,4
fin_sigorta,617192973.2,-12091636.3,-2.0,6,5
cim_ins,1606547819.4,122791870.6,7.6,17,6
bist_100_disi,18162541765.9,539732806.5,3.0,191,136
