tekno,12694818135.1,991591559.6,7.8,20,15
gyo,18858861472.3,875288924.0,4.6,31,15
banka,32613945554.6,3831975745.0,11.7,8,0
bist30,82909221486.8,8511566952.4,10.3,21,3
harz,17949004249.7,403900574.7,2.3,49,46
bist500,130810052108.1,6779956770.8,5.2,219,176
enerji,5843092728.7,-333006012.4,-5.7,16,16
bist100,110831674328.8,9229928183.8,8.3,56,34
fonlar,626747331.0,44836730.7,7.2,5,3
fin_sigorta,5083575318.0,-528953306.3,-10.4,4,6
cim_ins,2979106280.2,86622728.3,2.9,12,10
bist_100_disi,38934885827.7,-11072947.4,-0.0,174,151
